Review,Rating,Date,Sentiment
"Dễ dàng thiết lập và cài đặt, Dịch vụ khách hàng xuất sắc, Chất lượng video rõ nét và sắc nét,  ",5,4 tuần trước,POS
chuẩn ,5,3 tuần trước,POS
Ok good job ,5,3 tuần trước,POS
"Kết nối mượt mà và ổn định, Âm thanh hai chiều tiện lợi, Phạm vi phủ sóng rộng, Dịch vụ khách hàng xuất sắc,  ",5,3 tuần trước,POS
"Dịch vụ khách hàng xuất sắc, Giám sát trong nhà đáng tin cậy, Dễ dàng thiết lập và cài đặt,  ",5,03 thg 9 2024,POS
"Giám sát trong nhà đáng tin cậy, Chất lượng video rõ nét và sắc nét, Phạm vi phủ sóng rộng,  ",5,21 thg 8 2024,POS
"Giám sát trong nhà đáng tin cậy, Dịch vụ khách hàng xuất sắc, Kết nối mượt mà và ổn định, Tầm nhìn ban đêm chất lượng cao, ",5,24 thg 9 2024,POS
"Dịch vụ khách hàng tuyệt vời, Thiết kế chắc chắn và bền bỉ, Âm thanh hai chiều tiện lợi, Chất lượng video rõ nét,  ",5,11 thg 7 2024,POS
vnjnnnnnnncvbnnnnjcccnnnnnbcc bbbjfcvbbhncvnnnnnnbbb ,5,21 thg 6 2024,POS
"giao hàng rất nhanh, sản phẩm giống mô tả. giao hàng rất nhanh, sản phẩm giống mô tả.  ",5,29 thg 9 2024,POS
"Giám sát trong nhà đáng tin cậy, Dễ dàng cài đặt và lắp đặt,  ",5,26 thg 7 2024,POS
"Đã mua lần 2, ok! 
Dễ dàng cài đặt và lắp đặt, Chất lượng hình ảnh ban đêm tuyệt vời, Âm thanh hai chiều tiện lợi, Chất lượng video rõ nét, Âm thanh hai chiều tiện lợi, Chất lượng hình ảnh ban đêm tuyệt vời,  ",5,30 thg 7 2024,POS
"chưa mở hộp kiểm tra vì người nhà nhận hộ, cứ tạm để 5 sao, có gì sửa lại sau ",5,14 thg 9 2024,POS
"shop giao hàng nhanh, hàng đúng như mô tả mua ok nhé..hshshsh ",5,07 thg 7 2024,POS
"shop gửi hàng bình rhuowngf , hàng l đúng như mô tả, loa to giật mình ",5,10 thg 7 2024,NEG
"Tính năng theo dõi chuyển động thông minh, Kết cấu chắc chắn và bền, Dịch vụ khách hàng xuất sắc,  ",5,15 thg 9 2024,POS
"Dễ dàng thiết lập và cài đặt, Chất lượng video rõ nét và sắc nét, Kết cấu chắc chắn và bền,  ",5,12 thg 8 2024,POS
"Kết nối mượt mà và ổn định, Tính năng theo dõi chuyển động thông minh,  ",5,12 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Giám sát trong nhà đáng tin cậy, Âm thanh hai chiều tiện lợi,  ",5,3 tuần trước,POS
"tốt
dễ sử dụng
Dịch vụ khách hàng tuyệt vời,  ",5,06 thg 7 2024,POS
jjddjddjdkddkdkdkdkdkdkdkdkdkkdkdkdmddddkd#ddddkj ,5,18 thg 9 2024,POS
"📺Độ phân giải:Tầm nhìn ban đêm chất lượng cao, Giám sát trong nhà đáng tin cậy, Dễ dàng thiết lập và cài đặt,
 ",5,2 tuần trước,POS
"Giám sát trong nhà đáng tin cậy, Phạm vi phủ sóng rộÂm thanh hai chiều tiện lợi, ng, Dịch vụ khách hàng xuất sắc, 
 📱Truy cập từ xa:Kết cấu chắc chắn và bền,  ",5,1 ngày trước,POS
"Ok
 ",5,29 thg 9 2024,POS
"Giám sát trong nhà đáng tin cậy, Giám sát trong nhà đáng tin cậy, Giám sát trong nhà đáng tin cậy, Giám sát trong nhà đáng tin cậy,  ",5,27 thg 8 2024,POS
"Thiết kế chắc chắn và bền bỉ, Kết nối mượt mà và ổn định, Tính năng theo dõi chuyển động thông minh, Chất lượng video rõ nét, Tính năng theo dõi chuyển động thông minh,  ",5,05 thg 8 2024,POS
"Giám sát trong nhà đáng tin cậy, Dễ dàng thiết lập và cài đặt, Chất lượng video rõ nét và sắc nét,  ",5,21 thg 8 2024,POS
"san pham dep, de cai dat, chat luong hinh anh tuyet voi, gia ca phai chang .Very Good ! ",5,11 thg 8 2024,POS
"Kết nối:có hướng dẫn đầy đủ. độ ổn định cao
 Độ phân giải:chấp nhận được
 Giá Cả:ok ",5,19 thg 6 2024,POS
"Sản phẩm nguyên hộp của nhà sản xuất, cài đặt dễ dàng. Kết nối mượt mà và ổn định, Dịch vụ khách hàng xuất sắc,  ",5,05 thg 9 2024,POS
"Sản phẩm rất chất lượng, y như hình ảnh mô tả.
Giá cả rất hợp lý, phù hợp với chất lượng sản phẩm.
Shop có nhiều mẫu mã sản phẩm đa dạng, phù hợp với nhiều nhu cầu.
Shop đóng gói hàng cẩn thận, sản phẩm nguyên vẹn. ",5,2 tuần trước,POS
"Tính năng theo dõi chuyển động thông minh, Phạm vi phủ sóng rộng, Tính năng theo dõi chuyển động thông minh, Giám sát trong nhà đáng tin cậy, Tính năng theo dõi chuyển động thông minh, Tính năng theo dõi chuyển động thông minh, Giám sát trong nhà đáng tin cậy, Tính năng theo dõi chuyển động thông minh,  ",5,24 thg 9 2024,POS
"Sản phẩm nguyên hộp của nhà sản xuất, cài đặt dễ dàng. Kết nối mượt mà và ổn định, Dịch vụ khách hàng xuất sắc,  ",5,05 thg 9 2024,POS
"Sản phẩm rất chất lượng, y như hình ảnh mô tả.
Giá cả rất hợp lý, phù hợp với chất lượng sản phẩm.
Shop có nhiều mẫu mã sản phẩm đa dạng, phù hợp với nhiều nhu cầu.
Shop đóng gói hàng cẩn thận, sản phẩm nguyên vẹn. ",5,2 tuần trước,POS
"Tính năng theo dõi chuyển động thông minh, Phạm vi phủ sóng rộng, Tính năng theo dõi chuyển động thông minh, Giám sát trong nhà đáng tin cậy, Tính năng theo dõi chuyển động thông minh, Tính năng theo dõi chuyển động thông minh, Giám sát trong nhà đáng tin cậy, Tính năng theo dõi chuyển động thông minh,  ",5,24 thg 9 2024,POS
"đã nhận hàng đubgs như mô tả, ủng hộ shop lầm tới  giá ban đầu hơi cao chút ",5,07 thg 7 2024,POS
"Tính năng theo dõi chuyển động thông minh, hàng oki như Quảng cáo  ",5,08 thg 8 2024,POS
"Độ phân giải:cao
 Kết nối:2,4GHZ
 Giá Cả:thấp. có tiền qua tháng mua thêm vài cái ",5,10 thg 8 2024,POS
"Chất lượng video rõ nét và sắc nét, Giám sát trong nhà đáng tin cậy, Dễ dàng thiết lập và cài đặt, Dịch vụ khách hàng xuất sắc, Chất lượng video rõ nét và sắc nét,  ",5,05 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Giám sát trong nhà đáng tin cậy, Tầm nhìn ban đêm chất lượng cao, Dịch vụ khách hàng xuất sắc, Dịch vụ khách hàng xuất sắc,  ",5,4 tuần trước,POS
tốt  ,5,24 thg 4 2024,POS
Hàng giống hình.đúng model.nói chung là hài lòng.ok lần sau có nhu cầu sẽ mua tiếp ,5,29 thg 8 2024,POS
"Tính năng theo dõi chuyển động thông minh, Tính năng theo dõi chuyển động thông minh, Tính năng theo dõi chuyển động thông minh,  ",5,06 thg 7 2024,POS
"Giá Cả:ok
 ",5,13 thg 1 2024,POS
"🌙Tầm nhìn ban đêm:Kết nối mượt mà và ổn định, Giám sát trong nhà đáng tin cậy, Tầm nhìn ban đêm chất lượng cao, Kết cấu chắc chắn và bền,  ",5,2 tuần trước,POS
"Dễ dàng thiết lập và cài đặt, Tính năng theo dõi chuyển động thông minh,  ",5,11 thg 9 2024,POS
"📱Truy cập từ xa:Dễ dàng thiết lập và cài đặt, Chất lượng video rõ nét và sắc nét, Giám sát trong nhà đáng tin cậy,  ",5,3 tuần trước,POS
"Dễ dàng thiết lập và cài đặt, Chất lượng video rõ nét và sắc nét, Dịch vụ khách hàng xuất sắc, Dịch vụ khách hàng xuất sắc, Tính năng theo dõi chuyển động thông minh,  ",5,12 thg 9 2024,POS
"Phạm vi phủ sóng rộng, Kết nối mượt mà và ổn định, Giám sát trong nhà đáng tin cậy,  ",5,14 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Giám sát trong nhà đáng tin cậy,
 🌙Tầm nhìn ban đêm:tốt
 📱Truy cập từ xa:tốt
 📺Độ phân giải:2mp
giao nhanh,đúng sản phẩm.đóng gói tốt ",5,14 thg 9 2024,POS
"OK Giám sát trong nhà đáng tin cậy, Âm thanh hai chiều tiện lợi, sẽ ủng hộ tiếp  ",5,27 thg 8 2024,POS
camera ezviz thì chất lượng tốt rồi. mua sale nên giá cũng rẻ. mọi người nên mua ạ ,5,16 thg 9 2024,POS
"Giá Cả: Bình dạ để tiếp cận 
 Kết nối: ơn định 
 Độ phân giải: 
Đúng ơn cho gia đình,đời hỏi sâu……. ",5,08 thg 3 2024,POS
"❤️ Hình ảnh chỉ mang tính chất nhận xu....!

_ Chưa rãnh khui hàng
_ Chưa SỬ DỤNG nên KHÔNG biết BỀN ra sao
_ Đóng gói hàng kĩ đẹp mắt
_ Cho shop và shiper 5 sao ",5,3 tuần trước,POS
"ship gửi hàng nhanh, sản phàm sdungs như mô tả tem kbt.hi vong sau shop gửi dss ",5,15 thg 7 2024,POS
"Giám sát trong nhà đáng tin cậy, Chất lượng video rõ nét, Chất lượng hình ảnh ban đêm tuyệt vời, Tính năng theo dõi chuyển động thông minh, Tính năng theo dõi chuyển động thông minh,  ",5,08 thg 8 2024,POS
"📺Độ phân giải:Kết cấu chắc chắn và bền, 
 📱Truy cập từ xa:Dễ dàng thiết lập và cài đặt,  ",5,11 thg 9 2024,POS
hàng dùng rất ok . nên mua ,5,03 thg 7 2024,POS
"Giá Cả:phải chăng
 Kết nối:tốt
 Độ phân giải:vs giá tiền này thì ok ",5,20 thg 6 2024,POS
"Kết nối:tôta
 Độ phân giải:tốt
 Giá Cả:hợp lí
Máy tốt bắt sóng nhanh ",5,03 thg 3 2024,POS
"Shop giao hàng nhanh, hàng nguyên hộp, cái đặt đơn giản, dễ sử dụng.
Chất lượng video ban ngày đẹp, ban đêm ổn với tầm giá.
Hy vọng có đọ bền chấp nhận được.
Rất ưng ý với sản phẩm!
 ",5,28 thg 9 2024,POS
"Cua gạch son lớn loại 1
Bao gạch, bao soi đèn
Thương mời ac lên đơn em giao ạ ",5,28 thg 6 2024,NEU
"Kết nối mượt mà và ổn định, Kết cấu chắc chắn và bền, Tính năng theo dõi chuyển động thông minh, Chất lượng video rõ nét và sắc nét,  ",5,25 thg 9 2024,POS
nznnznxnx x  nm n          c   xbbxndnznxnnxbxnbdnx bdndnxnxnxnxnxnxnn ,5,22 thg 6 2024,POS
Hsjjdjjdjdjfjfjjfffffffffffkzkjznznzjnznsndnndbxbdbbdbxbb ,5,21 thg 6 2024,POS
"Hàng chất lượng 
 Giá Cả:  phải chăng  ",5,22 thg 6 2024,POS
"dễ sử dụng cài đặt, âm thanh thông báo bằng tiếng Việt Mọi thứ đều ok. Giá thành rẻ. Chỉ hy vọng bền. ",5,31 thg 5 2024,POS
hàng như hình.đúng model C6N.ok lần sau có nhu cầu sẽ mua tiếp ở shop này ,5,10 thg 6 2024,POS
"Kết nối mượt mà và ổn định, Tính năng theo dõi chuyển động thông minh, Kết cấu chắc chắn và bền, Phạm vi phủ sóng rộng,  ",5,16 thg 9 2024,POS
"Kết nối mượt mà và ổn định, Dễ dàng thiết lập và cài đặt, Tầm nhìn ban đêm chất lượng cao, Kết cấu chắc chắn và bền,  ",5,26 thg 9 2024,POS
hàng chất lượng,5,10 thg 8 2023,POS
"Giá Cả:phải chăng
 Kết nối:Giám sát trong nhà đáng tin cậy, 
 Độ phân giải:Dễ dàng thiết lập và cài đặt,  ",5,14 thg 8 2024,POS
"Dịch vụ khách hàng xuất sắc, Âm thanh hai chiều tiện lợi, Giám sát trong nhà đáng tin cậy, Tầm nhìn ban đêm chất lượng cao,  ",5,2 tuần trước,POS
ok ,5,23 thg 5 2024,POS
"Chất lượng video rõ nét,  ",5,23 thg 7 2024,POS
"Kết nối mượt mà và ổn định, Giám sát trong nhà đáng tin cậy, 
 ",5,29 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Phạm vi phủ sóng rộng, Chất lượng video rõ nét và sắc nét,  ",5,18 thg 9 2024,POS
ok ,5,23 thg 5 2024,POS
"Chất lượng video rõ nét,  ",5,23 thg 7 2024,POS
"Kết nối mượt mà và ổn định, Giám sát trong nhà đáng tin cậy, 
 ",5,29 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Phạm vi phủ sóng rộng, Chất lượng video rõ nét và sắc nét,  ",5,18 thg 9 2024,POS
ok ,5,23 thg 5 2024,POS
"Chất lượng video rõ nét,  ",5,23 thg 7 2024,POS
"Kết nối mượt mà và ổn định, Giám sát trong nhà đáng tin cậy, 
 ",5,29 thg 9 2024,POS
"Tầm nhìn ban đêm chất lượng cao, Phạm vi phủ sóng rộng, Chất lượng video rõ nét và sắc nét,  ",5,18 thg 9 2024,POS
"Kết nối mượt mà và ổn định, Chất lượng video rõ nét và sắc nét, Tính năng theo dõi chuyển động thông minh, Tầm nhìn ban đêm chất lượng cao,  ",5,16 thg 8 2024,POS
"Tính năng theo dõi chuyển động thông minh, Dễ dàng thiết lập và cài đặt,  ",5,1 tuần trước,POS
"Giám sát trong nhà đáng tin cậy, Kết nối mượt mà và ổn định, Dễ dàng thiết lập và cài đặt,  ",5,3 tuần trước,POS
ok ,5,02 thg 10 2024,POS
ok ,5,01 thg 3 2024,POS
quá tuyệt vời. ,5,28 thg 12 2023,POS
"Chất lượng video rõ nét, Kết nối mượt mà và ổn định, Phạm vi phủ sóng rộng, hình mang tính nhận xu. ",5,31 thg 7 2024,POS
"Dễ dàng thiết lập và cài đặt, Kết nối mượt mà và ổn định, Kết cấu chắc chắn và bền,  ",5,24 thg 9 2024,POS
"camera xài ổn, ngon ",5,15 thg 9 2024,POS
ashsjksksmssmsnsnsnsnsnsnsndndnsmznznznxnxnxnxmnxnndmd ,5,18 thg 9 2024,POS
"Chất lượng video rõ nét, Thiết kế chắc chắn và bền bỉ, Dịch vụ khách hàng tuyệt vời, Tính năng theo dõi chuyển động thông minh,  ",5,11 thg 7 2024,POS
"Phạm vi phủ sóng rộng, Âm thanh hai chiều tiện lợi, Chất lượng video rõ nét và sắc nét, Giám sát trong nhà đáng tin cậy, Kết cấu chắc chắn và bền, Dịch vụ khách hàng xuất sắc, Tính năng theo dõi chuyển động thông minh, Dễ dàng thiết lập và cài đặt,  ",5,13 thg 9 2024,POS
"Sản phẩm kém sắc nét, độ trễ hình ảnh rất lớn, tiếng kêu ồ ồ ",5,12 thg 6 2024,NEG
"Giá Cả:hợp lý
 Kết nối:tốt
 Độ phân giải:chất lượng jjjjjjjjj ",5,17 thg 3 2024,POS
"Hàng giao đúng mô tả.
Giá tốt.
Thời gian giao hàng nhanh. ",5,2 tuần trước,POS
"Ok nha, mới mua về chưa kịp gắn thử vào nưa, nhưng nhà dùng con này 4 năm nay chả có vấn đề gì ráo trọi, âm thanh nhạy lắm nha mọi người ",5,18 thg 10 2023,POS
"camera đúng mô tả, chính hãng, bạn đêm nhìn rõ nét, shop giao hàng nhanh ok ",5,23 thg 11 2023,POS
nhỏ gọn dễ dàng lắp đặt và kết nối,5,24 thg 6 2024,POS
"sản phẩm ok. tuy lắp đặt hơi khó khăn nhưng bì lại hiện tại chất lượng video, lưu trữ tốt",5,20 thg 6 2023,POS
"Dễ dàng thiết lập và cài đặt, Tính năng theo dõi chuyển động thông minh, Âm thanh hai chiều tiện lợi,  ",5,23 thg 8 2024,POS
Giá Cả:ok ,5,18 thg 6 2024,POS
"Dễ dàng thiết lập và cài đặt, Tính năng theo dõi chuyển động thông minh, Âm thanh hai chiều tiện lợi,  ",5,23 thg 8 2024,POS
Giá Cả:ok ,5,18 thg 6 2024,POS
"Phạm vi phủ sóng rộng, Phạm vi phủ sóng rộng, Dễ dàng thiết lập và cài đặt, Dễ dàng thiết lập và cài đặt, Dịch vụ khách hàng xuất sắc,  ",5,3 tuần trước,POS
Đã nhận hàng Giao hàng nhanh Sản phẩm chất lượng tốt Sẽ tiếp tục ủng hộ Shop .,5,17 thg 8 2024,POS
"Kết nối mượt mà và ổn định, Tầm nhìn ban đêm chất lượng cao, Tính năng theo dõi chuyển động thông minh,  ",5,30 thg 9 2024,POS
Giá Cả:  oke ,5,14 thg 6 2024,POS
"📺Độ phân giải:Tạm ổn so với giá tiền
 📱Truy cập từ xa:Bình thường
 🌙Tầm nhìn ban đêm:Khoảng 2m
Dễ dàng thiết lập và cài đặt, Phạm vi phủ sóng rộng, Tính năng theo dõi chuyển động thông minh, 
Lắp camera vào đế thấy không chắc chắn lắm dễ bị mất trộm và lỏng lẻo (Đây là kiểu như thế chứ không phải do bên bán hàng) ",5,20 thg 9 2024,NEU
"Giá Cả:ok
 Kết nối:ok
 Độ phân giải:ok ",5,04 thg 4 2024,POS
"Giá Cả:tốt
 Kết nối:tốt
 Độ phân giải:nhìn rỏ, giám sát các hoạt động ",5,14 thg 6 2024,POS
"Phạm vi phủ sóng rộng, Dịch vụ khách hàng xuất sắc, Dễ dàng thiết lập và cài đặt,  ",5,06 thg 9 2024,POS
"📺Độ phân giải:ok
 📱Truy cập từ xa:ok
 🌙Tầm nhìn ban đêm:ok
camera rất ổn,, hình ảnh rõ nét vào ban đêm  ",5,4 tuần trước,POS
Sạc và dây không giống hình đăng bán. Do Chăm sóc khách hàng tốt nên tạm dùng. Quay lại đánh giá sau nếu có gì thay đổi ,5,13 thg 9 2024,NEU
"Giám sát trong nhà đáng tin cậy, Kết cấu chắc chắn và bền, Tầm nhìn ban đêm chất lượng cao,  ",5,20 thg 8 2024,POS
 a89f3hajwj2605532cbf296dc8fb345c88bb3mskskskskskkzjzjsjj ,5,27 thg 6 2024,POS
Hhhuhcghjdbrbcvrejbrbrbegehejjebrbrbebrbebbebebebebb ,5,25 thg 6 2024,POS
"Kết nối:ok
 Giá Cả:ok
 Độ phân giải:ok ",5,22 thg 6 2024,POS
"Âm thanh hai chiều tiện lợi, Thiết kế chắc chắn và bền bỉ, Dịch vụ khách hàng tuyệt vời, Dễ dàng cài đặt và lắp đặt, Phạm vi phủ sóng rộng, Kết nối mượt mà và ổn định, Chất lượng hình ảnh ban đêm tuyệt vời, Chất lượng video rõ nét ",5,15 thg 7 2024,POS
