Review,Rating,Date,Sentiment
"Srm dịu nhẹ cho da nhạy cảm. Da mình thiên dầu và mụn ẩn rất nhiều, srm này k giúp giảm mụn nhưng k kích ứng, giá cũng hạt rẻ, nhưng khá nhanh hết, bạn nào da khô hay da thường chắc sẽ có hiệu quả dưỡng ẩm tốt hơn. ",5,29 thg 12 2022,POS
sản phẩm tốt ,5,09 thg 6 2021,POS
"Giữ cho da luôn ẩm, Làm dịu và làm dịu da, Không làm khô da sau khi sử dụng,  ",5,02 thg 3 2024,POS
sản phẩm chất lượng đóng gói chắc chắn hehe lần sau mua tiếp kk ,5,03 thg 3 2023,POS
"Không làm khô da sau khi sử dụng, Loại bỏ tạp chất và bụi bẩn hiệu quả, Mang lại làn da khỏe mạnh và sáng rõ,  ",5,3 tuần trước,POS
"Giá Cả:  Loại bỏ trang điểm hiệu quả, Mang lại làn da khỏe mạnh và rạng rỡ, Làm cho da cảm thấy mềm mại và tươi mới,  ",5,21 thg 12 2022,POS
"kết cấu kem trắng, tạo bọt tốt, không làm khô da
*hình ảnh mang tính minh họa",5,07 thg 3 2024,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,26 thg 3 2024,NEU
gói đẹp,5,14 thg 8 2023,POS
"sd cung đc, k đến nôi qua sx, điểm cộng vì giá thành quá rẻ luôn á ",5,21 thg 7 2023,POS
sản phẩm dùng thích vs da mình thì mình rửa hơi khô một xíu (nhạy cảm ),5,28 thg 11 2022,POS
"Mang lại làn da rạng rỡ và trẻ trung, Phù hợp với mọi loại da, Mang lại làn da sạch sẽ và trong suốt, Giữ cho da luôn ẩm, Mang lại làn da rạng rỡ và trẻ trung,  ",5,03 thg 1 2022,POS
đóng gói cẩn thận. chưa dùng nên chưa biết . có mùi . thấy chất kem khá đặc nổi bông bống lúc nặn ra .  ,5,09 thg 5 2023,NEG
"Thích lắm nha, giao hàng nhanh lắm nha, cho shop năm sao nha. Ok lắm  ",5,09 thg 1 2023,POS
"Chất lượng:chưa dùng nên chưa biết thế nào
 Hiệu quả:
 Kết cấu:ok shop giao hàng nhanh  ",5,09 thg 1 2023,POS
Đóng gói  chắc chắn giao hàng nhanh sản phẩm có giá rẻ chất lượng thì ch dùng nên ch pt,5,17 thg 2 2023,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,24 thg 8 2024,POS
"Phù hợp với mọi loại da, Mang lại làn da khỏe mạnh và rạng rỡ, Làm dịu và làm mát da,  ",5,10 thg 4 2024,POS
"loại này mình đã dùng rất nhiều lần rồi, tính đến nay hơn chục chai rồi, rửa mặt xong da mặt rất mướt không bị kho căng 
nay đổi bao bìa nhìn xinh quá 🤣",5,12 thg 10 2022,POS
"Không làm khô da sau khi sử dụng, Làm dịu và làm dịu da,  ",5,26 thg 6 2024,POS
Hot gơ Tây Hồ Cici có hẳn đường eyeliner đỏ trông xinh thế :)))),5,03 thg 10 2024,POS
"Chào bạn, Cảm ơn bạn đã chia sẽ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,04 thg 5 2023,POS
alo ai muốn nhận dầu gội free cho tóc đẹp tóc khỏe thì dk link này trc sáng mai nhé,5,13 thg 12 2023,POS
"Giữ cho da luôn ẩm, Không làm khô da sau khi sử dụng, Nhẹ nhàng với da, Da mềm mịn và tươi mới,  ",5,17 thg 6 2024,POS
"Đóng gói kỹ càng, giao hàng nhanh chóng, chất lượng sản phẩm tốt. Sẽ quay lại ủng hộ cho shop vào lần sau",5,23 thg 5 2024,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,10 thg 1 2024,NEU
"Mang lại làn da rạng rỡ và trẻ trung, Loại bỏ trang điểm hiệu quả, Mang lại cảm giác sạch sẽ và tươi mới, Làm dịu và làm mát da,  ",5,06 thg 11 2022,POS
"phiên bản Disney mới siêu dễ thương thương, chưa sài nên mình chưa biết chất lượng như thế nào",5,18 thg 3 2024,POS
"Chất lượng sản phẩm tốt, giao hàng nhanh, shiper thân thiện, oki  ",5,06 thg 6 2024,POS
"Sản phẩm chất lượng, phù hợp với nhu cầu sử dụng, giao hàng nhanh. ",5,25 thg 12 2022,POS
"Mang lại làn da khỏe mạnh và rạng rỡ, Không để lại khô sau khi sử dụng, Làm cho da cảm thấy mềm mại và tươi mới, Làm dịu và làm mát da,  ",5,25 thg 6 2023,POS
"sản phầm đúng như mô tả, săn sale giá rẻ râtd ok nhé. hy vọng sẽ săn làn tiếp theo ạ. cảm ơn shop nhé",5,18 thg 4 2024,POS
"Chất lượng:tốt Kết cấu:tốt Hiệu quả:tốt
shipper giao hàng dễ thương",5,03 thg 10 2024,POS
"Sữa rửa mặt dịu nhẹ, không kích ứng, lên bọt không nhiều lắm, không gây khô da. Săn sale được giá ổn ",5,11 thg 10 2023,POS
"srm dạng kem đặc, tạo bọt tốt, không gây khô da sau khi sử dụng 💚",5,02 thg 12 2020,POS
"sữa rửa mặt này khỏi bàn. giá học sinh nhưng chất lượng cũng ổn nek, xài xong cảm giác vẫn còn giữ độ ẩm
hình ảnh mang tính chất minh hoạ ",5,10 thg 8 2022,POS
"Chất lượng:tốt Kết cấu:tốt Hiệu quả:tốt
shipper giao hàng dễ thương",5,11 thg 12 2020,POS
"Sữa rửa mặt dịu nhẹ, không kích ứng, lên bọt không nhiều lắm, không gây khô da. Săn sale được giá ổn ",5,17 thg 8 2024,POS
"srm dạng kem đặc, tạo bọt tốt, không gây khô da sau khi sử dụng 💚",5,12 thg 7 2024,POS
"sữa rửa mặt này khỏi bàn. giá học sinh nhưng chất lượng cũng ổn nek, xài xong cảm giác vẫn còn giữ độ ẩm
hình ảnh mang tính chất minh hoạ ",5,25 thg 6 2023,POS
"Kính gửi: Bộ phận nhân sự Công ty TNHH Một Thành Viên Ứng dụng Công Nghệ và Dịch vụ Truyền Thông Âu Lạc (Alta Media).

Em tên là Dương Thị Tuyết Lan, hiện đang là sinh viên năm 2 ngành PR & Events tại trường Cao đẳng FPT Polytechnic TP. HCM. Em gửi mail này xin ứng tuyển vào vị trí thực tập sinh content marketing tại công ty. 

Sau khi đọc và tham khảo thông tin tuyển dụng tại nhóm tuyển dụng em cảm thấy hứng thú và tự tin rằng mình có thể đáp ứng yêu cầu của công ty cũng như có đủ tiềm năng để trở thành một thực tập sinh mà công ty đang tìm kiếm. 

Trong Email này, em xin đính kèm CV cá nhân với hy vọng được trở thành một phần của công ty và được trao cơ hội học hỏi thêm trong lĩnh vực marketing.

Em xin chân thành cảm ơn và mong sớm nhận được hồi âm của Quý công ty cho vị trí tuyển dụng này. ",5,23 thg 1 2024,NEU
mấy năm nay auto đều dùng srm của hada labo. cấp ẩm tốt. nên dùng,5,5 ngày trước,POS
"Chào bạn, Cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,11 thg 11 2023,POS
"Phù hợp với mọi loại da, Nhẹ nhàng trên da, Làm cho da cảm thấy mềm mại và tươi mới,  ",5,09 thg 2 2023,POS
"Mang lại làn da rạng rỡ và trẻ trung, Nuôi dưỡng da sâu, Khôi phục cân bằng tự nhiên của da,  ",5,19 thg 7 2021,POS
"Hàng giao khá nhanh, nhưng chưa dùng thử do sửa rửa mặt cũ vẫn còn. bạn giới thiệu nên mình đặt thử mong là oki",5,13 thg 12 2023,POS
mall nên mua yên tâm chưa dùng nên chưa đánh giá được mua có 3 món mà cho hộp to đóng gói cẩn thận. sẽ quay lại,5,27 thg 9 2023,POS
"Mang lại làn da khỏe mạnh và sáng rõ, Mang lại làn da rạng rỡ và trẻ trung, Mang lại làn da rạng rỡ và trẻ trung, Mang lại làn da rạng rỡ và trẻ trung,  ",5,03 thg 8 2024,POS
"hình ảnh chỉ nhận xu , sữa rữa mặt sà cũng ok , mùi kg thơm như mấy sp kia nhưng cunvx tạm dc để sài hết tip r dsanh giá tiếp",5,11 thg 3 2024,NEG
"Giữ ẩm cho da, Không để lại khô sau khi sử dụng, Mang lại làn da rạng rỡ và trẻ trung,  ",5,28 thg 11 2023,POS
"Mang lại làn da sạch sẽ và trong suốt, Khôi phục cân bằng tự nhiên của da, Nuôi dưỡng da sâu,  ",5,29 thg 3 2024,POS
"Hàng mua của guidan chuẩn nhé, shiper giao hàng thân thiện, ủng hộ shop, tặng shop 5 sao vì mua hàng giảm giá mà vẫn chát lượng ",5,21 thg 7 2024,POS
Kkkkkkkkkkkkkkkkkhhhhhhhhhhhhhgggggggghggggffffffff ,5,15 thg 12 2022,POS
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Nuôi dưỡng da sâu, Không làm khô da sau khi sử dụng,  ",5,01 thg 12 2023,POS
sp tốt  ,5,14 thg 8 2024,POS
hàng giao nhanh shop gói hàng rất cẩn thận có cả thư cảm ơn nên mua nha mọi người......................................,5,06 thg 11 2022,POS
"Cải thiện kết cấu da, Mang lại làn da sạch sẽ và trong suốt, Phù hợp với mọi loại da,  ",5,17 thg 12 2022,POS
jdjdjdvdksjsndbdjdjdbdbdjdkodơvcidbbccifdbdjdkdnndnxndndnnxndkllsllsllsllksdkbdbb,5,02 thg 8 2023,POS
lazada://vn/pdp?itemId=2110377254&skuId=9924465296&dsource=sml&trafficFrom=17449020_303586&laz_trackid=2:mm_217291220_58703090_2017753004:clkgk2cps1hnl8bseqsgm0&mkttid=clkgk2cps1hnl8bseqsgm0&anonymous_id=51d2cc3b-2eec-49ca-ebcf-a1ce985bdeb1&exlaz=c_lzd_byr:mm_217291220_58703090_2017753004!1727946217:clkgk2cps1hnl8bseqsgm0::&click_id=clkgk2cps1hnl8bseqsgm0 ,5,14 thg 3 2024,NEU
"sửa rửa mặt dịu nhẹ da, ko căng rít da sau khi rửa, mùi thơm dễ chịu ",5,03 thg 12 2022,POS
"Rẻ mà dễ xài, cảm thấy mát da. Mình là nam nhưng thích tửa loại nhẹ này",5,10 thg 4 2024,POS
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Làm dịu và làm mát da, Khôi phục sự cân bằng tự nhiên của da, Để lại làn da sạch và rõ ràng,  ",5,01 thg 11 2022,POS
"Ship đóng gói cẩn thận , co lót êm
Rửa mặt rất thích tuy rẻ nug dùng ngag ngửa hag trăm mấy 
Xài rất ok",5,06 thg 8 2022,POS
rất hài lòng nha shop đóng gói sản phẩm kĩ càng ,5,28 thg 2 2024,POS
"Chào bạn Văn Trần, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,18 thg 7 2023,POS
"Mang lại làn da rạng rỡ và trẻ trung, Phù hợp với mọi loại da, Mang lại làn da rạng rỡ và trẻ trung,  ",5,06 thg 1 2023,POS
"đã nhận được hàng,Mang lại làn da rạng rỡ và trẻ trung, Khôi phục sự cân bằng tự nhiên của da,  ",5,14 thg 12 2023,POS
Cghbgggggvvvvgggggggfffffffcffffffffffffffgfffffgggg,5,02 thg 11 2022,POS
"Chào bạn, Cảm ơn bạn đã chia sẽ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,21 thg 2 2024,POS
Hfuubgyujgffjjfcvjjjfdxvjkjgfcvjkjffcbkkiuyyygyyyyyyyyyyyyyyyyyyyyyyyuyyyyy,5,22 thg 2 2023,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,16 thg 6 2024,POS
Sản phẩm này không có gì để chê được nữa bao bì xinh còn có nhựa bảo vệ môi trg,5,11 thg 12 2023,POS
"Làm dịu và làm dịu da,  ",5,04 thg 1 2023,POS
"giao hàng nhanh, mua được phiên bản Mickey thấy xinh ghê,  mới sử dụng lần đầu nếu ổn sẽ tiếp tục ủng hộ, hình ảnh và video không liên quan chỉ mang tính chất nhận xu",5,01 thg 3 2024,POS
"Nuôi dưỡng da sâu, Loại bỏ tạp chất và bụi bẩn hiệu quả, Giữ cho da luôn ẩm,  ",5,02 thg 7 2024,POS
"sản phẩm được đóng gói chắc chắn, giao hàng nhanh, sản phẩm chính hãng, dùng xong da mặt mướt quá trời iu hadalabo ",5,08 thg 11 2022,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Mang lại làn da sạch sẽ và trong suốt, Cải thiện kết cấu da, Giữ cho da luôn ẩm, Mang lại làn da rạng rỡ và trẻ trung, Da mềm mịn và tươi mới, Mang lại làn da khỏe mạnh và sáng rõ. Hình ảnh mang tính chất nhận xu  ",5,05 thg 9 2024,POS
sản phẩm tốt giao hàng đúng thời gian quy định bài viết mang tính chất  ,5,14 thg 10 2023,POS
hàng ok chất lượng nên mua giá rẻ hơn nhiều so về cấu hình và giá thành rẻ thì cũng không thể nói là 3,5,16 thg 8 2023,POS
Hsjsjdhhdhdjdjjdjsjsjjssvhshshjsjsjsjsnsnnxndnxnnx ,5,12 thg 3 2023,POS
"đóng gói hàng cẩn thận
hada labo thì khỏi nói rồi dùng oke nha, da mềm mịn k bị căng dễ chịu nhah",5,13 thg 12 2020,POS
"Hiệu quả: 
Dùng cả năm của shop rồi. Nên k có j để chê nữa. Gói hàng cận thânn. Ship nhanh. Ok nk.  ",5,24 thg 9 2022,POS
"này thì khỏi bàn r mấy má , nó hơi bị oklaaaaaaaaaaaaaaaaaaaaaa",5,30 thg 1 2024,POS
"Chất lượng:  tốt nha mn
 Kết cấu:  sửa rửa mặt nhìu bọt
 Hiệu quả:  rửa mặt sạch, không gây khô da. Sài tốt  ",5,15 thg 4 2023,POS
"Chất lượng: siêu tốt, hàng chính hãng, giao hàng nhanh
 Kết cấu: kem 
 Hiệu quả: siêu tốt, dễ dùng ",5,18 thg 12 2022,POS
"sữa rửa mặt xài êm lăm rửa xong ko bị khô da, giá bình dân.................................",5,01 thg 3 2024,POS
"Dùng thích mua quá nhiều lần rồi, mẹ và chị mình dùng đều thích mua hoài luôn ",5,31 thg 1 2024,POS
"Không làm khô da sau khi sử dụng, Mang lại làn da sạch sẽ và trong suốt, đã mua nhiều lần ở shop ",5,12 thg 1 2024,POS
"Xài siêu đã thật sự mà có mùi kiểu gạo gạo á nhẹ nhẹ, khá ưng luôn á sẽ mua lại lần nữa vừa k bị kích ứng vừa sạch ",5,13 thg 10 2023,POS
"Nhẹ nhàng với da, Không làm khô da sau khi sử dụng, Giữ cho da luôn ẩm,  ",5,03 thg 3 2024,POS
"Giao hàng nhanh, đóng gói cẩn thận và chắc chắn, hàng chính hãng",5,21 thg 12 2023,POS
"Chất lượng:tốt nha
 Kết cấu:nhiều bọt
 Hiệu quả:tốt, sạch lắm  ",5,29 thg 12 2022,POS
San pham nhu shop đang chua sai nen mih khong the noi khach quan duoc  ,5,29 thg 9 2023,NEG
"Còn nguyên bao bì, date xa. Mua 3 chai nên giá rẻ còn được tặng 1 hộp mặt nạ. Lần sau sẽ ủng hộ tiếp. ",5,06 thg 1 2024,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,03 thg 10 2024,POS
đúng là mùi nó hơi hoá học xíu nhưng khi rửa x mặt thấy khá sạch và hơi ẩm nhẹ chứ ko gây cảm giác bị sạch tới độ thấy khô da mặt lun,5,3 tuần trước,POS
"Hiệu quả: 
Đã nhận hàng
Giống mẫu
Đóng gói cẩn thận
Giao hàng nhanh chóng ",5,14 thg 10 2022,POS
"Chất lượng:  sài oke k khô da phù hợp túi tìn của hssv
Mua nhìu lần gòi và chưa có gì chê ",5,24 thg 9 2023,POS
Giao hàng nhanh chóng dịu nhẹ khi dùng em này shop giao hàng nhanh chóng mới hôm qua đặt hàng hôm nay nhận hàng rồi,5,24 thg 9 2022,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,15 thg 11 2022,NEU
"hàng chuẩn đã mua nhiều lần của shop rồi, sữa rửa mặt này k bị khô ráp khi rửa xong, sẽ ung ho khi cần, Mn nên mua ung ho shop nha, 10đ,okokokokokokokokokkkkkkkokkkokkkkkokokokok ",5,09 thg 12 2022,POS
"Hiệu quả:hàng ok nha anh em sẽ ủng hộ shop trong thời gian tới nhé các bạn nên mua hàng bên shop nhé các bạn
 ",5,11 thg 9 2024,POS
"Làm dịu và làm dịu da, Làm dịu và làm dịu da, Không làm khô da sau khi sử dụng, Làm dịu và làm dịu da, Làm dịu và làm dịu da, Làm dịu và làm dịu da,  ",5,16 thg 11 2022,POS
"Đóng gói cũng oceee lam nee , giao hàng khá nhanhh ",5,06 thg 8 2022,POS
"Chất lượng:tốt, mình dùng nhiều rồi 
 Kết cấu:đẹp 
 Hiệu quả:dịu nhẹ cho da ",5,10 thg 8 2021,POS
"Chất lượng: Kết cấu:ôk ổm Hiệu quả:Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",5,26 thg 10 2023,POS
"srm chân ái, mua đi mua lại rất nhiều chưa hết là đã mua dự trữ sẵn rồi",5,14 thg 7 2023,POS
"giáo hàng nhanh chưa dùng nên chưa biết thế nào,đóng gói kĩ càng nữa",5,14 thg 7 2024,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,13 thg 10 2022,NEU
"Mua lần thứ n rồi, dùng rất sạch nhưng không khô da, giá lại rẻ, rất đáng để thử. Giao hàng nhanh",5,11 thg 11 2022,POS
"tốt yoyditsiyxohxiyoxiyxihxoyxohclkjfuocoyibcihcohcmkhc
ihcmkh 
kyc
kbkbkhkb 
mb .. ..v",5,21 thg 5 2023,POS
OK  ,5,02 thg 12 2022,POS
sữa rửa mặt làm sạch giữ ẩm cho da hàng chính hãng sẽ mua lại giao hàng nhanh,5,09 thg 7 2022,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,16 thg 12 2022,NEU
xài oke se mua lai lan tiep theo dong goi can than cm thay hai long voi san pham chat luong tot gia ohai chang,5,04 thg 4 2023,POS
"10 phút chạy bộ chỉ tiêu hao khoảng 68 calo trong khi nhảy dây có thể đốt cháy 105 calo, lại dễ thực hiện ngay tại nhà, không tốn kém chi phí. ",5,14 thg 9 2023,POS
"Chất lượng:  đã mua nhiều lần, lần nào cũng mua rất nhiều
 Hiệu quả:  cái này sử dụng cho ai không makeup ạ ",5,16 thg 5 2024,POS
4Nhấn vào một đoạn để dán vào hộp văn bản.Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ. ,5,30 thg 10 2022,POS
quá xuất sắc 🥰🥰bjdjsjhchsjshbxjsjsjsjjsjsjzbdbshbdbxhhshshxbdbxbxbbxbxbbxbbbb,5,31 thg 12 2022,POS
"Hàng giao đúng mẫu, đóng gói kỹ.Đã mua bộ dùng thử thấy ưng nên mua luôn chai lớn.Tuy nhiên khi mua trong đợt sale 27/3 giá thanh toán là 71k .Nhưng hoá đơn nhận được là 83k.Không biết có ảnh hưởng gì không nữa ",5,06 thg 10 2022,NEU
"Nhẹ nhàng với da, Khôi phục cân bằng tự nhiên của da, Khôi phục cân bằng tự nhiên của da,  ",5,22 thg 12 2022,POS
"check mã ra được ,mùi thì không thơm lắm,đang dùng thử sẽ đánh giá sau",5,04 thg 2 2023,NEG
"Chất lượng:tốt 
 Kết cấu:sjsjskso
 Hiệu quả:sjsjsksosoajsnsbsh ",5,17 thg 1 2024,POS
"Chất lượng:  thơm ok
 Kết cấu:  đặc
 Hiệu quả:  tốt ",5,14 thg 11 2022,POS
"Để lại làn da sạch và rõ ràng, Không để lại khô sau khi sử dụng, Giữ ẩm cho da,  ",5,27 thg 9 2024,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Làm cho da cảm thấy mềm mại và tươi mới, Làm dịu và làm mát da, Mang lại làn da rạng rỡ và trẻ trung,  ",5,01 thg 10 2023,POS
sgjsbzhsnzvjzvxnzhzbNhzbznznzbnzbsgjsvdhsnsjshbzjxbxbxbbxbxbxnbxnxbxnxnnxnznnznxnxnnxnxn,5,01 thg 4 2023,POS
"giao hàng khá nhanh ạ, đóng gói cũng rất chắc chắn, sản phẩm thì oke  ",5,07 thg 3 2024,POS
"Mang lại làn da rạng rỡ và trẻ trung, Mang lại cảm giác sạch sẽ và tươi mới, Làm cho da cảm thấy mềm mại và tươi mới, Làm cho da cảm thấy mềm mại và tươi mới,  ",5,16 thg 4 2023,POS
"cũng ok, sạch mặt ",5,21 thg 6 2023,POS
Săn sale nên rẻ giao nhanh đung tốt mn ạ hay là ko biết tự do na no no ,5,19 thg 11 2022,POS
"sản phẩm ok, nhưng chuẩn bị hàng rất lâu luôn, đặt hàng hôm nay  mà đúng 7 ngày sau mới tiếp nhận và đóng gói, nhận được hàng là 3 ngày tiếp theo khi đóng gói",5,04 thg 4 2023,NEG
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,18 thg 11 2023,POS
Lượng kem rửa mặt chỉ có nửa tuýp. Không biết có đủ trọng lượng 80g không nữa. Mua mall nêm hi vọng không phải hàng fake. Đề nghị shop gói hàng cho cẩn thận. phải bọc chống sốc cho sản phẩm chứ ạ.,5,16 thg 10 2023,NEG
"Mang lại làn da rạng rỡ và trẻ trung, Da mềm mịn và tươi mới, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,18 thg 12 2022,POS
"Hàng OK phù hợp giá tiền
Hình ảnh đánh giá chỉ mang tính chất nhận xu  ",5,19 thg 3 2024,POS
Kết cấu：,5,06 thg 3 2023,NEU
"“Em đang yêu. Đừng phủ nhận nữa, ngày nào em cũng thở ra điều ấy thôi...”
Howls moving castle (2004)",5,14 thg 12 2020,POS
"K bt phải auth k mà dùng buổi tối sáng hôm sau dậy mặt m đầy mụn ,mặc dù trc đó từng dùng loại này một lần k hề bị mụn",5,19 thg 11 2020,NEG
"Vỏ tuýp khá bẩn lem luốc nên cho 4 sao, ít ra cũng nên tôn trọng khách hàng mà lau cái bao bì cho sạch rồi đóng hàng chứ nhỉ, cẩu thả dã man :))",5,11 thg 6 2023,NEU
hàng đóng gói kĩ càng chắc chắn nhưng mà vỏ tuýp bị bẩn ko biêta chất lượng sản phẩm có bị sao ko  giao siu nhanh,5,26 thg 8 2023,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm và đánh giá tốt khi mua hàng tại Guardian. Mong bạn sẽ tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,21 thg 2 2023,POS
"Vỏ ngoài đẹp, hộp đẹp nhưng mà không có chống sốc, giao hàng Laz hơi chậm ",5,15 thg 12 2022,NEU
