,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
2562,2562,6.0,12 December 2020,"I'm really enjoying the show, it's fun, outrageous and entertaining. But really, as a native French national, I'm annoyed and taken out of the story every time a supposed french character opens their mouth. I can't understand them. How hard is it, really, to find a good native french speaking actor? The conversations in french are just f*-ing ridiculous. Please let me stay in the story and hire people who can actually say 2 words together in their own supposed language. Also, Butcher does not sound British. Why make him British instead of the Kiwi he is, what's wrong with that? Other than that, great job. Keep the episodes coming.","July 26, 2019 (United States)",im really enjoying the show its fun outrageous and entertaining but really as a native french national im annoyed and taken out of the story every time a supposed french character opens their mouth i cant understand them how hard is it really to find a good native french speaking actor the conversations in french are just fing ridiculous please let me stay in the story and hire people who can actually say words together in their own supposed language also butcher does not sound british why make him british instead of the kiwi he is whats wrong with that other than that great job keep the episodes coming,NEGATIVE
2563,2563,3.0,5 November 2019,"The Boys (of all things) has some genuinely very interesting critiques of the entertainment industry, celebrity culture, religion, and sexism in the workplace. There are some really good performances especially from Antony Starr and Erin Moriarty. Most of the characters are multifaceted and entertaining to watch. The show's equivalent to superman is particularly fascinating and genuinely terrifying. The superhero commentary ranges from darkly funny, to devastating. In one episode, they take a very traditional superhero rescue scene in an unexpected direction. It might be the best scene in the show. The series is definitely not for everyone as it is very violent and sexual. The weakest aspect of the show is probably the fight scenes which aren't great (however they aren't really the focus of the series so don't really dampen the experience to badly). The ending of this first season was a little anticlimactic and effects can look a little rough sometimes (both costumes and effects look very CW). I really didn't like Jack Quaid's performance early on but he really grew on me. As someone who tried to get into the comic and hated it, this adaptation surprised me. It is definitely worth the watch, try to get past the first episode.","July 26, 2019 (United States)",the boys of all things has some genuinely very interesting critiques of the entertainment industry celebrity culture religion and sexism in the workplace there are some really good performances especially from antony starr and erin moriarty most of the characters are multifaceted and entertaining to watch the shows equivalent to superman is particularly fascinating and genuinely terrifying the superhero commentary ranges from darkly funny to devastating in one episode they take a very traditional superhero rescue scene in an unexpected direction it might be the best scene in the show the series is definitely not for everyone as it is very violent and sexual the weakest aspect of the show is probably the fight scenes which arent great however they arent really the focus of the series so dont really dampen the experience to badly the ending of this first season was a little anticlimactic and effects can look a little rough sometimes both costumes and effects look very cw i really didnt like jack quaids performance early on but he really grew on me as someone who tried to get into the comic and hated it this adaptation surprised me it is definitely worth the watch try to get past the first episode,POSITIVE
2564,2564,9.0,15 September 2020,"I don't know how to add reviews on Amazon prime. Since everyone is giving it a bad review, stop pleased. This show needs more love than ever. Best comic adaptation","July 26, 2019 (United States)",i dont know how to add reviews on amazon prime since everyone is giving it a bad review stop pleased this show needs more love than ever best comic adaptation,POSITIVE
2565,2565,8.0,9 August 2019,This is a comic book series is amazing but with a twist. It shows you what would happen if superhero really do exist so dark yet light with soo many character all with the right amount of screen time but antony starr is homelander what a show cant wait for the second season.,"July 26, 2019 (United States)",this is a comic book series is amazing but with a twist it shows you what would happen if superhero really do exist so dark yet light with soo many character all with the right amount of screen time but antony starr is homelander what a show cant wait for the second season,POSITIVE
2566,2566,9.0,14 November 2019,"This blew my mind. It's so raw, the personalities are so real. It's not your typical superhero flick. There's no corny character or cliche storyline. This is the real deal.

You see how a person with super power really behaves and you see the consequences. This TV series is ace!","July 26, 2019 (United States)",this blew my mind its so raw the personalities are so real its not your typical superhero flick theres no corny character or cliche storyline this is the real deal you see how a person with super power really behaves and you see the consequences this tv series is ace,POSITIVE
2567,2567,10.0,13 August 2019,"Pretty captivating and engrossing. Although, it somewhat fails to make some moments land or hit the mark, emotionally. Luckily, it's a totally superficial problem that's easy to overlook, because the pacing is executed well. (Can't help but wish 'Umbrella Academy' had this quality of writing and staging and pacing.) It's a show, but often watches like a movie, and it was very easy to binge this the last couple days. (Note: Not a fan of the title, but maybe it's illustrated as having a more poignant relevance in the comics?)","July 26, 2019 (United States)",pretty captivating and engrossing although it somewhat fails to make some moments land or hit the mark emotionally luckily its a totally superficial problem thats easy to overlook because the pacing is executed well cant help but wish umbrella academy had this quality of writing and staging and pacing its a show but often watches like a movie and it was very easy to binge this the last couple days note not a fan of the title but maybe its illustrated as having a more poignant relevance in the comics,POSITIVE
2568,2568,9.0,13 August 2019,Erm... Kinda funny but... I kinda f... hate costumed superheroes. Still... I think is... lame! Like... Ridiculous through the roof! But yea. It's... A gig. Americans... God help 'em.,"July 26, 2019 (United States)",erm kinda funny but i kinda f hate costumed superheroes still i think is lame like ridiculous through the roof but yea its a gig americans god help em,NEGATIVE
2569,2569,8.0,4 August 2019,Too much character development and not enough action.,"July 26, 2019 (United States)",too much character development and not enough action,NEGATIVE
2570,2570,8.0,5 June 2022,Same woke drivel disguised as superhero series. I'll never get the time back. Not sure why I need to write 150 words. That's more thought than the writers put into it.,"July 26, 2019 (United States)",same woke drivel disguised as superhero series ill never get the time back not sure why i need to write words thats more thought than the writers put into it,NEGATIVE
2571,2571,8.0,4 September 2020,"I liked season one but episode one was a bit boring, too much talk and no action. Nothing happened at all. Lets see what ep 2 and 3 has to offer.","July 26, 2019 (United States)",i liked season one but episode one was a bit boring too much talk and no action nothing happened at all lets see what ep and has to offer,NEGATIVE
2572,2572,6.0,24 August 2019,"Concept seems to like regular stuff kind of marvel or dc, but the entire plot is build very different and interesting.","July 26, 2019 (United States)",concept seems to like regular stuff kind of marvel or dc but the entire plot is build very different and interesting,POSITIVE
2573,2573,1.0,9 August 2019,It turned to be a great show with great graphics and ICG but the acting is super weak,"July 26, 2019 (United States)",it turned to be a great show with great graphics and icg but the acting is super weak,NEGATIVE
2574,2574,9.0,9 August 2019,If you want a superhero show that's for adults look no further! Unexpected turn of events in the first episodes sucks you in for the whole ride. Binge worthy. Even the special effects look better than the movies. Raw and real and not too comicy or cartoonish.,"July 26, 2019 (United States)",if you want a superhero show thats for adults look no further unexpected turn of events in the first episodes sucks you in for the whole ride binge worthy even the special effects look better than the movies raw and real and not too comicy or cartoonish,NEGATIVE
2575,2575,10.0,13 November 2019,"Some weird editing in the action scenes, but that might be intentional. It falls victim of some cliches, i really didnt like the romeo and juliet conflict, but apart form that an amazing series. some nice jabs at the super hero cinema hypestorm, and with a dark sense of humor at that.

8/10: nice and edgy, in the way that works","July 26, 2019 (United States)",some weird editing in the action scenes but that might be intentional it falls victim of some cliches i really didnt like the romeo and juliet conflict but apart form that an amazing series some nice jabs at the super hero cinema hypestorm and with a dark sense of humor at that nice and edgy in the way that works,POSITIVE
2576,2576,9.0,9 January 2021,This is one I want to sit down and watch on the big telly. The scene where the boyfriend is left just holding her hands made my jaw drop! The effects are amazing. I love the concept of a world where superheroes are real.,"July 26, 2019 (United States)",this is one i want to sit down and watch on the big telly the scene where the boyfriend is left just holding her hands made my jaw drop the effects are amazing i love the concept of a world where superheroes are real,POSITIVE
2577,2577,8.0,10 December 2019,"Here's The Lowedown on ""The Boys"" (TV-MA - 2019 - Prime)

Genre: Series/Comic My Score: 8.5

Cast=10 Acting=7 Plot=10 Ending=9 Story=8 Violent=10 Intense=8 F/X=8 Comic=8 Funny=7

The Boys is set in a universe where superpowered people are recognized as heroes by the general public and owned by powerful corporation, which ensures that they are aggressively marketed and monetized.

""We're super...who are you?"" If you are looking for something way to the left of the MCU...something that makes Deadpool look tame...this is something to checkout. There is some solid dialogue and some juvenile points as well. One thing's for sure, the gore is phenomenal. This was a crazy series with an amazing cast...I can't wait for season 2!!","July 26, 2019 (United States)",heres the lowedown on the boys tvma prime genre seriescomic my score cast acting plot ending story violent intense fx comic funny the boys is set in a universe where superpowered people are recognized as heroes by the general public and owned by powerful corporation which ensures that they are aggressively marketed and monetized were superwho are you if you are looking for something way to the left of the mcusomething that makes deadpool look tamethis is something to checkout there is some solid dialogue and some juvenile points as well one things for sure the gore is phenomenal this was a crazy series with an amazing casti cant wait for season,POSITIVE
2580,2580,9.0,17 October 2019,"Every scene is depressed, cliche, arguing. Every character is either sad and confused or sad and aggressive. The complete opposite of what a good person is. Started skipping through it after the first scene, and everywhere it landed it was exactly the same. - Depressed, cliche, pointless arguing.

The camera shots and production quality itself is pretty good.","July 26, 2019 (United States)",every scene is depressed cliche arguing every character is either sad and confused or sad and aggressive the complete opposite of what a good person is started skipping through it after the first scene and everywhere it landed it was exactly the same depressed cliche pointless arguing the camera shots and production quality itself is pretty good,NEGATIVE
2581,2581,10.0,25 November 2019,"I like it because it was new genre , anti superhero :)","July 26, 2019 (United States)",i like it because it was new genre anti superhero,POSITIVE
2582,2582,6.0,18 August 2019,"This is brutal, this is bold, this is well written and amazingly acted, the plot is actually worth watching, there is no black and white, only gray. This show is a rare gem, it won't draw in the masses, because it is just not average enough. But if you have seen as many movies and as many shows as I did, you will appreciate the fresh and the brave in this story. This is so good that I actually cannot believe I just saw it on TV.","July 26, 2019 (United States)",this is brutal this is bold this is well written and amazingly acted the plot is actually worth watching there is no black and white only gray this show is a rare gem it wont draw in the masses because it is just not average enough but if you have seen as many movies and as many shows as i did you will appreciate the fresh and the brave in this story this is so good that i actually cannot believe i just saw it on tv,POSITIVE
2583,2583,2.0,2 September 2019,"The boys shows us a new way to see the heroes; but not stop there, with exciting characters and nice ideas, the episodes construct a story that's delicious to watch. However some moments still feel slow, but nothing that can destroy the experience. A really nice serie that everyone should see","July 26, 2019 (United States)",the boys shows us a new way to see the heroes but not stop there with exciting characters and nice ideas the episodes construct a story thats delicious to watch however some moments still feel slow but nothing that can destroy the experience a really nice serie that everyone should see,POSITIVE
2585,2585,10.0,15 August 2019,A perfect rendition of what modern day superhero living and being would be like. Perfect level of feeling. Perfect level of action. Perfect level of gore. A must watch 👌🏼,"July 26, 2019 (United States)",a perfect rendition of what modern day superhero living and being would be like perfect level of feeling perfect level of action perfect level of gore a must watch,POSITIVE
2586,2586,10.0,19 December 2019,Great story. Great comedy. Great characters! Incredible cast! Keep this going. Can't wait for more,"July 26, 2019 (United States)",great story great comedy great characters incredible cast keep this going cant wait for more,POSITIVE
2589,2589,9.0,18 September 2020,It is really a one and a half hour movie elongated to two painstakingly long seasons. And season 2 episodes comes once a week.,"July 26, 2019 (United States)",it is really a one and a half hour movie elongated to two painstakingly long seasons and season episodes comes once a week,POSITIVE
2590,2590,8.0,21 June 2022,"Dang! So disappointed that I have to stop watching The Boys after just threw episodes. Such a great concept and very good first season. Season two is overboard woke with more virtue-signaling and messaging than anyone can possibly tolerate. It is so blatant in fact that it completely ruins the show. I would bet that it will get just enough viewership to convince the studio to make a season three just to wrap up the series. Unfortunately, this is what happens time after time in Hollywood these days. Blame the studio for hiring bad writers that can only identify with a minuscule portion of the population. Go woke go broke!","July 26, 2019 (United States)",dang so disappointed that i have to stop watching the boys after just threw episodes such a great concept and very good first season season two is overboard woke with more virtuesignaling and messaging than anyone can possibly tolerate it is so blatant in fact that it completely ruins the show i would bet that it will get just enough viewership to convince the studio to make a season three just to wrap up the series unfortunately this is what happens time after time in hollywood these days blame the studio for hiring bad writers that can only identify with a minuscule portion of the population go woke go broke,NEGATIVE
2591,2591,9.0,6 September 2022,"The boys caught me at an age where I had grown up with the marvel universe, starting at ten watching iron man on DVD as it had come out. Eventually as we all do, I grew up, as did marvel's characters, leading up to endgame, upon which, if I were I a better and certainly smarter writer than I am I would pontificate on the meanings of the main character's (Tony Stark/Steve Rogers) death's and what that meant to the greater superhero genre in general however i'm not a cunt and so I won't.

The Boys and it's universe address a fact that Myself and a lot of other's think to be true. That a superheroes powers would be independent of their own personal beleif's and agendas. Few are good and decent folks, most are power and attention hungry monsters, seeing 'baseline' humans little more than invaluable meatsacks. Almost all viewer's will identify with hughie, a man irreparably assaulted and horrified by an indifferent ""supe"" (superhuman) he is then thrusted into a life of combat and general mayhem as he teams up with the boys to combat the ""supe"" threat.

It is a great show, especially if you're suffering from marvel fatigue, i'd recommend it to all those over 15/16 years old as it's veeeeery explicit (in all ways)

A huge standout is Antony Starr as homelander, he has really shown his acting abilities and range, flipping from absolute madman to calm and collected in nanosecounds, especially in season 3. Watch this damn show!!!","July 26, 2019 (United States)",the boys caught me at an age where i had grown up with the marvel universe starting at ten watching iron man on dvd as it had come out eventually as we all do i grew up as did marvels characters leading up to endgame upon which if i were i a better and certainly smarter writer than i am i would pontificate on the meanings of the main characters tony starksteve rogers deaths and what that meant to the greater superhero genre in general however im not a cunt and so i wont the boys and its universe address a fact that myself and a lot of others think to be true that a superheroes powers would be independent of their own personal beleifs and agendas few are good and decent folks most are power and attention hungry monsters seeing baseline humans little more than invaluable meatsacks almost all viewers will identify with hughie a man irreparably assaulted and horrified by an indifferent supe superhuman he is then thrusted into a life of combat and general mayhem as he teams up with the boys to combat the supe threat it is a great show especially if youre suffering from marvel fatigue id recommend it to all those over years old as its veeeeery explicit in all ways a huge standout is antony starr as homelander he has really shown his acting abilities and range flipping from absolute madman to calm and collected in nanosecounds especially in season watch this damn show,POSITIVE
2592,2592,6.0,26 December 2019,"There is too many superhero movies to keep up with their universe and stuff. That's why i could just keep watching this show. Its not complicated, supes just want to have some fun and they don't care about us.

Many of them in the show have their own personal agenda and they keep messing up with their duties. It's just kind of a different point of view on the genre. I like it!","July 26, 2019 (United States)",there is too many superhero movies to keep up with their universe and stuff thats why i could just keep watching this show its not complicated supes just want to have some fun and they dont care about us many of them in the show have their own personal agenda and they keep messing up with their duties its just kind of a different point of view on the genre i like it,POSITIVE
2593,2593,1.0,5 September 2020,"I must admit, I really can't stand most of the superhero movies with way to many characters, instalments and reissues. That's the reason I got into the series so late. I just thought this is Amazons answer to The Avengers, but got interested when I noticed the unusual high IMDB rating. During the first episode I knew this would be a good series to watch. It has got criticism of a corrupt society, corporate, politics and the mainstream and apart from being eye candy in 4K HDR it really gets you thinking. For me a good series needs to stimulate me intellectually to be interesting and not only consist of pointless action and that's exactly where The Boys scores.","July 26, 2019 (United States)",i must admit i really cant stand most of the superhero movies with way to many characters instalments and reissues thats the reason i got into the series so late i just thought this is amazons answer to the avengers but got interested when i noticed the unusual high imdb rating during the first episode i knew this would be a good series to watch it has got criticism of a corrupt society corporate politics and the mainstream and apart from being eye candy in k hdr it really gets you thinking for me a good series needs to stimulate me intellectually to be interesting and not only consist of pointless action and thats exactly where the boys scores,POSITIVE
2594,2594,9.0,12 August 2019,It was very good series but if they make season two like that it would be better,"July 26, 2019 (United States)",it was very good series but if they make season two like that it would be better,POSITIVE
2595,2595,9.0,26 August 2019,"Totally fresh take on superheroes, definitely recommend if like me you're struggling to find something fresh to watch.","July 26, 2019 (United States)",totally fresh take on superheroes definitely recommend if like me youre struggling to find something fresh to watch,POSITIVE
2596,2596,10.0,9 August 2019,"This is the (much needed) opposite of the Marvel Cinematic Universe, with more base instinct and raw power than the restrained nobility of the recent decade's worth of superhero movies. Homelander is purely terrifying in a way Thanos never was.","July 26, 2019 (United States)",this is the much needed opposite of the marvel cinematic universe with more base instinct and raw power than the restrained nobility of the recent decades worth of superhero movies homelander is purely terrifying in a way thanos never was,POSITIVE
2597,2597,10.0,2 September 2019,"Just when you think you're done with the superhero fatigue, a show like The Boys gives you hope. Which is ironic, because nothing about this story screams hope.

The Boys explores the introduction of super-powered individuals with much darker themes (like we don't have enough of those also). By focussing on the influence of social media and the marketable image of a 'hero', this series remains very grounded. It poses the real question of - How would the world look at superheroes today, and then dives into a very well thought-out reponse.

With no surprise, corporations begin trademarking Supers as their own product, carefully crafting their backstories, choosing their marketable demographics, using them for product endorsements and scripting out crimes for them to stop. Its House of Lies meets Watchmen.

The cinematography is stunning; there are some beautifully shot scenes. The characters are well-written,and quite funny. I also like how no one in this show, except Karl Urban, is famous in the US. So we're seeing relatively unknown actors, who do a good job with what they're given.

Its such a meta-relevant series for 2019; I think about how Tom Holland is basically now a multi-billion dollar property, being fought over by two megalomanic corporations,as easily something that the Boys can get into in future seasons. This series does a good job of blending comic book mythology with real world consumerism. Its a good example of how vast the comic lore expands into, how you dont always need a ""world-ending threat"" storyline, and how small scope think pieces actually hit the mark better. This is basically an alternate version of a morally ambigous Justice League, and if that appeals to you, get on this.","July 26, 2019 (United States)",just when you think youre done with the superhero fatigue a show like the boys gives you hope which is ironic because nothing about this story screams hope the boys explores the introduction of superpowered individuals with much darker themes like we dont have enough of those also by focussing on the influence of social media and the marketable image of a hero this series remains very grounded it poses the real question of how would the world look at superheroes today and then dives into a very well thoughtout reponse with no surprise corporations begin trademarking supers as their own product carefully crafting their backstories choosing their marketable demographics using them for product endorsements and scripting out crimes for them to stop its house of lies meets watchmen the cinematography is stunning there are some beautifully shot scenes the characters are wellwrittenand quite funny i also like how no one in this show except karl urban is famous in the us so were seeing relatively unknown actors who do a good job with what theyre given its such a metarelevant series for i think about how tom holland is basically now a multibillion dollar property being fought over by two megalomanic corporationsas easily something that the boys can get into in future seasons this series does a good job of blending comic book mythology with real world consumerism its a good example of how vast the comic lore expands into how you dont always need a worldending threat storyline and how small scope think pieces actually hit the mark better this is basically an alternate version of a morally ambigous justice league and if that appeals to you get on this,POSITIVE
2598,2598,10.0,29 August 2019,This is good it deserves to stay in my hard disk looking forward to season 2! Love it!,"July 26, 2019 (United States)",this is good it deserves to stay in my hard disk looking forward to season love it,POSITIVE
2599,2599,10.0,17 August 2024,"A HUGE DISAPPOINTMENT: This show has made me feel antagonistic toward the LGBTQ+ community due to its poor representation. The way they deliver social messages is mediocre, and they seem to have turned the series into a commercial just to secure funding. The repetitive storyline (blackmail, blackmail, blackmail), clichéd dialogues, and the actors' performances in emotional scenes are laughable instead of moving. The script and acting (except for the Homelander) are so terrible that they've resorted to using ""show within a show"" scenes to cover it up, trying to make the current quality seem better by showing even simpler acting. My note to the production team: Change the writer.","July 26, 2019 (United States)",a huge disappointment this show has made me feel antagonistic toward the lgbtq community due to its poor representation the way they deliver social messages is mediocre and they seem to have turned the series into a commercial just to secure funding the repetitive storyline blackmail blackmail blackmail clichéd dialogues and the actors performances in emotional scenes are laughable instead of moving the script and acting except for the homelander are so terrible that theyve resorted to using show within a show scenes to cover it up trying to make the current quality seem better by showing even simpler acting my note to the production team change the writer,NEGATIVE
2600,2600,7.0,6 November 2022,"First of all, the plot is not half bad, and the revelations are nicely spaced out. Good writing skills there. The characters are a nice blend of real life personalities and whatever fits the plot, gaining depth as we go along, and not too easily foreseen.

However, when we are finally learning who is behind everything the consistency of the plot unravels completely, and illogic has the day, for if what they tell us would have happened to be true history would have been different, and so would Vought's progress. Out of nowhere an old Nazi appears, and wants to turn the deserving parts of the US into superhumans. Why she has been gone from the scenes we do not know, but the funny thing she is not Germanic at all, but Jewish. Either this is a subtle case of irony from the writers, or just American lack of understand of the world.

At least she should have been blond and blue-eyed, with a touch of übermensch about her. Granted, Himmler et al weren't that high on the scale of Aryanism either, so maybe I am just being difficult.","July 26, 2019 (United States)",first of all the plot is not half bad and the revelations are nicely spaced out good writing skills there the characters are a nice blend of real life personalities and whatever fits the plot gaining depth as we go along and not too easily foreseen however when we are finally learning who is behind everything the consistency of the plot unravels completely and illogic has the day for if what they tell us would have happened to be true history would have been different and so would voughts progress out of nowhere an old nazi appears and wants to turn the deserving parts of the us into superhumans why she has been gone from the scenes we do not know but the funny thing she is not germanic at all but jewish either this is a subtle case of irony from the writers or just american lack of understand of the world at least she should have been blond and blueeyed with a touch of übermensch about her granted himmler et al werent that high on the scale of aryanism either so maybe i am just being difficult,NEGATIVE
2601,2601,5.0,1 February 2020,Really well made. Great writing. Great characters and great action. Just cannot fault it.,"July 26, 2019 (United States)",really well made great writing great characters and great action just cannot fault it,POSITIVE
2604,2604,1.0,9 November 2019,"I liked The Boys a lot and preferred it to The Umbrella Academy, although I like that show too. Lots of surprises and a subversive storyline, dark humour and fantastic acting by so many but especially Karl Urban. An impressive show, I am looking forward to season 2.","July 26, 2019 (United States)",i liked the boys a lot and preferred it to the umbrella academy although i like that show too lots of surprises and a subversive storyline dark humour and fantastic acting by so many but especially karl urban an impressive show i am looking forward to season,POSITIVE
2605,2605,7.0,30 December 2019,"Show is okay but could be a lot better. I like the idea and interpretation. Still some episodes are boring, characters don't really dvolve and watching it you expect a lot more.","July 26, 2019 (United States)",show is okay but could be a lot better i like the idea and interpretation still some episodes are boring characters dont really dvolve and watching it you expect a lot more,POSITIVE
2606,2606,5.0,13 December 2019,"I love this show. None of the usual moral scrouples, these supes just do what they like not so much BS. Cant wait for more seasons.","July 26, 2019 (United States)",i love this show none of the usual moral scrouples these supes just do what they like not so much bs cant wait for more seasons,POSITIVE
2607,2607,7.0,15 August 2019,"I like the way this show portrays superheroes in a funny and corrupted way. Its a new way to show what heroes truly are. I kind of got tired of the typical superhero cliche, so this a great way to twist the genre of superheroes and make it fresh again, but in a twisted way.","July 26, 2019 (United States)",i like the way this show portrays superheroes in a funny and corrupted way its a new way to show what heroes truly are i kind of got tired of the typical superhero cliche so this a great way to twist the genre of superheroes and make it fresh again but in a twisted way,POSITIVE
2609,2609,7.0,6 August 2022,"My score is an average for what I would give each season Season 1= 8 Seasons 2 & 3 =7 Season 4 =- 10

Tl:dr: Season s1-3 america is the backdrop for a more interesting than real life, fantastical story. Season 4 the very concept of storytelling has been abandoned, events from seasons 1-3 are either rendered irrelevant or retconned and a world with a psychotic superman clone becomes a barely present backdrop and yank politics, that are relevant to less than 4% of the population are the sole focus.

I can summarize how objectively bad 4 is by covering 2 points

1: Neglecting over 7,000,000,000 people The show started as a story where there are super powered beings but they aren't the boy scout, incorruptible characters they are in most stories and a group of mostly ""normal"" people get caught up in the carnage that said deeply flawed but above the law beings create. However season 4 throws all of that out the window and instead becomes a soap box for the multimillionaire writer to pat himself on the back for ""saving the world"" because he arrogantly leans into his very clear bias and bastardizes the show turning it into nothing more than a platform for him to stroke his self-righteous ego and preach about matters he, as a multi millionaire, has zero comprehension of. This is objectively moronic because as I said above, there are over 7 billion people on this planet who are not easy living, upper middle class yanks, we do not care about yank politics, we have zero interest in spoilt rich people in-fighting, however season 4 only caters to 1 side of the coin, for 1 demographic in 1 country. The mass appeal that made the show an overnight success has entirely been removed, are you a well paid, ""gen z"", white yank? If the answer is no then nothing, literally nothing about season 4 will offer you any iota of escapism or entertainment. Sure homelander has always been an antagonist who wears a yank flag but he was the character, now the political beliefs of one easy living, out of touch writer is the character and the boys and the seven alike are just vehicles for his arrogance.

2: Nothing happens At the time of writing this 6 out of 8 episodes have aired and literally nothing has happened. The season has no over-arching plot, there has been no world building, no character development, no progress made from ""the boys"" collective, obviously I can't yet speak for episodes 7 and 8 but as of right now it is safe to say that someone could skip episodes 1-6, jump in at episode 7 and not be lost or confused. The screen time has been utterly wasted on moronic things, 1 spoiler free example is a character materializing out of the ether who we know nothing about, have zero reason to care for, yet we are supposed to believe that they have a real ""relationship"" with a recurring character and the best part about this forced character? It undoes build up that has happened throughout the previous seasons and is then dropped, so even if you are ok with chunks of screen time being wasted by a character you don't know, who has zero connection to the story, even then this is objectively handled poorly because nothing comes from it and then just as unceremoniously as it started it again fades back into the irrelevant ether it came from.

Another irrefutable example of sheer unbridled idiocy is that the above example happens not once but twice, in a season where there is no story whatsoever we get 2 different ""B storylines"" where characters are just plucked from oblivion, forced onto the screen, forced into ""relationships"" with the main cast, serving no purpose whatsoever other than padding the runtime and then just vanishes. Do you watch the boys to see homelander and butcher face off? How about seeing how starlight and hughies relationship evolves? How about seeing new ammoral super powered beings wreaking havoc for the common folks? Well tough, instead you will see less believable relationships than in porn, less writing than a youtuber apology video and less out of touch than a celebrity with a private jet on standby preaching about global warming at an awards ceremony.

There are dirty puns in bathroom stalls that had more time, effort and brain power put into them than the ""writing"" in season 4 of this example of wasted potential.","July 26, 2019 (United States)",my score is an average for what i would give each season season seasons season tldr season s america is the backdrop for a more interesting than real life fantastical story season the very concept of storytelling has been abandoned events from seasons are either rendered irrelevant or retconned and a world with a psychotic superman clone becomes a barely present backdrop and yank politics that are relevant to less than of the population are the sole focus i can summarize how objectively bad is by covering points neglecting over people the show started as a story where there are super powered beings but they arent the boy scout incorruptible characters they are in most stories and a group of mostly normal people get caught up in the carnage that said deeply flawed but above the law beings create however season throws all of that out the window and instead becomes a soap box for the multimillionaire writer to pat himself on the back for saving the world because he arrogantly leans into his very clear bias and bastardizes the show turning it into nothing more than a platform for him to stroke his selfrighteous ego and preach about matters he as a multi millionaire has zero comprehension of this is objectively moronic because as i said above there are over billion people on this planet who are not easy living upper middle class yanks we do not care about yank politics we have zero interest in spoilt rich people infighting however season only caters to side of the coin for demographic in country the mass appeal that made the show an overnight success has entirely been removed are you a well paid gen z white yank if the answer is no then nothing literally nothing about season will offer you any iota of escapism or entertainment sure homelander has always been an antagonist who wears a yank flag but he was the character now the political beliefs of one easy living out of touch writer is the character and the boys and the seven alike are just vehicles for his arrogance nothing happens at the time of writing this out of episodes have aired and literally nothing has happened the season has no overarching plot there has been no world building no character development no progress made from the boys collective obviously i cant yet speak for episodes and but as of right now it is safe to say that someone could skip episodes jump in at episode and not be lost or confused the screen time has been utterly wasted on moronic things spoiler free example is a character materializing out of the ether who we know nothing about have zero reason to care for yet we are supposed to believe that they have a real relationship with a recurring character and the best part about this forced character it undoes build up that has happened throughout the previous seasons and is then dropped so even if you are ok with chunks of screen time being wasted by a character you dont know who has zero connection to the story even then this is objectively handled poorly because nothing comes from it and then just as unceremoniously as it started it again fades back into the irrelevant ether it came from another irrefutable example of sheer unbridled idiocy is that the above example happens not once but twice in a season where there is no story whatsoever we get different b storylines where characters are just plucked from oblivion forced onto the screen forced into relationships with the main cast serving no purpose whatsoever other than padding the runtime and then just vanishes do you watch the boys to see homelander and butcher face off how about seeing how starlight and hughies relationship evolves how about seeing new ammoral super powered beings wreaking havoc for the common folks well tough instead you will see less believable relationships than in porn less writing than a youtuber apology video and less out of touch than a celebrity with a private jet on standby preaching about global warming at an awards ceremony there are dirty puns in bathroom stalls that had more time effort and brain power put into them than the writing in season of this example of wasted potential,NEGATIVE
2610,2610,1.0,12 August 2019,"Really refreshing show. Raw, violent, hilarious and not too over the too. Performances are bang on and the story develops at a good pace. Get involved with The Boys!!!!!!","July 26, 2019 (United States)",really refreshing show raw violent hilarious and not too over the too performances are bang on and the story develops at a good pace get involved with the boys,POSITIVE
2611,2611,7.0,27 July 2019,"First of all, I read rhe comic years ago and I am very fond of it. Once a year I give it a re-read, while laughing out loud.

For the ones who loved the comic and are a bit with 'angst': The main difference is that there's less violence and sex in this tv show then in the comic series. And that's a bit of a shame when your adapting an 'Off the hook,very explicit adult (satyric) comic'.

The story's been simplified a bit and is alright to follow (roughly the same, and I expect that they want to make a lot of seasons of it)..

The good news is that they did capture the tone of the comic, and that rhe casting is TOP NOTCH!! Billy the butcher is spot on with these English punchlines, crazy Frenchie, MM is a big bloke with a good heart, Annie the naive Starlight, and the female is very wel cast. The homelander is as obnoxious as in the comic..

Although I didn't like preacher, 'The boys' is quiet allright for a geek like me 😉..and it's defintly enjoyable. But if you like this, then go and let your mind blown by the stunning series by Garth Ennis..","July 26, 2019 (United States)",first of all i read rhe comic years ago and i am very fond of it once a year i give it a reread while laughing out loud for the ones who loved the comic and are a bit with angst the main difference is that theres less violence and sex in this tv show then in the comic series and thats a bit of a shame when your adapting an off the hookvery explicit adult satyric comic the storys been simplified a bit and is alright to follow roughly the same and i expect that they want to make a lot of seasons of it the good news is that they did capture the tone of the comic and that rhe casting is top notch billy the butcher is spot on with these english punchlines crazy frenchie mm is a big bloke with a good heart annie the naive starlight and the female is very wel cast the homelander is as obnoxious as in the comic although i didnt like preacher the boys is quiet allright for a geek like me and its defintly enjoyable but if you like this then go and let your mind blown by the stunning series by garth ennis,POSITIVE
