,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
871,871,9.0,16 February 2007,"This is my epitome for a thrilling series. In some form, it's a modernized and darker version of the famous book ""The Outsider"", which presents the audience with a character who has discarded emotional ties; or, to be fair, probably never had any to begin with. The series just sucks you right into a detailed plot line which is sharpened more for every episode, and I cannot get enough. The plot is dark and displays the mindset of sociopaths as the protagonist, Dexter, is one. Despite that, however, it's hard not to like Dexter's being, and due to the scattered fragments of his past we are shown, we gain an understanding of why he is that way, and empathize with him. Throughout the series we gain an understanding of his rich inner life, as we can hear his thoughts on things, which also makes for excellent comical comments. If you enjoy a plot describing a plausible reality hidden under society's idyllic facade, then Dexter is what you want. It's of a dark nature, but has fleshed out and fully developed characters (as well as actors) who play their role in the story well. I am at a loss for why this series has gotten so little attention, as it is a masterpiece, and I will be very disappointed if this series is ever abandoned.","October 1, 2006 (United States)",this is my epitome for a thrilling series in some form its a modernized and darker version of the famous book the outsider which presents the audience with a character who has discarded emotional ties or to be fair probably never had any to begin with the series just sucks you right into a detailed plot line which is sharpened more for every episode and i cannot get enough the plot is dark and displays the mindset of sociopaths as the protagonist dexter is one despite that however its hard not to like dexters being and due to the scattered fragments of his past we are shown we gain an understanding of why he is that way and empathize with him throughout the series we gain an understanding of his rich inner life as we can hear his thoughts on things which also makes for excellent comical comments if you enjoy a plot describing a plausible reality hidden under societys idyllic facade then dexter is what you want its of a dark nature but has fleshed out and fully developed characters as well as actors who play their role in the story well i am at a loss for why this series has gotten so little attention as it is a masterpiece and i will be very disappointed if this series is ever abandoned,POSITIVE
874,874,10.0,11 November 2007,"Dexter.. It has got to be the best show ever. just cant get enough of it! i hope it goes on forever:D

Love the story. and everything about it

I would recommend this show to everyone that likes crime, Hell, even if you don't even like crime go watch this! Its packed with excitement. Very good acting!1 nothing more to say.

i really don't know what else to say. i just love this show! i cant wait for the next episode. the waiting kills me!:D

Im not really good at reviews btw :D

Meh need 1 more line :D","October 1, 2006 (United States)",dexter it has got to be the best show ever just cant get enough of it i hope it goes on foreverd love the story and everything about it i would recommend this show to everyone that likes crime hell even if you dont even like crime go watch this its packed with excitement very good acting nothing more to say i really dont know what else to say i just love this show i cant wait for the next episode the waiting kills med im not really good at reviews btw d meh need more line d,POSITIVE
876,876,10.0,11 February 2012,"It's funny how so many people can relate to the character of a serial killer. It's true that maybe we don't all have the urge to kill someone from time to time, but I think anyone who has ever experienced any kind of passion or weird childhood can understand him. It takes you on a roller-coaster of human emotions, moral laws, religion and the justice system.

He is definitely a superhero. He has his kill-outfit, kills by night, has a secret identity, childhood issues and he fights for justice. And that is probably one of the reasons people actually like him, even though his actions make this show the kind of thing your mother wouldn't want you to watch on TV.

Michael C. Hall's portrayal of Dexter is outstanding. Just hearing the monologues gives you the chills. Other characters are so-so. I especially didn't like the character of Rita Bennett and maybe it's good she's gone, because it has opened many new doors for Dexter's characterization.

The sixth season was OK, but not as good as the previous ones. Throughout the whole season the story progression was too slow and when it became a bit dull, they finished it off in the last 2-3 episodes. I just hope the writers will finish the story before they ruin it, if they're already out of ideas.

All in all, it's my favorite show, that's for sure. The most exciting thing on TV.","October 1, 2006 (United States)",its funny how so many people can relate to the character of a serial killer its true that maybe we dont all have the urge to kill someone from time to time but i think anyone who has ever experienced any kind of passion or weird childhood can understand him it takes you on a rollercoaster of human emotions moral laws religion and the justice system he is definitely a superhero he has his killoutfit kills by night has a secret identity childhood issues and he fights for justice and that is probably one of the reasons people actually like him even though his actions make this show the kind of thing your mother wouldnt want you to watch on tv michael c halls portrayal of dexter is outstanding just hearing the monologues gives you the chills other characters are soso i especially didnt like the character of rita bennett and maybe its good shes gone because it has opened many new doors for dexters characterization the sixth season was ok but not as good as the previous ones throughout the whole season the story progression was too slow and when it became a bit dull they finished it off in the last episodes i just hope the writers will finish the story before they ruin it if theyre already out of ideas all in all its my favorite show thats for sure the most exciting thing on tv,POSITIVE
879,879,9.0,19 February 2012,"Best Show Ever. Everyone I've ever talked to that has seen this show is absolutely addicted to it. Every episode leaves me forcing myself to watch another one. Each show leaves me more in suspense of what will happen in the next. Even if you aren't a person of killing and blood it is still a great show. Especially in the later seasons the blood and gore dies down. It is a perfect show and if i had it my way I would pay for it to never end. It's the perfect action drama show that is not to much drama with enough action. Plenty of hot scenes and is perfect suspense.

Absolutely love it.","October 1, 2006 (United States)",best show ever everyone ive ever talked to that has seen this show is absolutely addicted to it every episode leaves me forcing myself to watch another one each show leaves me more in suspense of what will happen in the next even if you arent a person of killing and blood it is still a great show especially in the later seasons the blood and gore dies down it is a perfect show and if i had it my way i would pay for it to never end its the perfect action drama show that is not to much drama with enough action plenty of hot scenes and is perfect suspense absolutely love it,POSITIVE
880,880,10.0,9 December 2014,"Funny enough got into show twice , first when aired on TV and. Got to end of mid season 2 as life gets in the way , I lost track and could not get into it.

Early in the year I got Netflix and got back into there series . I would say first 2 season were the best,

Season 3 and rest were really enjoyable and great to watch and the sone if final season shocked me to core.

Lao msny great twist and turns that I did. Not see coming , which kept me on toes to see the next episodes.

There were nights I could stop watching ep after after ep and bad gripped.

I liked the first al season of the show , I was not to sure what to make if the ending at all

I did not love but I did not hate either","October 1, 2006 (United States)",funny enough got into show twice first when aired on tv and got to end of mid season as life gets in the way i lost track and could not get into it early in the year i got netflix and got back into there series i would say first season were the best season and rest were really enjoyable and great to watch and the sone if final season shocked me to core lao msny great twist and turns that i did not see coming which kept me on toes to see the next episodes there were nights i could stop watching ep after after ep and bad gripped i liked the first al season of the show i was not to sure what to make if the ending at all i did not love but i did not hate either,POSITIVE
882,882,10.0,24 November 2012,"Wow... I simply can't say anything else than wow, and that is because the TV series has had me so hooked ever since the pilot episode. I get amazed over and over again, especially about the way the script writers always come up with so exciting stuff and new different kills that it just never gets boring... And the truly awesome part is that they also make everything fit with the previous story so everything is reasonable and logically fitting together as one large story. Truthfully speaking, Dexter is one of the best things that have happened to the TV business since Dallas started this whole TV series thing! ;) Long live Dexter! And I sincerely hope that we will see many many more episodes in the future. Thank you!","October 1, 2006 (United States)",wow i simply cant say anything else than wow and that is because the tv series has had me so hooked ever since the pilot episode i get amazed over and over again especially about the way the script writers always come up with so exciting stuff and new different kills that it just never gets boring and the truly awesome part is that they also make everything fit with the previous story so everything is reasonable and logically fitting together as one large story truthfully speaking dexter is one of the best things that have happened to the tv business since dallas started this whole tv series thing long live dexter and i sincerely hope that we will see many many more episodes in the future thank you,POSITIVE
884,884,10.0,17 March 2013,"Dexter has the perfect combination of intrigue, love, drama and comedy. It has all the elements to want to watch it over and over again. You want to know what is going to happen next because every chapter is done meticulously to build up the character. Every season explores an element that makes up the character (religiously, socially, family, etc). At the end of each season all the chapters conclude perfectly and leave an unsolved mystery for next season! Adding to an amazing story, the sound design of the series is wonderful. The sound elements help the story develop and catch indirectly the spectator's attention to all the visual elements.","October 1, 2006 (United States)",dexter has the perfect combination of intrigue love drama and comedy it has all the elements to want to watch it over and over again you want to know what is going to happen next because every chapter is done meticulously to build up the character every season explores an element that makes up the character religiously socially family etc at the end of each season all the chapters conclude perfectly and leave an unsolved mystery for next season adding to an amazing story the sound design of the series is wonderful the sound elements help the story develop and catch indirectly the spectators attention to all the visual elements,POSITIVE
885,885,10.0,4 May 2021,This series is so good. But it's sometimes so sad to see how lazy writing gives dex some plot armor. And deb's character is honestly cancer. Ruins the show at times.,"October 1, 2006 (United States)",this series is so good but its sometimes so sad to see how lazy writing gives dex some plot armor and debs character is honestly cancer ruins the show at times,NEGATIVE
887,887,10.0,8 January 2007,"i have read the book darkly dreaming dexter and this show actually compares to it. great show.

if you look at the first comment made some idiot made a bad comment without knowing anything about the show. i agree six feet under is a good show but this show is based on a book and not trying to compete with HBO. please chinakatt do a little research before bashing on something.

i am very anxious for season two i need to read the book dearly devoted dexter before season two comes out. i recommend that anyone who likes this show read the novels written by Jeff Lindsay","October 1, 2006 (United States)",i have read the book darkly dreaming dexter and this show actually compares to it great show if you look at the first comment made some idiot made a bad comment without knowing anything about the show i agree six feet under is a good show but this show is based on a book and not trying to compete with hbo please chinakatt do a little research before bashing on something i am very anxious for season two i need to read the book dearly devoted dexter before season two comes out i recommend that anyone who likes this show read the novels written by jeff lindsay,POSITIVE
888,888,10.0,4 January 2009,"I applaud the creators of this show for daring to make a mass murderer a hero. They have taken an even bigger risk by wrapping each season up so neatly that even their fictional protagonist would be astounded. I just finished watching the complete second season on DVD and I am doubtful I could be more pleased with the balance of tension and satisfaction played-out in this show.

Unlike other shows with an ongoing story line, this one does not leave you on the hook waiting for next year. I don't know about season 3, which I expect is in progress, but the first two seasons kept me on the edge of my seat throughout, but didn't leave me hanging until next year. I really appreciate that. I will be a repeat customer.

As for the content, it is really tough to recommend this show. I usually skip the very disturbing opening sequence. When I force myself to endure it, I can recognize its brilliance. This show is so 'out of the box' which is a sad cliché I know, but that is the point. It takes a bizarre concept and fleshes it out so expertly that I cannot turn it off.

This show rarely drags, but it does annoy. I really feel that those that create this show are working hard to mess with the viewer and take us on unexpected twists and turns. Unexpected twists are essential to making the show really enjoyable to watch. But they also have characters like Deb and Rita that I think other viewers will agree, are extremely annoying. I suppose that without these characters, the show would be incomplete somehow.

I take the time to write this review because I think this show is truly extraordinary. It is not for everyone. The subject matter is very disturbing and makes the viewer have compassion for a mass murderer. What is up with that? It is exactly that conflict that makes this show unique. The writing and story lines actually make it good. They really pull it together after throwing out a web of questions and answering them satisfactorily.

I will patiently await for season 3 to come out on DVD and watch it start to finish in just a few days as I have done with seasons 1 and 2. I cannot imagine experiencing it any other way. It is intense and very well done.","October 1, 2006 (United States)",i applaud the creators of this show for daring to make a mass murderer a hero they have taken an even bigger risk by wrapping each season up so neatly that even their fictional protagonist would be astounded i just finished watching the complete second season on dvd and i am doubtful i could be more pleased with the balance of tension and satisfaction playedout in this show unlike other shows with an ongoing story line this one does not leave you on the hook waiting for next year i dont know about season which i expect is in progress but the first two seasons kept me on the edge of my seat throughout but didnt leave me hanging until next year i really appreciate that i will be a repeat customer as for the content it is really tough to recommend this show i usually skip the very disturbing opening sequence when i force myself to endure it i can recognize its brilliance this show is so out of the box which is a sad cliché i know but that is the point it takes a bizarre concept and fleshes it out so expertly that i cannot turn it off this show rarely drags but it does annoy i really feel that those that create this show are working hard to mess with the viewer and take us on unexpected twists and turns unexpected twists are essential to making the show really enjoyable to watch but they also have characters like deb and rita that i think other viewers will agree are extremely annoying i suppose that without these characters the show would be incomplete somehow i take the time to write this review because i think this show is truly extraordinary it is not for everyone the subject matter is very disturbing and makes the viewer have compassion for a mass murderer what is up with that it is exactly that conflict that makes this show unique the writing and story lines actually make it good they really pull it together after throwing out a web of questions and answering them satisfactorily i will patiently await for season to come out on dvd and watch it start to finish in just a few days as i have done with seasons and i cannot imagine experiencing it any other way it is intense and very well done,POSITIVE
890,890,8.0,30 December 2008,"At first i see DEXTER is the most amazing series I watch ever , and the greatest scenario written for the American cinema, I feel, when I saw the series I feel at the same time as I read a book contains a wonderful novel by a genius author. my only criticize the sex contents and the bad sexy words and the continuously cursing, because when ""Dexter"" was amazing for watch I start to see the series with my dad to create a new relationship with him, for his urgent desire to be with him for a time, but after a few episodes I return to my room and follow-up series as usual, only with my self, I am ashamed to see the naked scenes with him and hear the obscene words i hate to hear it together in the same time,so i have a question why - in ""Dexter"" - the focus should be on the sexual scenes more than any thing even the bloody an killing scenes which is the base of the story of ""Dexter"". is sex is the main controller in us so we give it this care. really i have no problem with sex but too much in this matter, it disgusted.","October 1, 2006 (United States)",at first i see dexter is the most amazing series i watch ever and the greatest scenario written for the american cinema i feel when i saw the series i feel at the same time as i read a book contains a wonderful novel by a genius author my only criticize the sex contents and the bad sexy words and the continuously cursing because when dexter was amazing for watch i start to see the series with my dad to create a new relationship with him for his urgent desire to be with him for a time but after a few episodes i return to my room and followup series as usual only with my self i am ashamed to see the naked scenes with him and hear the obscene words i hate to hear it together in the same timeso i have a question why in dexter the focus should be on the sexual scenes more than any thing even the bloody an killing scenes which is the base of the story of dexter is sex is the main controller in us so we give it this care really i have no problem with sex but too much in this matter it disgusted,POSITIVE
891,891,9.0,26 August 2007,"Who knew that a serial killer cop as the main charming/disturbing character could make such a fascinating show? I don't think any other actor besides Michael C. Hall (of the excellent ""Six Feet Under"" Show) could be so engaging, while killing the bad guys, while working for the good guys at the same time. I read reviews and thought there was no way they could pull this off. I was terrificly surprised and pleased at the same time. I am glad to see that a second season has already been filmed, but I will have a hard time imagining that it can be any better than the first. But being surprised the 1st time, will make me putty in its hands for the 2nd season, so here's hoping! I can't praise this enough, and it is great to see that Showtime has finally gotten the cojones to pick up their programing a-la-HBO, with some quality no holds barred shows. Most recently the absolutely terrific ""Weeds"" for example. (Haven't made up my mind about ""Californication"" yet) I'm actually surprised that this sort of show hasn't been explored before, but am glad that when it did come up, it had been done right. Recommended for anyone that gets tired of the same ol' (starting to get boring yet still pretty well written ""CSI's"" & ""Law & Orders."") for a little something more adult, and not constantly having to stop their scripts from being...well a little more real! Give this a try. I dare you not to get hooked on it. If you are looking for a ""this guy killed so & so, here's why, and here's how, and with what,"" that fits in 42 minutes, this show is not for you. If you are looking for some major character development that delves into the psyche of some truly normal looking/acting person on the outside, but holds most of his true self inside, then this show is for you.","October 1, 2006 (United States)",who knew that a serial killer cop as the main charmingdisturbing character could make such a fascinating show i dont think any other actor besides michael c hall of the excellent six feet under show could be so engaging while killing the bad guys while working for the good guys at the same time i read reviews and thought there was no way they could pull this off i was terrificly surprised and pleased at the same time i am glad to see that a second season has already been filmed but i will have a hard time imagining that it can be any better than the first but being surprised the st time will make me putty in its hands for the nd season so heres hoping i cant praise this enough and it is great to see that showtime has finally gotten the cojones to pick up their programing alahbo with some quality no holds barred shows most recently the absolutely terrific weeds for example havent made up my mind about californication yet im actually surprised that this sort of show hasnt been explored before but am glad that when it did come up it had been done right recommended for anyone that gets tired of the same ol starting to get boring yet still pretty well written csis law orders for a little something more adult and not constantly having to stop their scripts from beingwell a little more real give this a try i dare you not to get hooked on it if you are looking for a this guy killed so so heres why and heres how and with what that fits in minutes this show is not for you if you are looking for some major character development that delves into the psyche of some truly normal lookingacting person on the outside but holds most of his true self inside then this show is for you,POSITIVE
892,892,10.0,13 December 2006,"After being an addict to HBO on Sunday nights thanks to ""The Sopranos"" and ""Six Feet Under"", I am now a potential SHOWTIME addict as well. Granted, this is the first Showtime series I've seen, but if future ones are this good, keep them coming.

I always felt Hall's character in SFU was the the most difficult one to portray, and he did it brilliantly. It would have been very easy for that character to offend heterosexual viewers, myself among them. Quite the contrary, I found David to be highly likable and the sharpest mind within his family. He was overshadowed by Nate, but both roles were played equally strong and deserved considerable acclaim.

As far as I know, Hall followed up that series with his current starring role in ""Dexter"". How can someone watch a serial killer on TV and feel empathy towards him?! I do. And I doubt I'm the only one, since that's one of the foundations for the show really. We're supposed to feel that empathy towards him. And we're supposed to admire him for ridding the world of evil people that slip through the cracks of the legal system. Again, this is an extremely difficult role to play, and Hall is simply outstanding.

In fact, without Hall, the overall acting in this series would be noticeably poor. The lieutenant and Dexter's sister, for example, are in desperate need of acting classes.

Overall though, the series is definitely worth watching, the writing and directing is very good, the plot flow is excellent, and Hall is very magnetic as a leading actor (yes, even for a straight viewer) :)","October 1, 2006 (United States)",after being an addict to hbo on sunday nights thanks to the sopranos and six feet under i am now a potential showtime addict as well granted this is the first showtime series ive seen but if future ones are this good keep them coming i always felt halls character in sfu was the the most difficult one to portray and he did it brilliantly it would have been very easy for that character to offend heterosexual viewers myself among them quite the contrary i found david to be highly likable and the sharpest mind within his family he was overshadowed by nate but both roles were played equally strong and deserved considerable acclaim as far as i know hall followed up that series with his current starring role in dexter how can someone watch a serial killer on tv and feel empathy towards him i do and i doubt im the only one since thats one of the foundations for the show really were supposed to feel that empathy towards him and were supposed to admire him for ridding the world of evil people that slip through the cracks of the legal system again this is an extremely difficult role to play and hall is simply outstanding in fact without hall the overall acting in this series would be noticeably poor the lieutenant and dexters sister for example are in desperate need of acting classes overall though the series is definitely worth watching the writing and directing is very good the plot flow is excellent and hall is very magnetic as a leading actor yes even for a straight viewer,POSITIVE
893,893,8.0,12 March 2011,"I think it's a great show, and I give it a well deserved 9/10. It's just so clever, you're never sure what's going to happen next, unlike on most programmes you can be like, ah it's okay, we know he's never going to get caught, but with Dexter you actually genuinely think he might just get caught at any moment.

The only problem I have with the show, is that I just don't think it's my thing, I've not found the show as addictive as I'd of liked to, I am prone to addiction to TV shows and I have to watch them all in a row, but with Dexter I'm happy to watch just one a day which I am slightly disappointed about, I like to have to force myself to stop watching. But saying that most other people find it massively addictive so I'm probably just a small % of people who don't find it that addictive so chances are you'll love it.

Okay I do actually have another problem with it, they killed off the only good eye candy.","October 1, 2006 (United States)",i think its a great show and i give it a well deserved its just so clever youre never sure whats going to happen next unlike on most programmes you can be like ah its okay we know hes never going to get caught but with dexter you actually genuinely think he might just get caught at any moment the only problem i have with the show is that i just dont think its my thing ive not found the show as addictive as id of liked to i am prone to addiction to tv shows and i have to watch them all in a row but with dexter im happy to watch just one a day which i am slightly disappointed about i like to have to force myself to stop watching but saying that most other people find it massively addictive so im probably just a small of people who dont find it that addictive so chances are youll love it okay i do actually have another problem with it they killed off the only good eye candy,POSITIVE
896,896,10.0,19 December 2007,"Dexter is one of those shows that most people have never heard of, but for the people that have heard of it, it is the top show on their radar. I read the books on the show and thought that they were pretty good, but when watching the show (and i do watch it religiously, every episode) i was simply blown away. Every actor is perfect and believable, and Hall plays Dexter with the exact amount of subtlety that is needed. After watching show you have a need to keep watching it, and after every season you feel 100% percent satisfied that it has given you the full experience, i love this show and i hope they keep making new seasons. If you watch the first episode and don't really enjoy it, just watch the next couple, once you get into it, you wont be able to tear your eyes away.","October 1, 2006 (United States)",dexter is one of those shows that most people have never heard of but for the people that have heard of it it is the top show on their radar i read the books on the show and thought that they were pretty good but when watching the show and i do watch it religiously every episode i was simply blown away every actor is perfect and believable and hall plays dexter with the exact amount of subtlety that is needed after watching show you have a need to keep watching it and after every season you feel percent satisfied that it has given you the full experience i love this show and i hope they keep making new seasons if you watch the first episode and dont really enjoy it just watch the next couple once you get into it you wont be able to tear your eyes away,POSITIVE
897,897,9.0,5 September 2013,"Dexter.... that guy who gives a better insight in to precise care and attention to microscopic detail with not much of fuss and exaggeration.... so stubborn about his own code of ethic, and trust me it takes at least a life for him to change even a single belief to be changed or even altered. an impeccable balance of the dark-passenger and an emotional human :) the character ""Dexter"" is so amazingly created.... so composed, calm, reserved with a reason, perfect profession to fit in.

never missed a show this bad. Sadly it all came to an end...

Tonights the night.... its happens only once.... it has to :)

wish there is a second part.. something like Dexter-2 :)","October 1, 2006 (United States)",dexter that guy who gives a better insight in to precise care and attention to microscopic detail with not much of fuss and exaggeration so stubborn about his own code of ethic and trust me it takes at least a life for him to change even a single belief to be changed or even altered an impeccable balance of the darkpassenger and an emotional human the character dexter is so amazingly created so composed calm reserved with a reason perfect profession to fit in never missed a show this bad sadly it all came to an end tonights the night its happens only once it has to wish there is a second part something like dexter,NEGATIVE
898,898,10.0,17 February 2008,"After loving the character Michael C. Hall played on Six Feet Under, I never would have guessed he could pull off the role of a serial killer who happens to work for the police force. But he does and in an amazing way. He inhabits this role and makes you understand why he is the way he is. He narrates and stars in this show with lots of flashbacks to his childhood so over time you get to know the back story and what moves him to do what he does. The challenge is not to feel compassion for a serial killer and I don't think most people will, but they will get the complex psychology that makes up this interesting character.

The show is extremely well done and incredibly compelling. I highly recommend it.","October 1, 2006 (United States)",after loving the character michael c hall played on six feet under i never would have guessed he could pull off the role of a serial killer who happens to work for the police force but he does and in an amazing way he inhabits this role and makes you understand why he is the way he is he narrates and stars in this show with lots of flashbacks to his childhood so over time you get to know the back story and what moves him to do what he does the challenge is not to feel compassion for a serial killer and i dont think most people will but they will get the complex psychology that makes up this interesting character the show is extremely well done and incredibly compelling i highly recommend it,POSITIVE
899,899,10.0,3 January 2008,"The series gets more exciting for every episode. The thrill of watching Dexter conspire and plan new kills really sets a cool chill down the spine. The brilliance of it all, the acting, the surreal feeling of a connection with Dexter's morbid ways. Everything just add up to a fantastic thriller. And best of all, it never gets old. The only disappointment in this series for me was the first episode in season two. So for those watching it, I'd rather just skip that episode. Don't know, but it really disappointed, and didn't give the satisfaction that the other episodes so gladly gave.

The episodes give a lot of variety, both seeing Dexter evolve mentally, and the excitement always builds up to the end, and usually the episodes fade to the calm voice of Dexter Morgan as he gives you a phrase that will blow you away and make the hairs on your arms stand up and clap.

The series has proved to be one of the best ones I've ever had the joy to experience.

I really recommend Dexter to everyone, especially those of great interest in the thriller genre, and for those just waiting for a groundbreaking series. Its as addictive as heroin!

Anyone actually knows where to buy the picture that Lila paints of Dexter? Would be so cool to have hanging on the wall. If not an original, at least a poster!","October 1, 2006 (United States)",the series gets more exciting for every episode the thrill of watching dexter conspire and plan new kills really sets a cool chill down the spine the brilliance of it all the acting the surreal feeling of a connection with dexters morbid ways everything just add up to a fantastic thriller and best of all it never gets old the only disappointment in this series for me was the first episode in season two so for those watching it id rather just skip that episode dont know but it really disappointed and didnt give the satisfaction that the other episodes so gladly gave the episodes give a lot of variety both seeing dexter evolve mentally and the excitement always builds up to the end and usually the episodes fade to the calm voice of dexter morgan as he gives you a phrase that will blow you away and make the hairs on your arms stand up and clap the series has proved to be one of the best ones ive ever had the joy to experience i really recommend dexter to everyone especially those of great interest in the thriller genre and for those just waiting for a groundbreaking series its as addictive as heroin anyone actually knows where to buy the picture that lila paints of dexter would be so cool to have hanging on the wall if not an original at least a poster,POSITIVE
900,900,10.0,26 February 2008,"i just want to share my love for this series. i live in england and I saw the first series on channel fox last year i was so impressed! its about to be released on itv2 which is great as i get to see it again. so many more people are gonna be following this! i cannot wait for the next series. its written fantastically, and Dexter's little saying are brilliant! This series will really be a hit here. seriously if your a women and you don't fall madly in love with 'dexter' then there's something wrong with you. do not miss this series. you will be sorry!!! also i hate it when people spoil it for others.its not a nice thing to do.whats the point?","October 1, 2006 (United States)",i just want to share my love for this series i live in england and i saw the first series on channel fox last year i was so impressed its about to be released on itv which is great as i get to see it again so many more people are gonna be following this i cannot wait for the next series its written fantastically and dexters little saying are brilliant this series will really be a hit here seriously if your a women and you dont fall madly in love with dexter then theres something wrong with you do not miss this series you will be sorry also i hate it when people spoil it for othersits not a nice thing to dowhats the point,POSITIVE
901,901,8.0,5 February 2008,"I am not big on TV drama. I was never into what everyone usually raves about, you know - your Desperate Housewives, House and CSIs.

The first episode of Dexter however absolutely blew me away. There and then I wanted to drink Cafetiere coffee, floss after breakfast, tie my shoe laces real hard and of cause kill bad guys. I am joking of cause - I never liked to floss. God damn though, honestly even the beginning credits are so efing juicy.

The whole show is brilliantly crafted affair. The acting, the characters, the music, the plot  all of the things slot into place as nicely as those blood slides into the Dexter's trophy box.

The show provides the continuity of episode by episode script writing excellence I have never seen, and yes you probably refer me to my first paragraph, but I am telling you the writing is amazing.

The combination of blood, sex, dexterity and wit, simply stunned me. I loved it. I watched Season 1 and 2 in one breath aright, I did pause for loo breaks a few times, and I swear, next Season I am watching it with a bucket next to me yeah-yeah I'll be watching on my own :) DEXTER  I hope there is more where it came from!!!","October 1, 2006 (United States)",i am not big on tv drama i was never into what everyone usually raves about you know your desperate housewives house and csis the first episode of dexter however absolutely blew me away there and then i wanted to drink cafetiere coffee floss after breakfast tie my shoe laces real hard and of cause kill bad guys i am joking of cause i never liked to floss god damn though honestly even the beginning credits are so efing juicy the whole show is brilliantly crafted affair the acting the characters the music the plot all of the things slot into place as nicely as those blood slides into the dexters trophy box the show provides the continuity of episode by episode script writing excellence i have never seen and yes you probably refer me to my first paragraph but i am telling you the writing is amazing the combination of blood sex dexterity and wit simply stunned me i loved it i watched season and in one breath aright i did pause for loo breaks a few times and i swear next season i am watching it with a bucket next to me yeahyeah ill be watching on my own dexter i hope there is more where it came from,POSITIVE
902,902,10.0,27 January 2008,"I just recently purchased the first season of this show. I had read some information about it, and seen a few previews (not to mention that I had thirty bucks to spend), and decided to go ahead and buy it.

I was completely enthralled. I stayed up from ten at night until noon the next day watching this, and am currently writing this while still suffering from the Dexter-induced insomnia.

I had my reservations, however, since after buying the season, I decided to do some more information digging, and had found that some people had said it was not very good, that the majority of the characters were flat. While I agree that a few of them don't seem very real at the beginning of the season (I don't know what it is about them, but they don't seem like very probable people), they do round out as the show progresses, and any flatness is more than made up for by the brilliantness that is Micheal C. Hall.

In short, this show is amazing.","October 1, 2006 (United States)",i just recently purchased the first season of this show i had read some information about it and seen a few previews not to mention that i had thirty bucks to spend and decided to go ahead and buy it i was completely enthralled i stayed up from ten at night until noon the next day watching this and am currently writing this while still suffering from the dexterinduced insomnia i had my reservations however since after buying the season i decided to do some more information digging and had found that some people had said it was not very good that the majority of the characters were flat while i agree that a few of them dont seem very real at the beginning of the season i dont know what it is about them but they dont seem like very probable people they do round out as the show progresses and any flatness is more than made up for by the brilliantness that is micheal c hall in short this show is amazing,POSITIVE
903,903,10.0,26 January 2008,"Definitely my favourite current TV show but I never pick the obvious.

Liking the bit of originality to murder mystery format - a serial killer you will like. The pacing is fast enough that plot is developed in each episode. The voice over works really well & the flash backs to Dexters youth with his father are never overdone & always add to the story. I feel the success of this show is the way it takes you into Dexters head so you know what he is thinking especially when he thinks he is about to be found out.

Michael C. Hall is the undoubted star of the show as dominants from start to finish of each episode as everything resolved around him. After his performances in Six Feet Under this surely puts him in the A list of TV actors.

It is a pity this show does not greater exposure on this side of the world as stuck on limited available cable channel.

Waiting to see how series 2 develops.","October 1, 2006 (United States)",definitely my favourite current tv show but i never pick the obvious liking the bit of originality to murder mystery format a serial killer you will like the pacing is fast enough that plot is developed in each episode the voice over works really well the flash backs to dexters youth with his father are never overdone always add to the story i feel the success of this show is the way it takes you into dexters head so you know what he is thinking especially when he thinks he is about to be found out michael c hall is the undoubted star of the show as dominants from start to finish of each episode as everything resolved around him after his performances in six feet under this surely puts him in the a list of tv actors it is a pity this show does not greater exposure on this side of the world as stuck on limited available cable channel waiting to see how series develops,POSITIVE
904,904,9.0,25 February 2008,"Let's get this out of the way at the beginning: this show is incredible. Every main character holds his/her own in captivating the audience with performances that should all be worthy of Emmys without being over-the-top melodramatic. Michael C. Hall is simply stunning, playing the complex protagonist/antagonist so well that it leaves me haunted and thirsty for more. His binary opposition alone leaves me wide-eyed in wonder at how a person could portray so many emotions so well. Even though it is about a serial killer (or, more precisely, several serial killers), there is not too much gore or blood, even given Dexter's profession. Dexter's world is constantly changing, and yet the viewer does not get bogged down with too much information, but instead aches for more of Dexter and his issues: his girlfriend, his step-father, and, perhaps most importantly, his past (among many other things). Even though some might say that I'm addicted to this show, it is totally worth the addiction, as it does everything right.","October 1, 2006 (United States)",lets get this out of the way at the beginning this show is incredible every main character holds hisher own in captivating the audience with performances that should all be worthy of emmys without being overthetop melodramatic michael c hall is simply stunning playing the complex protagonistantagonist so well that it leaves me haunted and thirsty for more his binary opposition alone leaves me wideeyed in wonder at how a person could portray so many emotions so well even though it is about a serial killer or more precisely several serial killers there is not too much gore or blood even given dexters profession dexters world is constantly changing and yet the viewer does not get bogged down with too much information but instead aches for more of dexter and his issues his girlfriend his stepfather and perhaps most importantly his past among many other things even though some might say that im addicted to this show it is totally worth the addiction as it does everything right,POSITIVE
