,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
1990,1990,8.65,6 April 2009,Friends is a great show that deals with many different issues. I particularly took interest in the episode involving Phoebe when she decided to donate the use of her uterus to house embryos for a couple that could not have children without the help of Phoebe. This episode really stood out because it showed that there are couples who have realistic dreams that they are not able to fulfill on their own. This deals with science and the ability to create embryos without sexual activity. This episode shows why such practices should continue to be legal and the positive effects that it has on many couples in the world today. The positives of such practices seem to far outweigh the negatives such as a story that has been in the news recently. Apparently there is a woman who has been fertilized twice through in vitro fertilization and now has 14 children and no father for any of them. This is a rare case and should not be the basis of an argument against this technology.,"September 22, 1994 (United States)",friends is a great show that deals with many different issues i particularly took interest in the episode involving phoebe when she decided to donate the use of her uterus to house embryos for a couple that could not have children without the help of phoebe this episode really stood out because it showed that there are couples who have realistic dreams that they are not able to fulfill on their own this deals with science and the ability to create embryos without sexual activity this episode shows why such practices should continue to be legal and the positive effects that it has on many couples in the world today the positives of such practices seem to far outweigh the negatives such as a story that has been in the news recently apparently there is a woman who has been fertilized twice through in vitro fertilization and now has children and no father for any of them this is a rare case and should not be the basis of an argument against this technology,POSITIVE
1991,1991,8.65,1 July 2001,"I've pretty much seen every epposode! My friends and I all have the ""Best of Friends"" DVD's and VHS! The cast is perfect for the roles! It show's what life really is w/o putting fake things that never happen! Things like sleeping with your best friend then falling inlove with him and marrying him. Also things like have three devorces and only being 30!! Watch this show! It's great!","September 22, 1994 (United States)",ive pretty much seen every epposode my friends and i all have the best of friends dvds and vhs the cast is perfect for the roles it shows what life really is wo putting fake things that never happen things like sleeping with your best friend then falling inlove with him and marrying him also things like have three devorces and only being watch this show its great,POSITIVE
1992,1992,8.65,15 October 2000,"When I was young (and still living in LA) I liked shows like Bewitched and I Dream of Jeannie (which I still love). I also liked all those animated cartoons (Which I now don't, with the exception of those made for more mature audiences such as Daria and Dilbert). But the first ever show in my mature life that I LOVED was Friends. I first got into it when all the 'grown-ups' of my family one night watched Friends and Seinfeld. I wasn't too impressed with Seinfeld (which I now love as mush as Friends) but I did love Friends. Seinfeld is hilariously funny but the jokes are more sophisticated and can be understood much more by adults or teenagers than young kids. Friends (whilst having it's share of sex and political jokes) can be liked by kids of younger ages as a lot of jokes are simpler or more visual. I still get a kick of watching all the old episodes I watched when I was young, I didn't understand so many jokes then or mistook them for other meanings and I now go ""Of course! How could I have missed that?"".

The cast is great. I don't know why so many people keep attacking Monica, I actually like her a lot. My favorite character no doubt has to be Phoebe (played by the hilarious Lisa Kudrow, who could have potential movie talent which she wasted on movies with no potential but she is climbing up since Analyze This). Phoebe is the very zany, spiritual, not very knowledgeable woman who can also remember stuff from her past lives. Chandler (played by Matthew Perry, who like Lisa did stupid movies until The Whole Nine Yards proved to be funny and successful) is the cynical, sarcastic guy who makes most inside jokes and whose job is a mystery to all. Monica (played by Courteney Cox, now with the addition of Arquette to the name. Courteney probably proved to be most successful on the big screen with the Scream trilogy) is the cleaning-freak, tidy, neurotic of the gang. Chandler and Monica make a great couple. Joey (played by Matt LeBlanc whose only movie worth mentioning is Lost in Space) is the dumbest guy in the group (every group has one). Rachel (played by Jennifer Aniston, who's movies are all rather stupid and is now married to Brad Pitt) is the spoiled one from the rich background who loves shopping. Ross (played by David Schwimmer, who has made some pretty stupid movies, including one he made with his Israeli actress wife, Mili Avital) is the geeky scientist guy who has been married three times- four years to the mother of his child who turned out to be a lesbian, for a split second with Emily, who oops instead of saying her name at the ceremony said Rachel's'- who he married out of drunkenness in Vegas.

Friends is not as funny as it was in the first four seasons but it is still very enjoyable and worth watching. Ross and Rachel are kinda getting on my nerves always leading us to believe they're on again, then off. And Ross is just getting way too whiny. But I love Friends, and I don't see how anybody can hate it- these are just anti people. Friends is un-hatable, you may not like it, but I don't see how you can hate it.","September 22, 1994 (United States)",when i was young and still living in la i liked shows like bewitched and i dream of jeannie which i still love i also liked all those animated cartoons which i now dont with the exception of those made for more mature audiences such as daria and dilbert but the first ever show in my mature life that i loved was friends i first got into it when all the grownups of my family one night watched friends and seinfeld i wasnt too impressed with seinfeld which i now love as mush as friends but i did love friends seinfeld is hilariously funny but the jokes are more sophisticated and can be understood much more by adults or teenagers than young kids friends whilst having its share of sex and political jokes can be liked by kids of younger ages as a lot of jokes are simpler or more visual i still get a kick of watching all the old episodes i watched when i was young i didnt understand so many jokes then or mistook them for other meanings and i now go of course how could i have missed that the cast is great i dont know why so many people keep attacking monica i actually like her a lot my favorite character no doubt has to be phoebe played by the hilarious lisa kudrow who could have potential movie talent which she wasted on movies with no potential but she is climbing up since analyze this phoebe is the very zany spiritual not very knowledgeable woman who can also remember stuff from her past lives chandler played by matthew perry who like lisa did stupid movies until the whole nine yards proved to be funny and successful is the cynical sarcastic guy who makes most inside jokes and whose job is a mystery to all monica played by courteney cox now with the addition of arquette to the name courteney probably proved to be most successful on the big screen with the scream trilogy is the cleaningfreak tidy neurotic of the gang chandler and monica make a great couple joey played by matt leblanc whose only movie worth mentioning is lost in space is the dumbest guy in the group every group has one rachel played by jennifer aniston whos movies are all rather stupid and is now married to brad pitt is the spoiled one from the rich background who loves shopping ross played by david schwimmer who has made some pretty stupid movies including one he made with his israeli actress wife mili avital is the geeky scientist guy who has been married three times four years to the mother of his child who turned out to be a lesbian for a split second with emily who oops instead of saying her name at the ceremony said rachels who he married out of drunkenness in vegas friends is not as funny as it was in the first four seasons but it is still very enjoyable and worth watching ross and rachel are kinda getting on my nerves always leading us to believe theyre on again then off and ross is just getting way too whiny but i love friends and i dont see how anybody can hate it these are just anti people friends is unhatable you may not like it but i dont see how you can hate it,POSITIVE
1993,1993,8.65,18 February 2004,"I love this show! It never misses a beat, with its hilarious humor! Most episodes are hilarious, with only a few here and there that aren't quite up to par. The characters are so great, each one is developed enough so we can really relate to some of them. In my opinion, the best season is #2, with Ross getting Marcel the monkey, and other things. Even though the show is ending soon, reruns will be on forever. People will remember this show till the end.","September 22, 1994 (United States)",i love this show it never misses a beat with its hilarious humor most episodes are hilarious with only a few here and there that arent quite up to par the characters are so great each one is developed enough so we can really relate to some of them in my opinion the best season is with ross getting marcel the monkey and other things even though the show is ending soon reruns will be on forever people will remember this show till the end,POSITIVE
1994,1994,8.65,5 November 2005,"I have watched many TV shows out there, but none of them compare to how great Friends is. Friends isn't just about having friends, but it's about sharing memories together and having fun times.

The best part, in my opinion, about Friends, is the very last episode of the 10th season. It's really suspenseful and it keeps you on the edge of your seat. It's also sad at the same time, but I won't spoil anything for anyone who hasn't watched the final episode yet.

I like Monica the best because she's really organized, although sometimes she can be very competitive, but she's a really great character.

What I find weird about Joey is that sometimes, he knows a lot, but other times, he's really stupid; for example, he can't add simple addition in his head, but another time, he can do 100 minus 3. He's a pretty funny character, though.

Rachel is the whiniest character, but it's really hilarious when she whines. It's so real.

Ross is such a nerd! It seems weird that such a cool person like Rachel would fall for him, but that's part of how funny this is! Ross is really funny in his own special way.

Phoebe is one of those characters who is really funny and pretty brilliant as well. She's a great character.

Chandler Bing. Wow. He's a real joker and I think he and Monica go great together.

I wish Friends went on for more than 10 seasons, but oh well.

Friends is the greatest show. =)","September 22, 1994 (United States)",i have watched many tv shows out there but none of them compare to how great friends is friends isnt just about having friends but its about sharing memories together and having fun times the best part in my opinion about friends is the very last episode of the th season its really suspenseful and it keeps you on the edge of your seat its also sad at the same time but i wont spoil anything for anyone who hasnt watched the final episode yet i like monica the best because shes really organized although sometimes she can be very competitive but shes a really great character what i find weird about joey is that sometimes he knows a lot but other times hes really stupid for example he cant add simple addition in his head but another time he can do minus hes a pretty funny character though rachel is the whiniest character but its really hilarious when she whines its so real ross is such a nerd it seems weird that such a cool person like rachel would fall for him but thats part of how funny this is ross is really funny in his own special way phoebe is one of those characters who is really funny and pretty brilliant as well shes a great character chandler bing wow hes a real joker and i think he and monica go great together i wish friends went on for more than seasons but oh well friends is the greatest show,POSITIVE
1995,1995,8.65,21 May 2000,"I loved Friends during its initial four seasons. The actors were brilliant. The writing was perfect and true to the show's premise. It was the best comedy of the 90's.

Unfortunately these last two seasons were completely messed up. With Seinfeld's departure, Friends became more of a Seinfeld than a standout comedy about young people attempting to live their lives independently.

I no longer like Phoebe. She was fantastic from the Pilot to her giving birth to her brother's triplets. But afterwards, she became a stupid character, unfriendly, selfish. It's not the free-spirited Phoebe I once knew and loved.

These six young people no longer act like Friends. The writing changed completely. What happened to Ross & Rachel? When did Rachel stop loving Ross? We never see Ross's son anymore. Monica & Chandler are the most boring couple I've ever seen. We hardly see them together. They don't have any chemistry like Ross & Rachel had.

The stories used to be dramatic and character-based. They grew and learned from their actions. Recently, there's been no dramatic development on Friends. Instead, awful episodes like the Unagi episode (which doesn't make any sense in the overall storyline) went on air.

I hope Friends gets back on track next season developing its characters in realistic ways as it used to. I want this show back to the glory it was held for four seasons, instead of becoming another dumb sitcom of the 90's like Seinfeld.","September 22, 1994 (United States)",i loved friends during its initial four seasons the actors were brilliant the writing was perfect and true to the shows premise it was the best comedy of the s unfortunately these last two seasons were completely messed up with seinfelds departure friends became more of a seinfeld than a standout comedy about young people attempting to live their lives independently i no longer like phoebe she was fantastic from the pilot to her giving birth to her brothers triplets but afterwards she became a stupid character unfriendly selfish its not the freespirited phoebe i once knew and loved these six young people no longer act like friends the writing changed completely what happened to ross rachel when did rachel stop loving ross we never see rosss son anymore monica chandler are the most boring couple ive ever seen we hardly see them together they dont have any chemistry like ross rachel had the stories used to be dramatic and characterbased they grew and learned from their actions recently theres been no dramatic development on friends instead awful episodes like the unagi episode which doesnt make any sense in the overall storyline went on air i hope friends gets back on track next season developing its characters in realistic ways as it used to i want this show back to the glory it was held for four seasons instead of becoming another dumb sitcom of the s like seinfeld,NEGATIVE
1997,1997,8.65,30 May 2004,"I only really started watching friends a couple of years ago but since then I've been a massive fan, it never fails to make me laugh.

I don't have favorite episode just lots of favorite moments, like when Joey gets locked in the cabinet by the burglar and when he gets the turkey stuck on his head, then when Rachel and Ross get locked out of the apartment and Rachel starts worrying about Emma. I haven't got a favorite character, I just love the way the cast react to one another and work together to make the show funny.

The last episode made me cry when they all left their keys on the side. Now it's time to collect the DVD's and relive all the classic moments from a great show.

Even though there will never be another new episode the show will never get old, people wont get tired of watching repeats. Friends will remain as funny as ever.","September 22, 1994 (United States)",i only really started watching friends a couple of years ago but since then ive been a massive fan it never fails to make me laugh i dont have favorite episode just lots of favorite moments like when joey gets locked in the cabinet by the burglar and when he gets the turkey stuck on his head then when rachel and ross get locked out of the apartment and rachel starts worrying about emma i havent got a favorite character i just love the way the cast react to one another and work together to make the show funny the last episode made me cry when they all left their keys on the side now its time to collect the dvds and relive all the classic moments from a great show even though there will never be another new episode the show will never get old people wont get tired of watching repeats friends will remain as funny as ever,POSITIVE
1998,1998,8.65,4 January 2004,"I have been in love with Friends since it began almost 10 yrs ago.The lines were always delivered with excellent comic timing and class.The whole Rachel/Ross thing that has been dragged out for 10 yrs but still has me on the edge of my seat. Although i was deeply saddened when i found out they were really finishing off the series this time,a part of me is glad because i think any more eppsodes/series would have killed it off . Its still gonna be a dark may this year!

Here's to ""JOEY"" this fall(hopefully it wont suck).

Ross and Rachel forever!","September 22, 1994 (United States)",i have been in love with friends since it began almost yrs agothe lines were always delivered with excellent comic timing and classthe whole rachelross thing that has been dragged out for yrs but still has me on the edge of my seat although i was deeply saddened when i found out they were really finishing off the series this timea part of me is glad because i think any more eppsodesseries would have killed it off its still gonna be a dark may this year heres to joey this fallhopefully it wont suck ross and rachel forever,POSITIVE
1999,1999,8.65,12 August 2002,"Friends is a wonderful show with a wonderful cast! I can't see how anybody could say anything bad about it. It is very funny and entertaining.. one of the best shows in history!! No other show can compare to Friends .. to put it simply .. it is the best. While other hit shows drive themselves into the ground after a few years, Friends gets even better as time goes by. Another great thing about this show is that the cast is WONDERFUL. The cast couldn't have been chosen better. To put it into three words .. Everybody needs ""Friends""!!","September 22, 1994 (United States)",friends is a wonderful show with a wonderful cast i cant see how anybody could say anything bad about it it is very funny and entertaining one of the best shows in history no other show can compare to friends to put it simply it is the best while other hit shows drive themselves into the ground after a few years friends gets even better as time goes by another great thing about this show is that the cast is wonderful the cast couldnt have been chosen better to put it into three words everybody needs friends,POSITIVE
2000,2000,8.65,27 March 2001,"...go to the library and check out a book of Restoration Comedy--late 1600s-ish. You can be sure that Crane and Kaufman ate this stuff up while in college and probably look it over even now to keep fresh.

The situations? People going thru all sorts of tricks and scams in the name of love; parents making fun of their kids, kids making fun of the parents; guys trying to figure out how to break up with girls, true lovers stumbling along to marriage...sound familiar? Already covered by Etheredge, Wycherly, and Congreve. And very wittily, too.

I love ""Friends"". I watch the episodes over and over and still get a kick out of it. I love Restoration Comedy, too, and I think it is because it and ""Friends"" are so similar.","September 22, 1994 (United States)",go to the library and check out a book of restoration comedylate sish you can be sure that crane and kaufman ate this stuff up while in college and probably look it over even now to keep fresh the situations people going thru all sorts of tricks and scams in the name of love parents making fun of their kids kids making fun of the parents guys trying to figure out how to break up with girls true lovers stumbling along to marriagesound familiar already covered by etheredge wycherly and congreve and very wittily too i love friends i watch the episodes over and over and still get a kick out of it i love restoration comedy too and i think it is because it and friends are so similar,POSITIVE
2002,2002,8.65,18 February 2003,"Friends has been the best cable t.v. show on since it started. Like every other show they sometimes tread over the same story lines, but it is always funny and always fresh. I recently read this is the last season, and even though I am sad about that, it is good to see it lasted this long. Friends will never be replaced and I don't think NBC realizes that yet. This show has been amazing and funny and fresh since 1994.I love it!","September 22, 1994 (United States)",friends has been the best cable tv show on since it started like every other show they sometimes tread over the same story lines but it is always funny and always fresh i recently read this is the last season and even though i am sad about that it is good to see it lasted this long friends will never be replaced and i dont think nbc realizes that yet this show has been amazing and funny and fresh since i love it,POSITIVE
2003,2003,8.65,19 June 2001,Well no doubt that this show is hilarious but the actors of the show have a very good chemistry between them and this is the main reason for the success of the show.This is very important because the actors have a mutual understanding amongst themselves and this is the reason why they perform their roles so well!,"September 22, 1994 (United States)",well no doubt that this show is hilarious but the actors of the show have a very good chemistry between them and this is the main reason for the success of the showthis is very important because the actors have a mutual understanding amongst themselves and this is the reason why they perform their roles so well,POSITIVE
2004,2004,8.65,8 August 2005,"i think that friends is great. Matthew perry is divine in all 10 seasons and he is just so god damn funny. i think series 5 is the best cos Monica and chandler get together... eventually. i am hoping someone will get me the full box set for my birthday or 4 Xmas cos i love friends. Jennifer Aniston is my favourite actress. The quote i like most from Chandler is "" could i be any funnier"" which seems to crop up in most episodes. The ""hey, how u doing?"" from Joey is also really sharp and witty! I always seem to find myself going ""I KNOW!"" because of Monica! Every episode i see, i also think of myself in later life been like Rachel, working in Ralph Lauren and blooming dales, going out with Ross, having a baby etc. i also think about how far she has come since series 1 EPA. 1 where she walked into central perk in that wedding dress. Matthew Perry is so sexy!","September 22, 1994 (United States)",i think that friends is great matthew perry is divine in all seasons and he is just so god damn funny i think series is the best cos monica and chandler get together eventually i am hoping someone will get me the full box set for my birthday or xmas cos i love friends jennifer aniston is my favourite actress the quote i like most from chandler is could i be any funnier which seems to crop up in most episodes the hey how u doing from joey is also really sharp and witty i always seem to find myself going i know because of monica every episode i see i also think of myself in later life been like rachel working in ralph lauren and blooming dales going out with ross having a baby etc i also think about how far she has come since series epa where she walked into central perk in that wedding dress matthew perry is so sexy,POSITIVE
2007,2007,8.65,11 May 2001,"In my mind this is one series that will never loose the spark to attract audiences all the time. At the beginning I felt that the story lines were a bit boring and a tad tedious. The basic story line is about 6 friends Rachel, Monica, Phoebe, Joey, Chandler and Ross who lead ordinary lives until Rachel comes back to New York and finds Monica after leaving the alter. After this the story line continues. (He falls in love with her and so on). Through out the whole running length of 'Friends' the plots do get much better and nearly all the time, after the fighting and the arguments, the episode has a happy ending!! If you enjoy laughing at 6 people who are trying to survive being single in a hard world then I personally recommend this for you. I have nothing left to say apart from ENJOY!!!!","September 22, 1994 (United States)",in my mind this is one series that will never loose the spark to attract audiences all the time at the beginning i felt that the story lines were a bit boring and a tad tedious the basic story line is about friends rachel monica phoebe joey chandler and ross who lead ordinary lives until rachel comes back to new york and finds monica after leaving the alter after this the story line continues he falls in love with her and so on through out the whole running length of friends the plots do get much better and nearly all the time after the fighting and the arguments the episode has a happy ending if you enjoy laughing at people who are trying to survive being single in a hard world then i personally recommend this for you i have nothing left to say apart from enjoy,POSITIVE
2008,2008,8.65,10 April 2004,"I admit that I did not start watching friends when it first started. I actually did not start watching friends until the 6th season, when nothing else was on. Since then I saw just how talented the actors are, and how well written the show is. One of my favorite things about friends is that all the actors have they're own different way of being funny. This way you do have to see the same thing over and over again from the different actors. Another great thing about this show is that everyone relates to at least one character from the show. Its about everyday type of stuff, and that is one of the things that makes this show so great. When I heard that the show was going off the air after this its tenth season I was very upset, but only because I think they could still do a lot more with the show. I also can't wait to see exactly how this show is going to end, and who is going to end up where.","September 22, 1994 (United States)",i admit that i did not start watching friends when it first started i actually did not start watching friends until the th season when nothing else was on since then i saw just how talented the actors are and how well written the show is one of my favorite things about friends is that all the actors have theyre own different way of being funny this way you do have to see the same thing over and over again from the different actors another great thing about this show is that everyone relates to at least one character from the show its about everyday type of stuff and that is one of the things that makes this show so great when i heard that the show was going off the air after this its tenth season i was very upset but only because i think they could still do a lot more with the show i also cant wait to see exactly how this show is going to end and who is going to end up where,POSITIVE
2009,2009,8.65,9 November 2003,"I hear some people saying that they think 'Friends' has gone downhill, or they can't find new things to say. I personally am amazed that every series has kept up the standard, and I am NEVER disappointed. When you watch other sitcoms, they start off quite funny, and there are lots of different things going on with each of the cast. But very quickly, instead of having a FEW storylines going at the same time, they eventually run out of ideas and have just one, mildly amusing storyline. But in ""Friends', the writers have really kept up the standard. I wait for the next series to come out on video, then I run out and buy it, phone in sick from work, unplug the phone, stock up on junk food and it's ALWAYS worth it. The first time I watch them is just a preliminary viewing, cos I'm so excited that I can't concentrate properly. But by the TENTH time I've watched them I'm STILL peeing myself laughing. FRIENDS ROCK..!!!","September 22, 1994 (United States)",i hear some people saying that they think friends has gone downhill or they cant find new things to say i personally am amazed that every series has kept up the standard and i am never disappointed when you watch other sitcoms they start off quite funny and there are lots of different things going on with each of the cast but very quickly instead of having a few storylines going at the same time they eventually run out of ideas and have just one mildly amusing storyline but in friends the writers have really kept up the standard i wait for the next series to come out on video then i run out and buy it phone in sick from work unplug the phone stock up on junk food and its always worth it the first time i watch them is just a preliminary viewing cos im so excited that i cant concentrate properly but by the tenth time ive watched them im still peeing myself laughing friends rock,POSITIVE
2010,2010,8.65,17 November 2005,"I've been a fan of this magnificent show for many years of my life now. (wich say a lot, figured i'm born just 5 years before this whole adventure started) I must say, that this i the funniest show ever produced. The storyline, is something special and unique, and it had never been done before. It was about six best friends, living in the big city, and making it on their own.

The friends always make you laugh, and if I have a bad day, I can put on a episode and laugh and forget everything else. And all the characters are funny.

You can't choose a favorite one, cause they're all charming in their own way. Paleontologist, kind of boring geeky but master in weddings , Ross Geller, not-so-funny-but-think-he-is, adorable Chandler Muriel Bing, Goofy, cute Joey Francis Tribbiani, bossy, control freak, caring Monica Geller, goofy, massaging thinks-the-best-of-EVERYONE Phoebe Buffay and fashionably, beautiful and caring Rachel Karen Green.You've gotta love 'em all<3 This is the show you cant go through life not having seen. I, myself, have got all of the episodes on DVD, and i at least watch one episode each day. If you're going to see just one sit-com in you're life, this is the one folks. Don't just sit there, GO AND Watch FRIENDS:D Highly recommended!!!!","September 22, 1994 (United States)",ive been a fan of this magnificent show for many years of my life now wich say a lot figured im born just years before this whole adventure started i must say that this i the funniest show ever produced the storyline is something special and unique and it had never been done before it was about six best friends living in the big city and making it on their own the friends always make you laugh and if i have a bad day i can put on a episode and laugh and forget everything else and all the characters are funny you cant choose a favorite one cause theyre all charming in their own way paleontologist kind of boring geeky but master in weddings ross geller notsofunnybutthinkheis adorable chandler muriel bing goofy cute joey francis tribbiani bossy control freak caring monica geller goofy massaging thinksthebestofeveryone phoebe buffay and fashionably beautiful and caring rachel karen greenyouve gotta love em all this is the show you cant go through life not having seen i myself have got all of the episodes on dvd and i at least watch one episode each day if youre going to see just one sitcom in youre life this is the one folks dont just sit there go and watch friendsd highly recommended,POSITIVE
2011,2011,8.65,24 September 2024,"I give it 10/10 cause they are really my friends I watch them since 2020 during Corona And now it's 2024 and i end this show I really love how did they make me feel (laugh, cry) They are with me in my happiest moments and my saddest moments When i want to eat to, they are with me I love them I remember when i was so obsessed with Wicked games song then it plays in that episode when ross and rachel was in love then they just confessed to each other, all always love this show and I'll always remember how they make me feel I watch it when i was 20 and I remember it was in Ramadan, and now I'm 24 I.","September 22, 1994 (United States)",i give it cause they are really my friends i watch them since during corona and now its and i end this show i really love how did they make me feel laugh cry they are with me in my happiest moments and my saddest moments when i want to eat to they are with me i love them i remember when i was so obsessed with wicked games song then it plays in that episode when ross and rachel was in love then they just confessed to each other all always love this show and ill always remember how they make me feel i watch it when i was and i remember it was in ramadan and now im i,POSITIVE
2012,2012,8.65,4 January 2003,This show was my life for long while but now i can live without the show. If you look back on the show the first season was average and then season 2-6 was superb but after watching season 7 i didn't even buy that season on video because of the poor quality but last year was much better and i am becoming an addict again and want the series to go into a 10th season or i will probably freak out and please let ross and rachel get together.,"September 22, 1994 (United States)",this show was my life for long while but now i can live without the show if you look back on the show the first season was average and then season was superb but after watching season i didnt even buy that season on video because of the poor quality but last year was much better and i am becoming an addict again and want the series to go into a th season or i will probably freak out and please let ross and rachel get together,POSITIVE
2013,2013,8.65,27 September 2018,"Who hasn't seen Friends? The show is immensely popular all over the world. Friends is a landmark television show- one whose aftereffects in comedy still reverberate to this day (think Big Bang Theory). This show about six twenty-somethings in New York City became an instant classic and the reruns have ensured that the popularity does not fade. Endearing characters, witty jokes and personable storylines throughout the 10 years made this one of the most widely watched shows not just in America but all over the English-speaking world. If you want genuine entertainment you cannot go wrong with Friends.","September 22, 1994 (United States)",who hasnt seen friends the show is immensely popular all over the world friends is a landmark television show one whose aftereffects in comedy still reverberate to this day think big bang theory this show about six twentysomethings in new york city became an instant classic and the reruns have ensured that the popularity does not fade endearing characters witty jokes and personable storylines throughout the years made this one of the most widely watched shows not just in america but all over the englishspeaking world if you want genuine entertainment you cannot go wrong with friends,POSITIVE
2014,2014,8.65,5 August 1999,I think that friends is a great show with a very smart humor and the cast is great. I think that Jennifer Aniston and Lisa Kudrow are the best.,"September 22, 1994 (United States)",i think that friends is a great show with a very smart humor and the cast is great i think that jennifer aniston and lisa kudrow are the best,POSITIVE
2015,2015,8.65,26 November 2005,"Friends. What can I say? Possibly the best US Sitcom ever created. A classic that every person must watch and will have you crying with laughter.

In every episode, we get to see Chandler's sarcastic wit; Phoeboe's eccentric, weird and just plain wacky attitude and blunt comments; Joey's not-as-brainy yet lovable personality; Monica's obsessive cleaning; Ross's boring nature and his so-lame-it-is-funny comments and of course, Rachel's charming wit and charisma.

And that's just the main cast! There's always the annoying laugh that warns us of Janice at the most unexpected times or the quiet jealousy of Gunther's.

Every episode is fun and refreshing with just the right balance of drama and comedy to make a very successful show.","September 22, 1994 (United States)",friends what can i say possibly the best us sitcom ever created a classic that every person must watch and will have you crying with laughter in every episode we get to see chandlers sarcastic wit phoeboes eccentric weird and just plain wacky attitude and blunt comments joeys notasbrainy yet lovable personality monicas obsessive cleaning rosss boring nature and his solameitisfunny comments and of course rachels charming wit and charisma and thats just the main cast theres always the annoying laugh that warns us of janice at the most unexpected times or the quiet jealousy of gunthers every episode is fun and refreshing with just the right balance of drama and comedy to make a very successful show,POSITIVE
2016,2016,8.65,7 January 2003,"This is the first movie or TV-show i comment on IMDB.This will hopefully not be the best review.It`s not even a review,because i don`t know what to say, but i know the feelings i`m trying to express now is love.My endless love for this show and all it`s characters. Never has a TV-show made me feel so much (in this case,happiness). Movies,yes,because they go a lot deeper into human emotions,but never a TV-show.Until this one came along and i was in love.Our relationship has been going on for almost seven years now(it came to Norway a couple of years after it started in U.S.A.)and it will go on as long as the show is running,which i hope will be for a couple more seasons,and forever after that in my mind,and in my heart.","September 22, 1994 (United States)",this is the first movie or tvshow i comment on imdbthis will hopefully not be the best reviewits not even a reviewbecause i dont know what to say but i know the feelings im trying to express now is lovemy endless love for this show and all its characters never has a tvshow made me feel so much in this casehappiness moviesyesbecause they go a lot deeper into human emotionsbut never a tvshowuntil this one came along and i was in loveour relationship has been going on for almost seven years nowit came to norway a couple of years after it started in usaand it will go on as long as the show is runningwhich i hope will be for a couple more seasonsand forever after that in my mindand in my heart,POSITIVE
2017,2017,8.65,15 January 2004,Friends has been my favorite television show ever since I started watching it. I didn't start until like the 3rd season but I'm so glad I started watching it.I know every episode by heart.I have bought all the dvd's out and even pre-ordered season 6.I am so sad that it is going to end this year.No show will ever be able to replace it.I love all the characters.I can't sit through an episode without laughing.I am going to miss this show and miss waiting and trying to guess what will happen on the next new episode.,"September 22, 1994 (United States)",friends has been my favorite television show ever since i started watching it i didnt start until like the rd season but im so glad i started watching iti know every episode by hearti have bought all the dvds out and even preordered season i am so sad that it is going to end this yearno show will ever be able to replace iti love all the charactersi cant sit through an episode without laughingi am going to miss this show and miss waiting and trying to guess what will happen on the next new episode,POSITIVE
2018,2018,8.65,31 May 2002,"This is a really excellent television show. It's only behind Fresh Prince of Bel-Air. It is still awesome. Almost all episodes are excellent and all the characters personalities (Monica's cleanliness, Chandler's sarcasm, Phoebe's stupidity) are all really played out well. the characters are really cool and the cliffhangers at the end of each season is really awesome.

Overall the whole series is excellent and it is ending in one year, sadly. Rating **** out of ****. (2nd Best TV Show)","September 22, 1994 (United States)",this is a really excellent television show its only behind fresh prince of belair it is still awesome almost all episodes are excellent and all the characters personalities monicas cleanliness chandlers sarcasm phoebes stupidity are all really played out well the characters are really cool and the cliffhangers at the end of each season is really awesome overall the whole series is excellent and it is ending in one year sadly rating out of nd best tv show,POSITIVE
2019,2019,8.65,19 June 2003,"It's the best thing for F.R.I.E.N.D.S to end, it was beginning to fade in quality. But ten years for a sitcom is some achievement in any right.

The show in my opinion started pretty mediocre but then became easily the best comedy America has produced in many a year.

The characters were great and the original casting director deserves a medal for bringing these six actors together because like it or not EVERY ONE has laughed at least once!

I don't think there is a character I hate because I even find time for David Schwimmer's 'Ross'... Plus let's not forget the three girls are hot!

I will always enjoy the re-runs!","September 22, 1994 (United States)",its the best thing for friends to end it was beginning to fade in quality but ten years for a sitcom is some achievement in any right the show in my opinion started pretty mediocre but then became easily the best comedy america has produced in many a year the characters were great and the original casting director deserves a medal for bringing these six actors together because like it or not every one has laughed at least once i dont think there is a character i hate because i even find time for david schwimmers ross plus lets not forget the three girls are hot i will always enjoy the reruns,POSITIVE
