,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
298,298,1.0,16 January 2023,"Created and written by Taylor Sheridan (Yellowstone, Mayor of Kingstown) and Terence Winter (Wolf of Wall Street, Boardwalk Empire), Tulsa Kings follows Dwight Manfredi (Sylvester Stallone), an aging New York mafia capo just released from a 25 year sentence, who is exiled to Tulsa, Oklahoma where he must restart his protection game, extorting local businesses, and getting rough with the local biker gang. A series that doesn't necessarily stick out in the writers long list of ""sometimes a punch to the mouth is a perfectly good solution"" kinda macho demographic driven shows, Stallone's performance is fairly good for a 75 year old, he does decent drama and comedy when the scene requires it. The rest is hit and miss, a few of the plots are a little bit eye-roll, and I didn't find the writing anything particularly special. If you've seen the previous works listed as loved them all, then this is definitely another to add to the list, its perfectly fine. Definitely not a reason on its own to pay for Paramount+.","November 13, 2022 (United States)",created and written by taylor sheridan yellowstone mayor of kingstown and terence winter wolf of wall street boardwalk empire tulsa kings follows dwight manfredi sylvester stallone an aging new york mafia capo just released from a year sentence who is exiled to tulsa oklahoma where he must restart his protection game extorting local businesses and getting rough with the local biker gang a series that doesnt necessarily stick out in the writers long list of sometimes a punch to the mouth is a perfectly good solution kinda macho demographic driven shows stallones performance is fairly good for a year old he does decent drama and comedy when the scene requires it the rest is hit and miss a few of the plots are a little bit eyeroll and i didnt find the writing anything particularly special if youve seen the previous works listed as loved them all then this is definitely another to add to the list its perfectly fine definitely not a reason on its own to pay for paramount,POSITIVE
300,300,3.0,13 April 2023,"This is a ripoff of Jack Bristow's much superior novel 'hard time'. Couldn't the creators have come up with a better idea than to steal a story idea from a disabled writer? How low have they sunk???? And Mr. Bristow gets no credit for this story that took so much from his book??? Incredible!

In Bristow's novel, the protagonist is more likeable. The novel is also more realistic to mob life. This series is just a goof and a bad parody of Bristow's work!

Stallone's character has no depth. The other mobsters are bland an unconvincing. B-rated acting and writing all-around.

Avoid this trash at all costs.","November 13, 2022 (United States)",this is a ripoff of jack bristows much superior novel hard time couldnt the creators have come up with a better idea than to steal a story idea from a disabled writer how low have they sunk and mr bristow gets no credit for this story that took so much from his book incredible in bristows novel the protagonist is more likeable the novel is also more realistic to mob life this series is just a goof and a bad parody of bristows work stallones character has no depth the other mobsters are bland an unconvincing brated acting and writing allaround avoid this trash at all costs,NEGATIVE
301,301,5.0,19 January 2023,"Nothing about this series has any intellectual value. Watching an aged actor playing a burned out mafia thug in of all places but Tulsa is nothing but boring. I'm told the review is too short. That's how I feel about this series. No substance. Annoying. No quality. Idiotic. It's not a crime show, but another old man with too many facelifts trying to recreate his career. I truly wonder the mindset of people who enjoy Tulsa King. An ex-con out of touch with reality but that's the majority of old men in this country. Out of touch with reality and wanting life to be the ""way it use to be."" Review is still too short just like Stallone who has to stand on a box to look tall.","November 13, 2022 (United States)",nothing about this series has any intellectual value watching an aged actor playing a burned out mafia thug in of all places but tulsa is nothing but boring im told the review is too short thats how i feel about this series no substance annoying no quality idiotic its not a crime show but another old man with too many facelifts trying to recreate his career i truly wonder the mindset of people who enjoy tulsa king an excon out of touch with reality but thats the majority of old men in this country out of touch with reality and wanting life to be the way it use to be review is still too short just like stallone who has to stand on a box to look tall,NEGATIVE
302,302,2.0,16 July 2024,"So in Hollywood this show would be realistic...in Tulsa it's laughable that an old Right Coast gangster would fly in and claim Tulsa as his own.

There's still considerable oil and natural gas influence in T town that carries some weight...not to mention black gangs on the northside and Latino gangs on the eastside that are serious OGs who would 187 him in a heartbeat if he crossed them.

The show is entertaining but too Hollywood...do your homework.

Get to know Tulsa better...the history of petroleum...why there's still big players in natural gas...The growing rate of Native American casinos in the state...race riot history...and I guarantee you ain't gonna find weak little muhfuggers in Tulsa pot dispensaries...and a guy your character's age ain't never gonna score on a Tulsa barfly...no matter how drunk she is.

Live the Tulsa life day and night...pretty sure you'll change your storyline.","November 13, 2022 (United States)",so in hollywood this show would be realisticin tulsa its laughable that an old right coast gangster would fly in and claim tulsa as his own theres still considerable oil and natural gas influence in t town that carries some weightnot to mention black gangs on the northside and latino gangs on the eastside that are serious ogs who would him in a heartbeat if he crossed them the show is entertaining but too hollywooddo your homework get to know tulsa betterthe history of petroleumwhy theres still big players in natural gasthe growing rate of native american casinos in the staterace riot historyand i guarantee you aint gonna find weak little muhfuggers in tulsa pot dispensariesand a guy your characters age aint never gonna score on a tulsa barflyno matter how drunk she is live the tulsa life day and nightpretty sure youll change your storyline,NEGATIVE
304,304,2.0,14 April 2023,"Simply put, I don't like Stallone as a gangster. Stallone is an okay actor, but he does not have the nuances of other actors who play Mafia guys like Pacino and Robert DeNiro. This Dwight Manfredi character is just a petty thug with no dimensions whatsoever. He gets old fast. I liked the character better when he was Tommy Roma from the book ""Hard Time,"" which this series rips off mightily heavily.

It also borrows liberally from ""Lilyhammer,"" but it takes from ""Hard Time"" the most.

Can hollywood come up with anything original these days?

There's not one vaguely redeeming thing about this show. The only interesting thing is the plot which has already been done before.

Boooooooo.","November 13, 2022 (United States)",simply put i dont like stallone as a gangster stallone is an okay actor but he does not have the nuances of other actors who play mafia guys like pacino and robert deniro this dwight manfredi character is just a petty thug with no dimensions whatsoever he gets old fast i liked the character better when he was tommy roma from the book hard time which this series rips off mightily heavily it also borrows liberally from lilyhammer but it takes from hard time the most can hollywood come up with anything original these days theres not one vaguely redeeming thing about this show the only interesting thing is the plot which has already been done before boooooooo,NEGATIVE
305,305,1.0,22 March 2023,"Scrolling through the streaming services to find a new show, I came upon this... I don't try anything less than a 7.5 on IMDb, so when I saw an actor I like and a score of 8.1, I figured how could I miss? Well, it missed. Badly. I gave it a 3 because there may have been a few likes and scenes that weren't a 1. But not many. For the life of me I can't figure out how, after 45,000 ratings, this show comes away with an 8.1. Does Stallone know that many people that he can ask to rate it highly? Has the world gone mad? 8.1. 8.1!! I can't believe what I just watched earned an 8.1. This may be the first time IMDb has failed me.","November 13, 2022 (United States)",scrolling through the streaming services to find a new show i came upon this i dont try anything less than a on imdb so when i saw an actor i like and a score of i figured how could i miss well it missed badly i gave it a because there may have been a few likes and scenes that werent a but not many for the life of me i cant figure out how after ratings this show comes away with an does stallone know that many people that he can ask to rate it highly has the world gone mad i cant believe what i just watched earned an this may be the first time imdb has failed me,POSITIVE
306,306,5.0,27 June 2024,"I was looking forward for the Stallone/Sheridan collaboration. But after three episodes it was clear that this is one of those series, which has an interesting premise but doesn't really know what to do with it. It is a mix of The Ozarks and Sopranos, leaning more towards the former with it's plot-driven approach. But could have been easily told with half the episodes. A lot of stuff feels meandering rather than engaging, precisely because nothing feels fresh here idea-wise. None of the mob guys are interesting. The police is mostly played off as clueless for plot convenience. A lot of characters are strangely gung-ho with entering or re-entering a world of crime. A world, that you can't get out of easily. Again, lots of it felt too convenient.

I finished the whole season, and a couple of sub-plots seem almost lifted from The Sopranos but without the subtlety. Which is a shame since Sheridan proved with Sicario, Hell or High Water and even Wind River that he's capable of creating nuanced characters. So this season was underwhelming, not bad, but not very interesting either. If they wrap it up in season 2 I might watch, but it's definitely not a premise that you can stretch out too much, judging by it's first season.","November 13, 2022 (United States)",i was looking forward for the stallonesheridan collaboration but after three episodes it was clear that this is one of those series which has an interesting premise but doesnt really know what to do with it it is a mix of the ozarks and sopranos leaning more towards the former with its plotdriven approach but could have been easily told with half the episodes a lot of stuff feels meandering rather than engaging precisely because nothing feels fresh here ideawise none of the mob guys are interesting the police is mostly played off as clueless for plot convenience a lot of characters are strangely gungho with entering or reentering a world of crime a world that you cant get out of easily again lots of it felt too convenient i finished the whole season and a couple of subplots seem almost lifted from the sopranos but without the subtlety which is a shame since sheridan proved with sicario hell or high water and even wind river that hes capable of creating nuanced characters so this season was underwhelming not bad but not very interesting either if they wrap it up in season i might watch but its definitely not a premise that you can stretch out too much judging by its first season,NEGATIVE
307,307,3.0,31 March 2023,"It's just too dumb to enjoy, and requires waaaay too much suspension of disbelief. It makes a terrible first impression. Nobody carries holy water in a spray bottle, even in Oklahoma, cops would have been called immediately in most of the situations in the first 30 minutes, good people were presented as dumb/weak yokels, and the attempts to humanize the protagonist were weak and lazy. I'm trying, but as someone from the ""Bible Belt"" this is just a parade of stereotypes. I'm not necessarily offended, but it's certainly insulting. Taylor seems to have taken a ton of shortcuts. Either that or someone is just using his name for the clout. More likely that some arrogant Yankee is behind the keyboard. Oh, but of course: Terence Winter. And NYU/St. John's educated lawyer. Hmm. Figures.","November 13, 2022 (United States)",its just too dumb to enjoy and requires waaaay too much suspension of disbelief it makes a terrible first impression nobody carries holy water in a spray bottle even in oklahoma cops would have been called immediately in most of the situations in the first minutes good people were presented as dumbweak yokels and the attempts to humanize the protagonist were weak and lazy im trying but as someone from the bible belt this is just a parade of stereotypes im not necessarily offended but its certainly insulting taylor seems to have taken a ton of shortcuts either that or someone is just using his name for the clout more likely that some arrogant yankee is behind the keyboard oh but of course terence winter and nyust johns educated lawyer hmm figures,NEGATIVE
308,308,5.0,28 December 2022,"What happened to the master Taylor? After three great and one decent seasons of Yellowstone and an even greater season of 1883, this just does not compute. Syntax Error. I read an interview recently where Taylor Sheridan worried he is spreading himself too thin with all his projects. May be. Is he churning out some of these newer efforts using OpenAI? This here godawful mess of a show, with Stallone's ulcerous moaning about all things the young'uns are up to, while mafioso-menacing a whole town Sleepy Joe Biden style, just does not convince. Here's hoping forthcoming 1923 gets the laser-focus it deserves from Sheridans brilliant talent.","November 13, 2022 (United States)",what happened to the master taylor after three great and one decent seasons of yellowstone and an even greater season of this just does not compute syntax error i read an interview recently where taylor sheridan worried he is spreading himself too thin with all his projects may be is he churning out some of these newer efforts using openai this here godawful mess of a show with stallones ulcerous moaning about all things the younguns are up to while mafiosomenacing a whole town sleepy joe biden style just does not convince heres hoping forthcoming gets the laserfocus it deserves from sheridans brilliant talent,NEGATIVE
309,309,2.0,15 April 2023,"Balboa Productions and Taylor Sheridan have ripped off a novel written by someone with neurological Lyme Disease. ""Tulsa King"" owes everything to Jack Bristow's hard time, without ""Hard Time,"" there would be no ""Tulsa King."" Simple as that.

Knowing that this show is a ripoff of an author with a chronic disease I gave it a 2. Had I not read ""Hard Time"" myself and known this was a ripoff I would have given it a 4, just because I like Stallone, though not as much anymore, because he shouldn't be attaching his production company and name to such a horrible plagiarism.

I understand that Taylor Sheridan has shamelessly copied in the past, but I expected better from Terence Winter.

Dwight Manfredi is ""Hard Time's"" Tommy Roma! It'd be funny if it weren't so sad and pathetic, these folks' shameless and unscrupulous plagiarism....","November 13, 2022 (United States)",balboa productions and taylor sheridan have ripped off a novel written by someone with neurological lyme disease tulsa king owes everything to jack bristows hard time without hard time there would be no tulsa king simple as that knowing that this show is a ripoff of an author with a chronic disease i gave it a had i not read hard time myself and known this was a ripoff i would have given it a just because i like stallone though not as much anymore because he shouldnt be attaching his production company and name to such a horrible plagiarism i understand that taylor sheridan has shamelessly copied in the past but i expected better from terence winter dwight manfredi is hard times tommy roma itd be funny if it werent so sad and pathetic these folks shameless and unscrupulous plagiarism,NEGATIVE
310,310,4.0,6 October 2024,"I dont know why how and why this show is rated 8/10 at imdb which ""tricked"" me into watching this show. The show is extremely bad and not in an entertaining way. It seems the write of the show have watched too many 70-80s movie about the 30-40s mobs. The entire premise is extremely dated and unbelievable.

Grandpa Sly goes to legit business, threat the owners with violence and extorts money out of them all the while using his non-existent leadership qualities to recruit everyday people into committing violent crimes for seemingly no reason. Young and rich women are falling head over heels for the 75 years old convicted criminal. The dialogue is stupid and corny.

Sylvester is pushing 80 and looks like it. He might have pulled off this role 20 years ago, but his attempts to come across as a tough guy fall flat. His character (and him) has no charisma or personality. All of the other characters are dumb, stupid and unlikable.

I was hoping to see some nice locations from Tulsa at least, but the show wasnt even shot in Tulsa. Dont waste your time on it, just watch (or re-watch) Sopranos.","November 13, 2022 (United States)",i dont know why how and why this show is rated at imdb which tricked me into watching this show the show is extremely bad and not in an entertaining way it seems the write of the show have watched too many s movie about the s mobs the entire premise is extremely dated and unbelievable grandpa sly goes to legit business threat the owners with violence and extorts money out of them all the while using his nonexistent leadership qualities to recruit everyday people into committing violent crimes for seemingly no reason young and rich women are falling head over heels for the years old convicted criminal the dialogue is stupid and corny sylvester is pushing and looks like it he might have pulled off this role years ago but his attempts to come across as a tough guy fall flat his character and him has no charisma or personality all of the other characters are dumb stupid and unlikable i was hoping to see some nice locations from tulsa at least but the show wasnt even shot in tulsa dont waste your time on it just watch or rewatch sopranos,NEGATIVE
311,311,5.0,22 November 2022,"Tulsa King is actually a Crime Drama/ Comedy. Stallone plays a fish out of water mafia boss forced to set up shop in Tulsa, OK. He pulls off a pot dispensary takeover with little to no resistance, punches people without retaliation and gets instant compliance from everyone in town with a couple hundred dollars. I call it mislabeled as a crime drama because none of the situations are even slightly realistic, but they are sometimes funny.

I don't understand the high ratings because I was bored towards the end of the first episode once I realized it wasn't really a crime drama. I mean, I love shows like Breaking Bad and Better Call Saul...crime dramas with a dark comedic bent. This is kinda weak in that vein of show if that was the intent.","November 13, 2022 (United States)",tulsa king is actually a crime drama comedy stallone plays a fish out of water mafia boss forced to set up shop in tulsa ok he pulls off a pot dispensary takeover with little to no resistance punches people without retaliation and gets instant compliance from everyone in town with a couple hundred dollars i call it mislabeled as a crime drama because none of the situations are even slightly realistic but they are sometimes funny i dont understand the high ratings because i was bored towards the end of the first episode once i realized it wasnt really a crime drama i mean i love shows like breaking bad and better call saulcrime dramas with a dark comedic bent this is kinda weak in that vein of show if that was the intent,NEGATIVE
312,312,1.0,26 August 2024,"I'm really not sure what all these 9 and 10 start reviews are about. I watched this until the end of season one hoping for something better to come but it never did. Kinda regret regret wasting my time watching this.

Every other scene, the characters reaction to the situation doesn't make any sense. People just make strange decisions and accept things that a normal person in their situation never would, which is really offputting to me. The whole show just feels hollow, it seems like lazy writing. Stallone nails the role and the cinematography is good, but that's about it. 5/10 is being generous.","November 13, 2022 (United States)",im really not sure what all these and start reviews are about i watched this until the end of season one hoping for something better to come but it never did kinda regret regret wasting my time watching this every other scene the characters reaction to the situation doesnt make any sense people just make strange decisions and accept things that a normal person in their situation never would which is really offputting to me the whole show just feels hollow it seems like lazy writing stallone nails the role and the cinematography is good but thats about it is being generous,NEGATIVE
313,313,1.0,15 November 2022,"Watching gave me a hard ""no"" on this series. I gave it five stars for the dialogue and Sylvester Stallone, but the stars drop drastically for all the other parts.

I watched because I love mob movies and shows and have always been a fan of Sylvester and Taylor. Unfortunately, what could have been a classic fish out of water starting from scratch story turned out to be a mess. Not a hot mess, just a mess. I get that he doesn't know how much the world has changed, but to get him to roll over on a medical marijuana store? I spent that whole scene wondering if it was a big joke. Yes, even when he came back.

Don't get me started on the ageism. She'll sleep with him when she thought he was a mid-fifties, but practically throwing up in her mouth a little to find out he's 75? Really, Taylor? Was the sex really bad then so we'll blame that on his age?

I usually know right from the first episode if a show is worth continuing and this one screams ""run away, run away fast"" to me rather than watching a second episode.","November 13, 2022 (United States)",watching gave me a hard no on this series i gave it five stars for the dialogue and sylvester stallone but the stars drop drastically for all the other parts i watched because i love mob movies and shows and have always been a fan of sylvester and taylor unfortunately what could have been a classic fish out of water starting from scratch story turned out to be a mess not a hot mess just a mess i get that he doesnt know how much the world has changed but to get him to roll over on a medical marijuana store i spent that whole scene wondering if it was a big joke yes even when he came back dont get me started on the ageism shell sleep with him when she thought he was a midfifties but practically throwing up in her mouth a little to find out hes really taylor was the sex really bad then so well blame that on his age i usually know right from the first episode if a show is worth continuing and this one screams run away run away fast to me rather than watching a second episode,NEGATIVE
314,314,5.0,18 January 2023,"Not sure if this show is trying to take itself seriously or not. I hope they are not as the acting is terrible asn the director not cutting and reshooting is also resonsible. Watching the actors, you can tell they even know they are in a terrible show which is waiting to be cut.

The only reason it hasn't been is due to Stallones pulling power which people will see through after watching this.

Sorry Stallone, you were always a bad actor and remain a bad actor.

Its like Stallone has to put himself front and centre of every scene and make himself out to be such a hero nice guy in - every - scene.

Did I say terrible?

My wifey and I are constantly laughing at the script and some of the scenes due to how bad they are.

Terrible.","November 13, 2022 (United States)",not sure if this show is trying to take itself seriously or not i hope they are not as the acting is terrible asn the director not cutting and reshooting is also resonsible watching the actors you can tell they even know they are in a terrible show which is waiting to be cut the only reason it hasnt been is due to stallones pulling power which people will see through after watching this sorry stallone you were always a bad actor and remain a bad actor its like stallone has to put himself front and centre of every scene and make himself out to be such a hero nice guy in every scene did i say terrible my wifey and i are constantly laughing at the script and some of the scenes due to how bad they are terrible,NEGATIVE
315,315,2.0,30 September 2024,"I give this 4 out of 10 because Stallone but everything else about this show is absolute trash, after watching last weeks episode with a cameo of ""JellyRoll"" the singer/rapper I knew this show had hit an all time low, Ricky Gervais made fun of this kind of thing in extras in the Coldplay Chris Martin episode when Chris magically appears on Ricky's fictional show When The Whistle Blows, I tell you what blows, Tulsa King blows!

You can tell Taylor Sheridan has nothing to do with this one as this is way below Yellowstone standards, seriously get some real writers, everything in this show is pure make believe, in this version of Tulsa you can do anything you want, intimidate anyone you want and they smile and pay you for it and at the centre of it all you have Stallone who is 78 years old accompanied by a bunch of one dimensional cardboard cut-out's, do yourself a favour, avoid this one and go and rewatch the Rocky Films you'll have much better time trust me!","November 13, 2022 (United States)",i give this out of because stallone but everything else about this show is absolute trash after watching last weeks episode with a cameo of jellyroll the singerrapper i knew this show had hit an all time low ricky gervais made fun of this kind of thing in extras in the coldplay chris martin episode when chris magically appears on rickys fictional show when the whistle blows i tell you what blows tulsa king blows you can tell taylor sheridan has nothing to do with this one as this is way below yellowstone standards seriously get some real writers everything in this show is pure make believe in this version of tulsa you can do anything you want intimidate anyone you want and they smile and pay you for it and at the centre of it all you have stallone who is years old accompanied by a bunch of one dimensional cardboard cutouts do yourself a favour avoid this one and go and rewatch the rocky films youll have much better time trust me,NEGATIVE
316,316,1.0,25 May 2023,"""Tulsa"" was based off the Jack Bristow novel ""Hard Time,"" but the series does not do the novel justice.

Stallone's character in ""Tulsa"" is an unlikeable bully and brute. He's not even one of these anti-heroes that picks on the bullies. He's an equally opportunity scumbag not even worthy of a show. The character is petty and has zero depth whatsoever, unlike his progenitor Tommy Roma in the Bristow novel.

Tulsa King relies heavily on the fish out of water premise that was so prominent in ""Hard Time,"" but it does so ever so poorly and unconvincingly.

The boss in this series, Pete Ivernizzi, is a mixture Mr. Spirochete and the oxygen tank toting Salvatore DeLuna from Bristow's ""Hard Time.""

Hardly anything in this series is original. Again: It's a total theft of another author's work. I do like Stallone. However, Sheridan's propensity to steal other writers work--this isn't the first time he's done this--and his inability to write deep, engaging characters renders ""Tulsa King"" essentially unwatchable and unrecommendable.","November 13, 2022 (United States)",tulsa was based off the jack bristow novel hard time but the series does not do the novel justice stallones character in tulsa is an unlikeable bully and brute hes not even one of these antiheroes that picks on the bullies hes an equally opportunity scumbag not even worthy of a show the character is petty and has zero depth whatsoever unlike his progenitor tommy roma in the bristow novel tulsa king relies heavily on the fish out of water premise that was so prominent in hard time but it does so ever so poorly and unconvincingly the boss in this series pete ivernizzi is a mixture mr spirochete and the oxygen tank toting salvatore deluna from bristows hard time hardly anything in this series is original again its a total theft of another authors work i do like stallone however sheridans propensity to steal other writers workthis isnt the first time hes done thisand his inability to write deep engaging characters renders tulsa king essentially unwatchable and unrecommendable,NEGATIVE
318,318,5.0,13 March 2023,"A shameless ripoff of Steven Van Zandt's old show Lillyhammer. Shame shame Balboa. You should know better ... but then again maybe one too many blows to the solar-plexes. Now while not exactly the same as Lillyhammer,; you know different settings and all; but the plot premise is more or less the same. But it is the same old Stallone. Limited acting ability, limited speaking skills and ability; and now in his old age limited physical ability. So when I say Stallone does not disappoint I really mean it. I went in expecting inferior work ... and what I saw was nothing but an inferior quality show top to bottom.","November 13, 2022 (United States)",a shameless ripoff of steven van zandts old show lillyhammer shame shame balboa you should know better but then again maybe one too many blows to the solarplexes now while not exactly the same as lillyhammer you know different settings and all but the plot premise is more or less the same but it is the same old stallone limited acting ability limited speaking skills and ability and now in his old age limited physical ability so when i say stallone does not disappoint i really mean it i went in expecting inferior work and what i saw was nothing but an inferior quality show top to bottom,NEGATIVE
319,319,1.0,27 December 2022,"Well, I loved Stallone's movies where he wreaks havoc here and there and plays action hero. Tulsa King is not that, and it's ok.

My problem is that Tulsa King is using Stallone's legacy to convince us that This old gangster Manfredi is legit and can still take over business like a walk in the park. The failure in execution is here in this part, the part that exhibits how easy it is for a rusty convict alone to establish a kingdom in the middle of nowhere. Sorry Taylor, I'm not buying this. Ain't no Vito Corleone in 2022 in Tulsa, Oklahoma.

Does this show had its share of good laughs? Yes. And a character like Tyson could have done better with some extra depth.","November 13, 2022 (United States)",well i loved stallones movies where he wreaks havoc here and there and plays action hero tulsa king is not that and its ok my problem is that tulsa king is using stallones legacy to convince us that this old gangster manfredi is legit and can still take over business like a walk in the park the failure in execution is here in this part the part that exhibits how easy it is for a rusty convict alone to establish a kingdom in the middle of nowhere sorry taylor im not buying this aint no vito corleone in in tulsa oklahoma does this show had its share of good laughs yes and a character like tyson could have done better with some extra depth,POSITIVE
321,321,2.0,18 February 2024,"It was ridiculous enough when 65 year old Liam Neeson asked us to believe he could beat up men a third his age in the garbage Taken series. And Stallone himself mocked the whole idea with his Expendables series.

But that's over the top 80s action series no one takes seriously including the stars themselves. Gangster films have always sold the believability, from the original Scarface in the 30s, Bonnie and Clyde, newer Scarface, Godfather I and II, Goodfellas, Sopranos.

Gangster comedies always suck, and this one is no exception. Stop or My Mom Will Shoot. Johnny Dangerously. Harlem Nights. All embarrassingly bad.

It's not remotely believable that Stallone could beat up men half his age two or three at a time. Tulsa has half a million people, some of them scary rednecks and bikers. Their grandparents burned down Black Wall Street.

If you believe a 78 year old can outfight them all, you probably are also dumb enough to believe those photoshopped images of Donald Trump's bloated old face cropped onto the body of Stallone in the first Rocky movie.","November 13, 2022 (United States)",it was ridiculous enough when year old liam neeson asked us to believe he could beat up men a third his age in the garbage taken series and stallone himself mocked the whole idea with his expendables series but thats over the top s action series no one takes seriously including the stars themselves gangster films have always sold the believability from the original scarface in the s bonnie and clyde newer scarface godfather i and ii goodfellas sopranos gangster comedies always suck and this one is no exception stop or my mom will shoot johnny dangerously harlem nights all embarrassingly bad its not remotely believable that stallone could beat up men half his age two or three at a time tulsa has half a million people some of them scary rednecks and bikers their grandparents burned down black wall street if you believe a year old can outfight them all you probably are also dumb enough to believe those photoshopped images of donald trumps bloated old face cropped onto the body of stallone in the first rocky movie,NEGATIVE
323,323,2.0,17 January 2023,"Tulsa King does not excel in anything. It's a random comic drama about criminals, trying very hard to resemble Sons of Anarchy or something like that, but failing drastically.

The history is poor, average screenwriting, you can't really give a rat's ass for the sake of any character.

Acting is almost ridiculous, especially Sylvester Stallone. As a matter of fact, Stallone is the main issue. It's hard to believe that he is a movie star. I can't remember the last movie with him I've watched, but I really didn't remember how bad he is. Maybe it's his age, maybe botox or something of the like, but he just can't act anymore. His face has no expression and his moves are very weird.

For reasons I don't really understand, I will finish season 1.

PS. Finished it. No surprises, it's really no good.","November 13, 2022 (United States)",tulsa king does not excel in anything its a random comic drama about criminals trying very hard to resemble sons of anarchy or something like that but failing drastically the history is poor average screenwriting you cant really give a rats ass for the sake of any character acting is almost ridiculous especially sylvester stallone as a matter of fact stallone is the main issue its hard to believe that he is a movie star i cant remember the last movie with him ive watched but i really didnt remember how bad he is maybe its his age maybe botox or something of the like but he just cant act anymore his face has no expression and his moves are very weird for reasons i dont really understand i will finish season ps finished it no surprises its really no good,NEGATIVE
325,325,1.0,13 January 2023,"At the end of the day, is this entertaining? I'd have to say yes. But make no mistake, this is utter, utter drivel. The plot is totally ridiculous and every storyline is entirely improbable. Of course who doesn't love Sly? He has an enduring charm, but that charm is on a slippery slope, not least because having to look at his massively replasticked face is a huge distraction.

Were there other characters that I took to? The 'baddie' with the strong Ulster accent was interesting. He would make a good Bond villain but his performance was way over the top. There were of course two romantic storylines, which weren't finished either.

Looking at the way the series ended clearly they're going to make another series - which I won't be watching.","November 13, 2022 (United States)",at the end of the day is this entertaining id have to say yes but make no mistake this is utter utter drivel the plot is totally ridiculous and every storyline is entirely improbable of course who doesnt love sly he has an enduring charm but that charm is on a slippery slope not least because having to look at his massively replasticked face is a huge distraction were there other characters that i took to the baddie with the strong ulster accent was interesting he would make a good bond villain but his performance was way over the top there were of course two romantic storylines which werent finished either looking at the way the series ended clearly theyre going to make another series which i wont be watching,NEGATIVE
326,326,4.0,12 January 2023,"This show is so bad it made it almost watchable. Something stupid happens in every scene in every single episode. The dialog is laughable and filled with swearing for no reason.

A 75 year old man fist-fighting people is just so silly. Stallone can hardly turn his head let alone do anything remotely athletic. He's also a terrible actor.

One of the first scenes in the show is Dwight somehow intimidating the intelligent owner of a marijuana dispensary who seems to also be the most gullable person on earth. For some reason we are supposed to side with Dwight and think he's so noble for stealing part of this guys business. Its so cringe and cliche. I could go on and on. Yes, I did watch the entire season.

I grew up with and love mafia / crime movies and shows but this is a total disaster. I don't understand the high rating. Yuck.","November 13, 2022 (United States)",this show is so bad it made it almost watchable something stupid happens in every scene in every single episode the dialog is laughable and filled with swearing for no reason a year old man fistfighting people is just so silly stallone can hardly turn his head let alone do anything remotely athletic hes also a terrible actor one of the first scenes in the show is dwight somehow intimidating the intelligent owner of a marijuana dispensary who seems to also be the most gullable person on earth for some reason we are supposed to side with dwight and think hes so noble for stealing part of this guys business its so cringe and cliche i could go on and on yes i did watch the entire season i grew up with and love mafia crime movies and shows but this is a total disaster i dont understand the high rating yuck,NEGATIVE
327,327,4.0,30 March 2023,"The actors and characters are all superb. The setting, camera work and pacing are all very good. Unfortunately mobster plots are boring and predictable. Is someone offending someone and then having to make amends? Is there money changing hands? Is there foul language? Of course. I just can't fake an interest in it.

I only checked this out because I enjoy Andrea Savage so much. I'm glad I watched the first few episodes. The characters are engaging and the cast is great. I just wish they had something to do for forty minutes at a crack.

If you have Paramount plus, might as well check this out. Otherwise, skip it.","November 13, 2022 (United States)",the actors and characters are all superb the setting camera work and pacing are all very good unfortunately mobster plots are boring and predictable is someone offending someone and then having to make amends is there money changing hands is there foul language of course i just cant fake an interest in it i only checked this out because i enjoy andrea savage so much im glad i watched the first few episodes the characters are engaging and the cast is great i just wish they had something to do for forty minutes at a crack if you have paramount plus might as well check this out otherwise skip it,NEGATIVE
329,329,5.0,20 December 2022,"The runtime from opening to end is 60 minutes but the actual screen-on-time of the series is literally just 32 minutes, almost a sitcom runtime. I didn't time ads. I paid for Paramount+ and you get to watch without ads. Runtime is 37 minutes per episode but it has an INSANE 5 minute intro montage that cuts story to measly 32. That is unacceptable if they're trying to make a real TV series (paid). Imagine if HBO did this with The Sopranos. Sopranos had a real 60 minute episode run, no BS. And that is how it should be. It's hard to care when things just start moving and click, it's over in half an hour and you have to wait another week. The fact each episode ends of cliffhanger makes the short runtime all that much worse. For that - 3/10.","November 13, 2022 (United States)",the runtime from opening to end is minutes but the actual screenontime of the series is literally just minutes almost a sitcom runtime i didnt time ads i paid for paramount and you get to watch without ads runtime is minutes per episode but it has an insane minute intro montage that cuts story to measly that is unacceptable if theyre trying to make a real tv series paid imagine if hbo did this with the sopranos sopranos had a real minute episode run no bs and that is how it should be its hard to care when things just start moving and click its over in half an hour and you have to wait another week the fact each episode ends of cliffhanger makes the short runtime all that much worse for that,NEGATIVE
