Rating,Review_Date,Review
10.0,19 May 2021,Best show to watch. You won't like any show after this.
10.0,6 August 2014,
10.0,27 May 2021,"No need to further comment, one of the Best and the Greatest showest ever. Almost everything is perfect."
10.0,15 November 2012,
10.0,15 February 2015,"If you are a bit like me you might think that a TV series on drugs can't be very interesting. However I've been proved wrong. This show is the most intense, profound and brilliant show I have ever seen.

Describing this show is not easy though. What makes it this special? To me it is the psychological depth of the characters, the progression of life stories and the small and large scale snowball effects in response to choices being made.

I'm not a professional in filming techniques, but even I can see that Breaking Bad is also unique in camera work. Unusual angles are used to shoot a different than usual series and little imperfections are cherished instead of polished away. This series shows wrinkles, body hair and moles. Just as it shows people making little normal daily mistakes, that don't add to the story but make it look so much more natural.

To conclude I'd say if this TV series was a book it would be literature, so it is definitely a must watch!"
10.0,29 November 2018,"No words to describe It will just blow you mind ..



."
8.0,9 July 2021,"Simply the best show on Television ever.

The performances, the cinematography, the use of colors, the setting, the premise, the action, the dialogues, the emotions, the story, the ending - everything is outright brilliant and perfectly done.

Have watched it many times since it ended and bad part about that is that no other show gave the same feels that this one did.

To all the people watching it for the first time, I'm jealous of you. Savor it."
10.0,1 June 2024,
10.0,23 April 2020,"The show literally brought the desert,heat,the lab in my room! Was baffled to see the performance! The way the story was breaking bad along with the characters, leave you stunned"
9.0,17 February 2023,I just want it higher than bluety. Its such an easy song and a good way for you guys and i hope it will make your life easier and better than the other two albums that i listened too much for the past year or so and i hope you guys enjoy it as much as i do and i hope you enjoy it as well as i do too i love you all so much and i hope you get a great time together with all your new album in a year to be with us and the whole year of you all of the music and everything we do for the music and music and everything will come together for us to live in peace to the people who will live in the end of time we are always happy together i promise (middle button)
10.0,28 October 2020,"Everything in this show is perfect. every episode, every minute is well done."
10.0,24 July 2023,"Took me almost a month to finish this season. Mind blown, amazing, horrific and funny at the same time. B*TCH!!!! . I was quite surprised by the ending though. The character development of the story is top tier. Vince Gilligan has done a great job presenting this season to us. The most beautiful way possible to show their audience. B*TCH!!!!

Perfect pace not too slow not too fast. The idea behind the story is brilliant. I don't want to spoil you people by start telling the story but I can't control myself. I would recommend you go watch this by yourself. This show is the only show rated on my list as a 10 star. And will be the only to have this honour until a new update comes."
10.0,7 July 2020,I just want to say it that breaking bad is a masterpiece and you should definitely watch it if you haven't already.
10.0,4 January 2022,I have had countless recommendations to watch breaking bad and I am very pleased I have. The show has many high points and a few low points where the show is a little slow. But the high points are really high and enjoyable. There are some high octane moments but most of the time the quality of the show is a solid 8/10. The ending of season 4 and 5 was some of the best Tv I have ever watched. I am not happy with Skyler's character. But my favourite character is Jesse and Aaron Paul is amazing in this and so is Bryan Cranston as Walt. I am now excited to watch the prequel show and the el camino movie. I give breaking bad an 8.6/10.
10.0,1 September 2019,"The slow build up of story, wonderful acting, good direction, all combined made it very enjoyable to watch!"
10.0,8 October 2023,
10.0,16 October 2023,
10.0,4 September 2023,"This is an unusual series. I, like many other people, started watching it on the recommendation of friends. The response was mixed. I watched a couple of seasons and... stopped! Yes, I didn't want to watch it. I really got bored. But a year or so later, my friend and I started talking about Breaking Bad again. I confessed to him that I had not finished watching the series. He was surprised and strongly recommended that I continue watching. One evening I did just that. I watched several episodes ""through force"", but then ... then I was sucked in so that I could not tear myself away. I wanted to sleep, but I kept watching more and more episodes.

If this review is read by a person who, like me, stopped watching Breaking Bad, then be sure to continue. Then you will be pulled in so that you can not tear yourself away. I would put 10 points, but since I still interrupted my viewing, then let it be 9."
10.0,27 June 2023,
9.0,19 August 2021,"Would totally recommend to literally anyone. If you're a fan of science, specifically chemistry you should watch this."
9.0,22 September 2021,
10.0,13 September 2018,"I watch this show all the way every couple years, it's really well written, shot and acted. You will be on the edge of your seat from the get go.

It dips a bit around season three and picks up again before s3 ends, this is needed in order to stretch it out a bit because it is often very interesting and an intense watch. Nearly flawless."
9.0,23 February 2023,
10.0,20 October 2017,
10.0,25 August 2018,An unbelievably perfect plot. With each episode the series improves to reach a legendary and undeniable level in the last two seasons! Innovative and Perfect.
9.0,22 September 2021,"Very good show. Interesting characters, great story and it is very well made."
10.0,9 May 2021,"It is the most amazing show I've ever watched in my whole freakin' life. The duo of Walt and Jesse is just incredible. Everything is balanced and the show makes you fall for it deeply after every episode. You get hooked to the show and can't stop watching it. I see the relationship between Walt and Jesse as a Father- son relationship and that is the most heart touching element of the show according to me. I just want the director to continue this show because it is so damn awesome. If you haven't watched it, you are missing a major thing."
9.0,12 June 2020,Thanks Vince Gillian for giving us this old gold tv show I love you and I love all the casts in this series good luck in the next time you making a new gold story
10.0,3 April 2024,"This show is arguably the best of all time. At every turn the plot is unpredictable yet very logical. The characters are perfect in their roles as well as the people the production team cast to fill their role. The acting in this show is second to none. The art in this show is also top notch almost every composition can be a still image and hung on a wall. Perfectly composed images and framing. As well as every detail is perfectly placed and their for a reason. A damn perfect show filled with drama, suspense, art, action, comedy and more. It touches every genre and the comedic genius is off the rails. Everyone would enjoy this show and everyone should have the chance to watch this. Incredible!!"
10.0,1 September 2020,"I,ve seen many different kind of series. My most regret is watching breaking bad. You, ll be drawned in it for a long time. After watching this show I can't find any series that makes me surprised. Directing, acting, story and... Are all great in every way possible. To make a long story short do not doubt and enjoy watching this masterpiece😉"
10.0,16 May 2020,"The second time I saw it, I found that there were so many details, and many links echoed with the later plot, with some irony. One white and one powder, it seems that I still like it. From any point of view, the play is worthy of God play. Cancer locks the final countdown of his life, but he lives out of it. To some extent, it's cancer that makes him reborn. After ""I am away"", it's an empire that neither the audience nor himself imagined."
10.0,29 April 2022,
10.0,1 October 2019,I can't stop watching it. Thanks a lot Netflix!!! Truly terrific and original!!
10.0,3 June 2020,One of the best shows - I have been binge watching
10.0,3 December 2014,"This is my 1st review & I'll keep it short. I don't remember ever watching a series as good as this & the fact that the quality was kept up throughout the whole run was (to me), amazing. I love/d this show & doubt it will be bettered. I'm looking forward to the ""Better call Saul"" spin-off but i don't expect it to compare. It was a rare show, in the fact that the producers stopped when they did & didn't try to take it past it's best in an attempt to make more cash. The Spin-off looks as though it may be trying to do just that though, only time will tell. Finally, on the off-chance that there is anyone out there that needs any more of a hint that this show wouldn't be a waste of their time &/or cash (re; DVD). I would recommend this to anyone except for young kids, due to the drug theme throughout."
10.0,6 January 2021,Woohh what a show. Totally attached to this show. Best show ever
10.0,12 October 2019,It's just the dream show for everyone .. if you watch it for watching you'll get your fun .. if you wanna critical analysis you'll have fun analysing every little detail .. the direction was so good the actors and actresses were soooo damn good from Walter White to the fly!!! The sympolism the reality the morality every moment of Breaking bad takes you to a whole other word and to the real word at the same time .. really thanks a lot for such show and thanks for whoever recommended to me!!
10.0,18 November 2023,"""Breaking Bad"" is a gripping, intense, and flawlessly executed drama series that undeniably revolutionized television storytelling. Created by Vince Gilligan, it aired from 2008 to 2013, spanning five seasons that showcased an unparalleled journey into the depths of human morality, choices, and consequences.

The series centers around Walter White (played phenomenally by Bryan Cranston), a high school chemistry teacher diagnosed with terminal lung cancer. Faced with the reality of leaving his family in financial ruin, Walter turns to manufacturing and selling methamphetamine to secure their future. He partners with former student and small-time meth manufacturer Jesse Pinkman (portrayed brilliantly by Aaron Paul), setting off a chain of events that unravels the complexities of their characters and the morally grey world they inhabit.

One of the show's standout strengths lies in its character development. Walter White's transformation from a mild-mannered teacher to a calculated drug kingpin is enthralling yet haunting. Cranston's portrayal is nuanced, portraying Walter's descent into darkness with a depth that's both chilling and empathetic. Aaron Paul's Jesse Pinkman is equally compelling, evolving from a troubled addict to a character burdened by guilt and seeking redemption.

The writing of ""Breaking Bad"" is nothing short of exceptional. Each episode is meticulously crafted, delving deep into moral dilemmas, ethical boundaries, and the repercussions of one's choices. The tension is palpable throughout, keeping viewers on the edge of their seats as the characters navigate a world fraught with danger and moral ambiguity.

Visually, the show is a work of art. The cinematography, use of color symbolism, and meticulous attention to detail elevate the storytelling. From the vast New Mexico landscapes to the cramped, tense interiors, every scene is crafted to evoke emotion and immerse the audience in the characters' world.

What sets ""Breaking Bad"" apart is its ability to explore complex themes without compromising on entertainment value. It doesn't shy away from the harsh realities of the drug trade, human nature, and the price of ambition. It challenges viewers to confront uncomfortable truths about the choices people make when faced with dire circumstances.

The supporting cast is exceptional, adding depth and richness to the narrative. Characters like Saul Goodman (Bob Odenkirk), Hank Schrader (Dean Norris), and Gustavo Fring (Giancarlo Esposito) contribute to the show's brilliance, each with their distinct motivations and impact on the story.

The final season serves as a masterclass in storytelling, with a culmination that is both satisfying and thought-provoking. The series finale delivers closure while leaving enough room for interpretation, ensuring that ""Breaking Bad"" remains a topic of discussion and analysis long after its conclusion."
10.0,1 August 2021,Most nice series I watch ever in my life.o love it.
10.0,20 May 2020,"This is simply the greatest show. I rewatched it all 3 times allready, it's incredible."
10.0,30 November 2018,One of the best shows I've watched but it's not for the faint of heart. It has some really slow spots and odd pacing at times. The characters are solid by and far. Some scenes are hard to watch due to the content. There are a number of shots that are remarkable in terms of the cinematography. Overall the show is very well done.
10.0,7 October 2023,
10.0,28 August 2021,Awesone story. Really one of the best. Suspenses. Binge watchers wouldn't miss breaking bad. Cannot describe in words just watch it yo.
9.0,8 September 2020,BEST SERIES EVER MADE if you wanna see a series without getting exhusted for even one minut you should see it.
10.0,20 September 2018,"Having been introduced to Breaking Bad on Sunday, I now find myself watching back to back episodes of the programme as soon as I've finished work, I watch solidly until 12 midnight and up again at 5am for work. No other tv goes on. Thankfully all my soaps are being recorded.

Great programme...A must watch!"
10.0,11 July 2017,"Intelligent, original and interesting story. Great acting. Logic in its own universe. Metaphorical and matter-of-fact at the same time. Simple and complex at the same time. I watched it twice and kept finding new reasons to love it. What other TV or movie can make buying a plastic container in Home Depot or installing a water heater actually interesting? It is the simplicity of the normal life that makes it so believable. Unlike other shows where one someone is ""smart"" you just have to believe they are. Here they SHOW you why they are smart. Actions have consequences. Godfather-like, except for 65 hours which, like a long classic book, I loved so much!"
10.0,16 May 2023,"""Breaking Bad"" is undeniably one of the most outstanding television series of all time and a personal favorite of many viewers, including myself. With its meticulously crafted storyline, brilliant performances, and unparalleled character development, the series stands as an absolute masterpiece.

The plot of ""Breaking Bad"" is captivating and gripping from start to finish. The journey of chemistry teacher Walter White's transformation into a methamphetamine cook and drug lord immediately hooks the audience. The suspense and unpredictable twists keep viewers on the edge of their seats, eagerly awaiting each episode.

The acting performances are phenomenal. Bryan Cranston shines in his role as Walter White, delivering a performance for the ages. His portrayal of the character's evolution from an unassuming family man to a ruthless criminal is both impressive and nuanced. Aaron Paul also excels as Jesse Pinkman, adding an extra layer of emotional depth to the series.

The character development in ""Breaking Bad"" is exceptional. Each character is carefully and thoughtfully crafted, allowing viewers to understand their motivations and conflicts. The moral ambiguity of the characters and the exploration of the concepts of good and evil make the series even more compelling, leaving room for intense discussions and reflection.

The visual design and directing are also remarkable. The series' dark and gritty aesthetics mirror the depths of its characters and story. The cinematography and shot composition are cohesive and enhance the emotional impact of the scenes.

""Breaking Bad"" is a series that leaves a lasting impression. It tackles themes of power, morality, and human nature in a thought-provoking manner. With its gripping storyline, outstanding performances, and excellent character development, the series unquestionably deserves a rating of 10/10. ""Breaking Bad"" is a timeless masterpiece that continues to be regarded as a pinnacle of television even years after its initial airing."
10.0,3 September 2020,The best series I've ever seen. Better call Saul is second. A classic
10.0,6 July 2017,"Not much can be said about what hasn't been said. This is one of, if not the, greatest drama of all-time. It has revolutionized viewer expectations, and has created a nightmare for TV drama writers. People now expect BrBa quality, but that is extremely hard to reach. But acting, directing, writing, story, characterization, are all phenomenal. My only flaw, is that like meth it has formed an addiction with no way to truly suppress my addiction now that its over. But I am thankful they ended this show on a high note, and didn't continue it past its lifetime, like so many great shows do **cough** Walking Dead **cough**."
10.0,20 January 2019,Best show I've seen in ages...10/10 Highly addictive once you start you will want to go until the end!!
10.0,5 July 2022,"I have live the life of Jesse. I'm not proud of that life that was 25 years ago. The entire series truly was spot on the real life. Tweaker, hood rats, bottom feeders that will rip you off in everyday possible to get their fix. This series proved that no matter what you do, how you do it you WILL NOT live a life of fast cars and beautiful women. You will drive trashed cars and the women, the toothless, skinny spunned out tweaker are no prize. This series shows this. I wished it didn't have to end."
10.0,30 December 2022,
10.0,8 September 2020,
10.0,16 September 2018,"I have. Never seen a serial like this. I myself a chemistry teacher really enjoyed it. I'll never forget some of the characters in it like Gustavo heisenberg, Mike, saul, and off course Pinkman. At last I want to add "" one more season please""."
10.0,10 October 2018,"The writers, directors, who ever came up with the plot, the character designs, the epic scenes, every angle i try to look at this show from, it's always damn near perfect! This is one of those shows that makes the audience feel smarter as their watching, in Breaking Bad the writing and acting are so technical, everything feels answered at the end. It's a very serious show but its aesthetic thru-out is just so engaging with the audience. The writers and directors did such a good job of just letting all the important characters progress, and from a birds eye view, looking at this show from start to finish, makes it a show like none other."
10.0,10 October 2019,"Constantly engaging, brutally breathtaking scenarios at points, pitch-perfect emotions and great level acting this is what makes all seasons of Breaking Bad very catchy. Memorable characters and extraordinary camerawork are its biggest strength supported by juicy plotting and a-level of dialogue and writting. Show for a lifetime."
10.0,24 October 2018,"I first watched this series 3 years ago and was totally blown away by it. It truly deserves every accolade that has been bestowed upon it. How it sucks you in to every scene and makes you love or hate a character whether you want to or not, makes this the greatest thing ever to grace a tv or cinema screen. When I got to the end of the whole series, I wished it could go on and on for ever but I knew it had to come to a conclusion sometime - otherwise what's the point of a film of tv show I suppose. But fear not - because if you haven't seen it in a while, watch the whole thing again. You will be pleasantly suprised how much you may have missed or misunderstood the first time around and it actually felt like I was watching it for the first time!"
10.0,16 September 2020,"Breaking Bad created by Vince Gilligan was one of the best creation in the Tv series. Bryan Cranston as Walter White aka. Heisenberg had given a Powerful performance who will make you to think, laugh , cry and anger. Jesse Pinkman was great find for this show.Anna Gunn was Great. Honourable Mentions for the Dean Norris , RJ Mitte ,Betsy Brandt , Bob Odenkirk , Jonathan Banks , Giancarlo Esposito for their roles. Even a small role played by Charles Baker, Matt L.Jones, Steven Michael Quezada, Jesse Plemons, Laura fraser were memorable and awesome. Season 1 : Reason for the crime. Season 2 : Evolution of Walter white aka Heisenberg Season 3 : Beginning of a Trouble Season 4 : End of the Trouble Season 5 (1) : Rise of Heisenberg Season 5 (2) : End of an era .. .. Technically Cinematography were awesome. Credits goes Vince Gilligan for this epic and Thank you..."
10.0,16 October 2023,"The 50 Best TV Shows Of All Time.

Breaking Bad is among the greatest shows ever, with its best seasons showcasing the most exciting, darkly funny, and tragic parts of the series The 50 Best TV Shows Of All Time.

Breaking Bad is among the greatest shows ever, with its best seasons showcasing the most exciting, darkly funny, and tragic parts of the series The 50 Best TV Shows Of All Time.

Breaking Bad is among the greatest shows ever, with its best seasons showcasing the most exciting, darkly funny, and tragic parts of the series The 50 Best TV Shows Of All Time.

Breaking Bad is among the greatest shows ever, with its best seasons showcasing the most exciting, darkly funny, and tragic parts of the series."
10.0,13 August 2018,"No other show has had the same impact on me as Breaking Bad did. It is literally a perfect show. I remember staying up till 3 am every night even though I had work the next day! Needless to say I was addicted to the show and was devastated when I finished it. I wish I could watch it all over again for the first time..Bryan Cranston, Aaron Paul and Vince Gilligan, take a bow.."
10.0,31 March 2024,"One of the best series in the world, One of the greatest shows ever, the pacing is excellent. The characters are well developed and entertaining. The show ties everything together very neatly.

Breaking Bad feels like fever dream. A really REALLY good fever dream. The directing is absolutely perfect. The characters bounce off each other in this really well done way. I can really feel the true emotion and pure character coming from each one.

I don't think it's worth describing anything else. This show is on the 1st place in the top and therefore you just have to watch and enjoy its greatness.."
10.0,23 August 2019,Easily my best series ever Can't wait for the movie!!
10.0,2 September 2021,"This season is worth watching because of the real parts of the society are openly shown in it...thrill,action and the best theeee beeest storyline ever!💯 Highly recommended!"
10.0,19 September 2022,
10.0,4 March 2020,"Breaking Bad is a protracted Macbeth. It tells the same story, it just takes much longer to get to the point: relatively average man by all accounts has the opportunity to benefit from an evil deed, so he does the evil deed. But then he learns that sin corrupts and blinds the intellect, and evil deed after evil deed, evil becomes more and more easy to commit, and eventually is just about the only thing the person is capable of.

The show-- although this goes unreported-- issues many challenges to materialist philosophies and the like. Although modern, it is also very anti-modern in important ways.

Took away one star because there's some smut the show didn't need. Otherwise, the gold standard."
10.0,3 September 2020,"Breaking Bad is truly one of the most captivating tv series in existence. Great acting, writing and character development. The only reason I gave it 9/10 is that there are quite a few lengthy scenes which don't really contribute to tension building... but then again, any show this long will have some amount of filler, so it's just a tiny flaw."
9.0,22 October 2019,"Like the title says, it's simply the best thing ever."
10.0,9 June 2018,"Heukskskksskskksksksk kskskkdkdkdk

Kskskkskdk flekkfjerning land ID k dl DnK. Finland d"
10.0,19 January 2022,
10.0,29 September 2020,
10.0,2 September 2017,
10.0,27 April 2021,"Season 1:

Overall, Breaking Bad (Season 1) is a very solid start to a show that I've got high expectations for. This season essentially sets the scene for the following seasons. Bryan Cranston is superb as lead character, Walter White. He adds that sympathetic element to his character and he brings the show to life with every episode. There are many solid moments with each episode, that are thrilling and heartfelt. It's a very graphic show, but I feel that does serve the narrative for what is happening, but yes some small parts may be slightly unnecessary. But yes i do feel the show will only get better, and I can't wait to see where it goes. Jesse and Walter, love it!

Quote - I was curious. Honestly, I never expected you to amount to much, but methamphetamine? I didn't picture that. There's a lot of money in it, huh?

Rating - 4/5

Season 2:

Well this season kicked off big time and I'm starting to feel this is when Breaking Bad comes alive. This season never put a foot wrong in any department, the story of this season was fantastic and I loved how the writers added that thrill aspect all the way through. Once again, performances are excellent from everyone, just sublime acting. More characters are introduced that will no doubt become prominent figures, the writing is great and as I said in my review for the first season, the show is only gonna get better. I like where it's going and can't wait to see what happens next. My personal favourite episode was 9, 11 and the finale was outstanding.

Quote - 'Never trust a drug dealer' - Gus

Rating - 5/5.

Season 4:

This show just keeps getting better and better with each season. I can't praise it more than I already have. It's such a unique show that keeps outperforming itself with every episode, the direction, the acting, the cinematography are just a few of the reasons why Breaking Bad is one of the all time greats. I can't wait for the final season which I know will blow my mind. What a show

Quote - 'I Won' - Walt

Rating - 5/5.

Season 5:

This season just solidifies Breaking Bad's status as easily one of the greatest TV shows ever made, with a strong argument to say it is the greatest. This season builds on all the previous ones that came before it and goes the extra distance. The consistency that Vince Gilligan, the cast and crew manage to show throughout this whole journey is, for me, the main reason why it's the best show, just pure genius. But specifically this season had it all. Tears, drama, more tension and a finale that perfectly wraps up this quite unbelievable show.

Breaking Bad will live with me for a very long time, a show like no other that acts as the benchmark for others to reach, but it just isn't that easy. What a show, simply the best

Quote - 'I did it for me' - Walt."
10.0,29 October 2018,"Brilliant story, amazing characters, plot twits that will personally affect you, realistic and riveting script, excellent acting, relatable characters, amazing cinematography, creative directing-- this show is just a masterpiece!

The show is slow paced at some parts, but this show is still a gold mine.

Highly recommended: watch Better Call Saul if you still have a hangover from this show."
10.0,10 January 2021,"The hardships characters encounter in this show are so real and I LOVED the world they created so much. NOTHING BEATS THIS SHOW, this show is still relevant to this day in 2021! If you're bored in quarantine, worth giving it a watch!"
10.0,12 August 2018,Watch it for for every cast member...Bryan Cranston and Aaron Paul are superb in this Vince Gilligan Masterpiece...
10.0,20 September 2018,"This is the best series I've ever seen. An amazing story, drama, crime scenes and direction. Great performance by Bryan Cranston, Aaron Paul, Giancarlo Esposoto, Anna Gunn, Dean Norris. Every season finale is epic."
10.0,13 February 2023,
10.0,29 August 2020,
10.0,23 January 2019,"Quite simply the best series I have ever watched, it takes a little while to get into, but stay with it and you will not be disappointed"
10.0,28 December 2019,"This show was pretty awesome, it had a great storyline. I like how walters character evolved to something ruthless. I didnt care too much for the jesse character, he was predictable in his actions"
10.0,27 June 2019,"AMAZING! Super series totally love it! It has everything and more, fantastic acting"
10.0,16 October 2019,What can I say? This was one of the best series I have ever watched period... Nothing can even come close to it.
10.0,11 September 2021,Just finished watching this again and came to a conclusion that Mr Walt was evil I mean proper devil.
10.0,28 September 2019,Becomes a drug manufacturer wanting to secure and protect his family's future.
10.0,13 October 2019,Awesome best there is....period no doubt because it has spin offs because people can't get enough.
10.0,7 September 2021,Best web series I have ever seen It is a science friction ever single minute there will be unexpected scene will be there.
10.0,24 April 2022,
10.0,19 August 2021,Its had all thingh that encourage to watch suspence thrill emotion and everything.
9.0,18 March 2023,"Yeah, I was in love with this series. After one year of watching the last episode of Breaking bad I can still remember this series properly.

Everything in this series is very good. The acting is great. Every character was written with care. I think that Walter White was the most well written character among them.

There are some scenes that are just unforgettable. With every season breaking bad gets better. And the 5th season is the best.

You should watch this series, once at least. It will give you some great moments to remember. It will give you some great characters to love. And I'm goddamn right.

I will give this series 10 stars."
10.0,6 October 2021,
10.0,26 September 2019,
10.0,23 September 2019,Most simple way of how a good man break bad. Simple life experience of a chemistry professor
10.0,27 December 2018,"In each and every department this movie is a milestone. I don't see any possibility of watching anything better than this one in the near future. Watching this one is my life time experience. I just wish this movie never ends. Please bring it to us again by hook or crook!!! And Bryan Cranston........... I owe you for my lifetime and I can definitely tell you that you are ""The Best Actor"". The show you pulled off with this is the all time best. Other characters were also felt real, original or even better than original....WOW............ no body will ever beat this, I can bet...............BEST OF THE BESTS!!!!!!!!"
9.0,1 July 2021,"Top class tv show. Wowoowow.

Can it can be dubbed or not in hindi."
10.0,2 October 2019,
9.0,19 August 2020,"Wow! What a superb performance from Bryan Cranston real masterpiece from him 🤠 every episode from season 1 to season 5 was outstanding. Though season 5 was predictable after some episodes. But, it's one such show I have watched with much curiosity. Hats off to makers."
10.0,7 September 2020,
10.0,31 July 2017,"I Like this show, This show is beautifully written with plot twists coming in refreshing ways, and at just the right times. Some of what is shown I was surprised they put it on television,... and that's a great thing !! The acting is brilliant, and the themes are amazing, timeless and timely, and are presented to us in thought provoking ways that leave me pondering philosophical ideas long after the show is over.

Only GOT can compete with it for me."
10.0,12 March 2023,"Breaking Bad is a masterpiece in television history. From the incredible writing to the stunning performances, it is a show that will leave you in awe. Bryan Cranston's portrayal of Walter White is nothing short of brilliant, as he transforms from a timid high school chemistry teacher to a ruthless drug kingpin. Aaron Paul's portrayal of Jesse Pinkman is equally impressive, bringing a vulnerability and rawness to his character that is captivating. The show's attention to detail and cinematography is unparalleled, capturing the grittiness and beauty of Albuquerque, New Mexico. Breaking Bad is a must-watch for anyone who appreciates exceptional storytelling and exceptional performances."
10.0,17 October 2023,
9.0,20 January 2022,"Awesome awesome awesome awesome no words what a series what a finish, what can we say about a show like this, I want another series. Just one word Arachakam adbutham."
10.0,31 May 2019,
10.0,29 July 2021,"The best TV-series of all time. If I were to describe the series in one word it would be perfect, just perfect."
10.0,29 September 2019,"Best TV show i've seen, and the only TV show that I rated 10."
10.0,12 April 2021,Great characters great acting very suspenseful I highly recommend if you somehow haven't seen it.
10.0,20 January 2022,"Best series ever.i think i saw BB for 100 many times ! And do again and again Just watch it and pray for me : Bb have best actors best writers Bb have everything you want .

About cartel , drug , meth , and how to makinf meth so I do not recommend."
10.0,8 April 2024,
10.0,8 September 2021,
10.0,8 November 2020,I have seen many tv series and still not even a single one couldn't match the brilliance of Breaking Bad. This series is something else. It might seem a bit borring in the beginning but I can assure you that you will not regret your decision if you keep watching it.
10.0,13 August 2018,"Brilliant series that is a 100% certified must watch.

My only grip? Well I'm sorry to say, its Jessie. Some people love him. I hate him. His character is whiney, childish and irritating throughout."
10.0,30 December 2022,"I resisted this for ages,not fancying the subject matter but a trusted friend urged,nay begged me to watch it...he said to just get through the first few eps then you'll be hooked....he was SOOO right,(..since then I've done the same with other friends and it was the exact same trajectory...). It is a Masterpiece,no doubt...how your mood changes towards the Antagonist,rooting for him 1 second,hating him the next,due to his decisions,the brilliantly layered 'Baddies',nearly all who sometimes to good things,(..especially Mike..). I read that Aaron Paul had no formal acting training which I thought was amazing as he was incredible in his role as was Bryan Cranston,(..but he's a vet,and been brilliant for years...),and the rest of the cast. Just a magnificent series that I can recommend to anyone."
10.0,27 May 2019,After finishing this show I became sad because I didn t find any other shows with the same levels as Breaking Bad
9.0,27 February 2019,"This show is amazing. I'm on my third time watching it and it is rare I could EVER watch an entire series more than once. I have learned more with each watch through. This show is genius. Walter White is a sociopath and his rise and fall is very intriguing to watch. Screw it, it's a 10 in my book!"
9.0,8 September 2023,"I love it. I think This show is very Creative and Awesome, I Love the characters, the writing, and the designs are amazing amazing and awesome, This is not perfect but one the best series i've seen, It's so awesome Breaking bad is very fun and inventive drama show, With alot of characters with development and stories being told, The show gets better and better and more watchable as it progresses, I've never seen a character development as incredible as this show have, Walter development is really Amazing, I Love also how much backstory to the characters and depth in some episodes and Having a amazing finale."
10.0,14 January 2023,"If you like cinema, then this is the show to watch! Not only is it a compelling story,excellent character development, superb shot composition, but the color grading is what really set this over the top. Simply put, you will never have a more fantastic experience. First, the story, man is it classic southern gothic American dream if you never heard of one ""science teacher gets sick and must sell one of the worlds most dangerous drug to help his family survive"", absolute genius is what that is. The character development goes from a feeble and skittish to strong and feared, with all the little neat quirks in between!! Shot composition is so dynamic and structured, a true masterpiece. Finally, color grading,le pièce de résistance, from the first episode, first scene, Walter White in his underwear against a vibrant pastel blue sky and washed rust colored new Mexico clay. I was hooked. Then once you're all tuckered in, you get the meth. Brilliant blue against the alien yellow hazmat suits, it's enough to drive your cerebral brains out your eye sockets. I couldn't find a single flaw over the five times I watched the series."
10.0,27 April 2022,"I've been hearing how great the Breaking Bad is for years. Finally sat down and decided to give it a look. Glad I did, it had me hooked 10 minutes into the first episode. I am half way through season six and still not burned out, that is saying a lot for me. Only complaint is that I do find Skyler to be pretty annoying. I sometimes just fast forward through her scenes if it doesn't appear that anything important concerning the overall plot is going to happen."
10.0,1 August 2020,
10.0,20 May 2020,"Rewatched it after it ended a few years back. I remembered the plot, I remembered that I enjoyed it. But I forgot the subtle nuances and it made it more enjoyable the second time around. Best watched during this lockdown."
10.0,10 April 2017,"This ... this!!!!!! my life is divided into two parts , a part that did not watch breaking bad , and a part that did watch breaking bad . this TV series shows you what it's like for meth dealers out there , how they live their lives , are they happy ? does money blind them ? but it's not just this: the drama and the sad parts the betrayals the *EVERYTHING* this is not your ordinary TV series talking about drugs , no .. no this is bigger than all TV series , this is a documentary ! a sad and painful to watch documentary ! and it's all true! everything happened in the series has happened in rel life! This show changed my life! I was someone else , I thought differently when I saw season 3 and 5 , I should appreciate life and what's given to me , I will never do drugs , I will study and become something! this is what the show gave me! gave me hope to change and maybe quit some of my own addictions like smoking ! please: if you want to change your life and maybe quit some bad habits , watch this TV series , it's something else ."
10.0,23 August 2017,
10.0,7 July 2020,I would highly recommend it to watch .But it has extremely good acting screenplay and nail biting story must watch before due.
9.0,2 April 2024,
10.0,2 February 2018,"Though I may be very late (more than 4 years); but as soon as i got into the show, I watched the entire 62 episodes within a fortnight. Such an impressive job was done by the stellar cast, especially Bryan Cranston aka Walter White (also known as Heisenberg), that now I treat his character as a real life person out of fiction. The way he comes to know about his inoperable lung cancer and considering how much troubled his life was at beginning of season 1, it was pretty much clear that he had to do something off the charts to earn huge amount of money before he dies(to provide for his family). Here enters the other half of famed duo, Jesse Pinkman. He's a former student of Mr. White who is completely into drugs.Both of them are imperfect but are in sync when doing their common job i.e. coooking meth. Walter, being highly qualified chemistry high school teacher, makes purest meth which even surprises DEA. Everyone is after his famed 'Blue Sky' meth and the sales department is under Jesse. As we later progress into the series Walt and Jesse face many obstacles and enemies like Tuco Salamanca, Gus Fring , a Neo-Nazi group and even Walt's own DEA agent brother-in-law Hank Schrader. But Mr. White outsmarts everyone, either by trickery or total chaotic violence. At the end Walter dies , but on his own terms."
10.0,28 April 2023,
10.0,27 October 2020,
10.0,28 October 2020,Breaking bad is my favorite and best tv series and if anyone said bad things about it he is gonna have dinchak Pooja as wife and Om prakash as son and Emma Watson as sisters but still he's gonna die as virgin
10.0,23 January 2022,"Excellent series - best ever! Would love 10 more seasons. Great story and great story - superb!!! If you have not seen this yet, then go for it. Walt is the man......................"
